filename,Bins0,Bins1,Bins2,Bins3,Bins4,Bins5,Bins6,Bins7,rmean_bins0,rmean_bins1,rmean_bins2,rmean_bins3,rmean_bins4,rmean_bins5,rmean_bins6,rmean_bins7,rstd_bins0,rstd_bins1,rstd_bins2,rstd_bins3,rstd_bins4,rstd_bins5,rstd_bins6,rstd_bins7,rskew_bins0,rskew_bins1,rskew_bins2,rskew_bins3,rskew_bins4,rskew_bins5,rskew_bins6,rskew_bins7,rkurto_bins0,rkurto_bins1,rkurto_bins2,rkurto_bins3,rkurto_bins4,rkurto_bins5,rkurto_bins6,rkurto_bins7,gmean_bins0,gmean_bins1,gmean_bins2,gmean_bins3,gmean_bins4,gmean_bins5,gmean_bins6,gmean_bins7,gstd_bins0,gstd_bins1,gstd_bins2,gstd_bins3,gstd_bins4,gstd_bins5,gstd_bins6,gstd_bins7,gskew_bins0,gskew_bins1,gskew_bins2,gskew_bins3,gskew_bins4,gskew_bins5,gskew_bins6,gskew_bins7,gkurto_bins0,gkurto_bins1,gkurto_bins2,gkurto_bins3,gkurto_bins4,gkurto_bins5,gkurto_bins6,gkurto_bins7,bmean_bins0,bmean_bins1,bmean_bins2,bmean_bins3,bmean_bins4,bmean_bins5,bmean_bins6,bmean_bins7,bstd_bins0,bstd_bins1,bstd_bins2,bstd_bins3,bstd_bins4,bstd_bins5,bstd_bins6,bstd_bins7,bskew_bins0,bskew_bins1,bskew_bins2,bskew_bins3,bskew_bins4,bskew_bins5,bskew_bins6,bskew_bins7,bkurto_bins0,bkurto_bins1,bkurto_bins2,bkurto_bins3,bkurto_bins4,bkurto_bins5,bkurto_bins6,bkurto_bins7,class
transformed_image_covid_1.png,4722,15567,4,7683,12061,1,8864,16634,77.4330792,0.202929273,117.25,63.52128075,178.3106708,139,205.6465478,206.0880726,32.78484814,1.744964109,3.605792023,35.36642834,17.07296991,0,11.19652919,36.10366366,37.01361237,4.500671255,4.020084292,38.6324115,20.00850614,0,14.06238414,42.5002096,40.72036229,8.193493758,4.261463571,41.10658332,22.69409546,0,17.00422428,47.40985952,0.559296908,75.49720563,151.5,173.671092,85.26001161,35,176.9298285,238.8831911,5.676991106,33.87744995,5.470247811,18.81265078,34.967817,0,23.30536921,15.64033387,13.58535873,37.66739499,6.320698495,20.58795149,40.35227639,0,25.78749426,17.57257704,22.13860618,40.64324435,6.87864989,21.94958818,44.77389759,0,27.72293019,19.44706995,74.20669208,169.8601529,103,195.1802681,2.166321201,194,62.21739621,181.9390405,33.82166078,18.16447088,11.25586267,5.649576076,6.201293192,0,34.82079358,26.51956747,36.77620578,20.27732467,13.90351585,7.539641234,9.534136959,0,38.15189785,29.26670025,39.09206692,21.91579164,15.56423359,10.23245195,12.53019966,0,40.67429522,31.53822098,0
transformed_image_covid_2.png,6556,13701,25,9956,9437,0,12114,13747,79.72895058,5.447850522,104.16,56.56669345,169.9527392,0,215.158907,205.4098349,26.95466669,10.64037319,17.06892057,33.55685974,18.83863093,0,17.46395995,36.09013054,30.74729085,14.1100154,18.75590608,37.04445819,21.3226261,0,21.01099302,40.10116806,34.34800128,17.76294563,20.17708435,39.71929759,23.46349993,0,25.11619868,43.27706332,1.284319707,73.98255602,153.6,168.2335275,68.42905584,0,182.1338121,243.2279043,9.543929283,40.80335336,11.51570495,20.94099971,41.40372073,0,23.93723732,13.80051173,19.05397606,44.60517391,12.62403478,23.43088416,45.49038401,0,26.68013996,16.67048287,27.96123923,47.51170542,13.42024368,25.45713495,48.59911105,0,28.8054356,19.92761464,91.79499695,167.5629516,116.44,192.3144837,9.734025644,0,63.28999505,192.8682622,23.118773,19.565798,9.524547467,10.85797084,16.51138661,0,31.66267384,29.8762879,25.79993097,21.58121099,10.8495919,14.30400023,20.63772742,0,35.54818558,33.53821958,28.28146821,23.12768056,11.97944941,17.5191976,24.31313079,0,38.5062277,36.56209954,0
transformed_image_covid_3.png,10512,12249,1,11502,7743,2,9619,13908,68.98734779,36.38835823,99,53.87376109,186.8478626,131.5,225.2373428,199.8080242,13.95249666,24.36510854,0,36.32162766,23.90168054,2.474873734,10.45280468,38.32424122,16.91354277,26.18088401,0,39.7247038,27.61128136,2.777951841,13.91099645,41.95398554,20.2736581,27.65602632,0,42.26672936,30.79007023,2.943137453,16.99279586,44.77011201,1.354547184,67.61164177,155,176.0681621,69.69469198,9,178.6946668,244.8026316,4.308858087,37.11521402,0,25.95828189,40.92255706,6.363961031,31.67437961,12.52098013,8.288793992,40.15137513,0,28.38296288,44.70474161,7.143304734,35.75356663,14.53875345,13.71798833,42.41225581,0,30.22393824,47.52380603,7.568067737,39.12119772,17.23887315,120.3817542,184.1165809,146,221.8849765,41.31331525,163,55.73739474,200.5512655,21.70673851,20.71021662,0,7.266242817,34.2371153,3.535533906,45.15709843,22.03857771,24.40814856,22.80036,0,9.493620276,36.38754852,3.96850263,50.89363525,25.22521593,26.68167451,24.44279831,0,12.32346038,38.0835549,4.204482076,55.65801603,27.95244622,0
transformed_image_covid_4.png,7987,11854,2,10419,11895,9,11931,11439,94.63878803,15.5299477,127.5,61.56627315,186.0613703,151.7777778,231.8788031,216.7056561,24.03802201,19.07290656,3.181980515,42.45595039,19.93467708,4.908630525,9.357351463,35.1547452,26.86555661,21.59351465,3.571652367,46.12336949,22.80696153,5.538011176,11.56045498,39.90880656,29.20004414,24.90753438,3.784033869,48.83031509,25.17418481,6.026025658,14.34492408,43.95509304,0.096406661,60.67875823,164.5,184.0590268,73.15796553,1.444444444,175.8609505,247.4739925,1.291344246,39.18065721,0.353553391,29.87370464,36.73554868,2.617080123,28.80200429,8.979410436,3.5273125,43.18600126,0.396850263,32.78320205,40.48458029,3.506260136,31.62456599,10.63615589,6.293661517,46.37695601,0.420448208,34.98334248,43.4310478,4.107089022,33.76389393,12.43957543,86.91323401,172.6925932,121,227.2221902,23.07683901,151,46.73623334,190.7588076,18.91096944,24.14386255,0.707106781,7.661843098,23.36575401,23.85251187,37.21523267,30.50571324,21.40671269,26.58780044,0.793700526,10.04840745,25.5336654,29.62000346,41.39102326,34.51618537,24.05626143,28.55835259,0.840896415,13.8009031,27.75748317,33.44908646,44.80959526,37.88409949,0
transformed_image_covid_5.png,7761,14159,4,10898,10560,9,9153,12992,68.7620152,4.809379193,86,61.63947513,186.6719697,196.7777778,230.4124331,196.1991225,29.33940591,9.369216427,14.40510133,33.90884365,28.77602029,19.96978565,10.7884064,39.98274234,33.7404466,12.86461685,15.71331695,37.55368525,34.40860645,22.85726154,14.09193611,43.76482632,37.56025848,17.58893755,16.65292502,40.27055313,38.99643457,25.1435404,18.28894441,46.73493395,2.906584203,80.86580973,143.75,181.463296,79.88200758,31.11111111,185.0615099,244.630234,12.00042989,36.68033191,5.450057339,25.30747919,43.88313491,17.20596092,29.28658116,11.90158156,21.07938167,40.10912428,6.132851239,28.06434499,50.90717173,19.20541244,32.21975275,13.71483543,29.10169865,42.76218272,6.535384547,30.09727595,56.38529456,20.76003284,34.50315847,15.68260855,102.684319,177.9854509,127.5,219.5884566,13.72026515,179.4444444,60.62667978,205.7810961,23.00131742,19.82535892,9.766012492,11.1278139,20.29988395,23.37758068,41.88950417,28.63450311,25.52789864,21.81768793,12.02209471,13.70214778,24.76725486,25.02877971,46.06054185,32.13721328,27.88476714,23.32947652,13.44558652,16.74231245,28.73894502,26.13522435,49.33029503,35.16225397,0
transformed_image_covid_6.png,6665,12042,3,10858,10996,3,9730,15239,81.32033008,5.232519515,117.3333333,55.94078099,168.9287013,148,214.5940391,201.5568607,26.88472824,10.05928382,1.644294287,34.72839411,19.97178978,11.27312438,11.90720949,35.16284855,30.41360119,13.90776475,1.880909567,37.80182035,22.33671789,13.23194804,15.26992618,39.79543107,33.76256697,18.99421428,2.036172419,40.09976809,24.17988629,14.44822127,18.96777852,43.50553095,0.522430608,72.80617838,160.3333333,171.0031313,63.83939614,0,177.2953751,242.4282433,5.387618944,41.31629657,4.55928032,22.86559574,41.40536339,0,24.6950039,15.10296337,12.12952011,44.70020369,4.878577229,24.81480159,45.14901376,0,27.22430973,17.07524834,18.82392587,47.19462457,5.04679623,26.29373612,47.86971528,0,29.24131917,19.38898279,90.16264066,166.5773958,113.6666667,200.1797753,11.03101128,145,55.72754368,194.0900978,23.39801413,18.55650246,8.090346328,9.407869953,17.36882181,5.267826876,37.16252945,24.39387575,25.70219214,20.43752515,9.027572557,12.00334951,20.88681062,6.249866664,40.41212196,27.25058065,27.55895524,21.8663462,9.650701334,14.74124539,24.43762227,6.839839949,42.9486982,29.68224497,0
transformed_image_covid_7.png,6315,15264,4,7683,7993,7,16893,11377,89.50387965,16.55745545,114.5,59.86919172,179.4073564,167.5714286,228.4295862,207.8514547,21.83516376,20.83400662,16.21748885,46.45277796,18.25640352,18.88734228,16.86084511,36.83346116,25.07675371,24.19181344,19.14086109,49.13688176,20.89780071,21.33152838,18.44939888,41.35893705,28.99479262,27.38277582,21.07405932,51.09055031,22.93049089,23.06389109,19.98316872,45.02030047,0.269041964,62.50969602,148,179.4491735,76.77692981,39.28571429,169.6925354,247.9764437,3.449813003,44.02303341,5.627931335,37.67241166,40.32143756,18.18243171,26.00720897,9.339988655,8.738153941,47.45158241,6.951757925,39.75218057,44.52621342,20.7871837,29.1426812,11.69014015,14.56169584,50.00144117,7.782116793,41.24593574,47.76750976,22.47732836,31.71347974,14.14979158,90.94679335,167.4887317,93.75,214.7468437,13.52596022,177.8571429,35.72473806,201.6869122,16.87656213,23.75390345,9.809735102,22.57395857,20.78759645,25.32581759,31.34931407,36.57394654,18.90456583,26.55284842,11.43833795,24.51603434,24.21474655,28.37936033,36.06484729,40.5032045,20.49842688,28.8077602,12.59272238,26.26473498,27.39171175,30.88748253,40.17000746,43.72065698,0
transformed_image_covid_8.png,4926,15363,2,6101,14099,7,11763,13275,95.21965083,7.479008006,114,92.39534503,181.698773,176.1428571,225.7095129,207.6758569,26.00913177,14.07867295,5.656854249,33.03640033,18.89291986,16.62502729,10.28133894,33.57516275,30.62525262,18.21692889,6.349604208,39.12985514,22.16478525,19.35324979,12.5524956,37.45949106,35.49029775,22.76482689,6.727171322,44.2893061,24.87619798,21.38508128,14.91350677,40.50947748,1.765935851,63.49632233,150.5,201.6746435,93.52535641,49.71428571,167.7267704,245.0241055,10.6731692,43.37455481,1.060660172,24.63797979,35.99482293,38.30465003,22.2948798,12.34353899,20.8844096,46.87815131,1.190550789,29.58505129,43.51271871,47.24285323,26.15254281,14.43828983,30.37352415,49.39030561,1.261344623,33.80095263,49.70495288,53.56947447,29.43585215,16.99051303,71.70422249,157.8542602,101,221.8015079,2.127030286,172.1428571,34.59364108,195.3936723,25.69843943,20.75786144,2.121320344,16.92197407,7.107754564,16.46344578,31.9679434,36.0025897,28.37558267,23.00085152,2.381101578,20.54255059,11.17541624,21.26048595,37.58941213,39.74052865,30.86345475,24.91197738,2.522689246,24.48061308,14.90161421,24.55785629,42.4523547,42.98507436,0
transformed_image_covid_9.png,5834,13809,14,6456,12284,4,13075,14060,98.28950977,14.32942284,121.2142857,61.74055143,177.8724357,175.75,212.6390822,222.4980797,22.78902394,21.65437542,11.49335083,39.77865717,15.73029602,16.74300227,10.42675569,28.31537154,25.93151055,25.74998512,13.03055273,43.76128436,18.40917462,17.89734276,12.25704077,35.55161179,29.83546986,29.68031241,14.06349828,46.82651401,20.59912021,18.62378964,14.06684993,41.49921441,1.090332533,58.36693461,143.7857143,175.1666667,83.60542169,37.5,172.6871128,241.7910384,7.692236372,43.46553234,8.244038916,25.84928658,34.23050075,17.62061608,23.60802353,13.64862866,15.29497894,46.79211934,10.21774844,28.33604272,40.49582018,19.62083554,26.14183247,16.08835595,22.71312292,49.17582733,11.5939606,30.18304838,45.49319362,20.91687167,28.10810238,18.47207494,78.076277,159.7757984,84.35714286,200.2372986,3.889124064,155.5,50.57835564,172.6985775,20.86426032,23.53208308,14.32931806,10.90869951,10.09486731,29.10004296,33.26922369,31.72930568,24.103148,26.52865464,16.9676239,14.21656847,14.66081284,30.89512121,36.63730341,35.39523085,27.44898828,28.93733266,19.13804717,18.11101622,18.37576988,31.98627364,39.2245536,38.28341318,0
transformed_image_covid_10.png,8033,11732,0,7710,9601,3,18237,10220,114.1802564,22.63271394,0,87.83450065,181.4724508,199.6666667,241.9622197,220.3266145,26.15424265,24.59458738,0,45.24289584,13.16462852,12.36070536,5.271720876,30.97695364,28.77031975,28.10492758,0,51.40964148,14.52023352,13.4105731,5.999445712,34.1834802,31.00346969,32.22139842,0,55.890546,15.54554127,14.05070939,6.831250776,36.93402265,2.712311714,48.28153767,0,203.0019455,67.99354234,32,161.8493173,247.8015656,6.383728065,42.38755538,0,35.31867157,26.63274713,16.58563636,25.09466514,11.15640314,9.397135046,45.82152606,0,40.80492613,29.02546293,18.19846389,26.34646025,12.354627,13.39255184,48.50657838,0,44.94777592,30.79201657,19.23801876,27.33166108,13.57694241,71.19258061,158.3112854,0,235.9075227,15.28017915,139.3333333,23.39721445,191.2798434,16.15611781,27.61522908,0,19.02874012,17.55963393,8.036951698,32.13940594,45.51148029,18.43156344,30.54823324,0,22.51108483,19.03858141,9.327282548,33.9664745,49.10463716,20.39052583,32.84992879,0,25.94126958,20.77530758,10.15159602,35.48508698,51.96171674,0
