filename,rstd_bins0,rstd_bins1,rstd_bins2,rstd_bins3,rstd_bins4,rstd_bins5,rstd_bins6,rstd_bins7,class
clean_p_1044.jpg,1.270906992224158,0,0,0,0,0,0,8.58660541670133,1
clean_p_1045.jpg,1.5617795521803546,0,0,0,0,0,0,6.865261644246179,1
clean_p_1046.jpg,1.7511396227446756,0,0,0,0,0,0,8.438215692411795,1
clean_p_1047.jpg,1.344992744146968,0.5773502691896257,4.057101113411452,0,0,6.870080092539844,0,8.455257000531821,1
clean_p_1048.jpg,3.948451459997188,0.8389187816601941,0.7071067811865476,0,0,7.28520562327803,0.0,9.867607291922333,1
clean_p_1049.jpg,1.4792213412803459,0,0,0,0,0,0,6.912372270075522,1
clean_p_1050.jpg,1.2962624409656762,0,0,0,0,3.2510804591196325,0,7.961185159644709,1
clean_p_1051.jpg,1.233969042479248,0,0,0,0,4.175842992465016,0,6.1920621791448465,1
clean_p_1052.jpg,1.4584646006566795,2.9317218322200156,0,0.0,0,6.213180720876754,0,7.187569865710594,1
clean_p_1053.jpg,6.60693644221865,0,0,0,2.378803596351494,5.460086156383874,0,6.428803543282682,1
clean_p_1054.jpg,15.819495545487618,0,0,0,1.8432160979478387,6.73265394116708,0,10.03987971010793,1
clean_p_1055.jpg,1.0971770304864312,0,0,0,0,0.3535533905932738,0,6.686035932460908,1
clean_p_1056.jpg,1.1010170686721699,0,0,0,0,5.475341210296187,0,9.132219931335278,1
clean_p_1057.jpg,1.2648708452172757,0,0,0,0,0,0,7.265349753581677,1
clean_p_1058.jpg,1.2438433521985084,0,0,0,0,0,0,8.009765870872895,1
clean_p_1059.jpg,1.4600053745663002,0,0,0,0,6.460151813588646,0,11.228276573523253,1
clean_p_1060.jpg,1.0384823373032142,2.0814547085400905,0,0,0,6.9039434780809685,0,9.182382653409823,1
clean_p_1061.jpg,3.700566011831055,3.1937884162349395,0,0,0,5.432897716877932,0,10.452021658390041,1
clean_p_1062.jpg,1.7324145125279542,0,0,0,0,0,0,7.450032653580543,1
clean_p_1063.jpg,0.9501369038821704,0,0,0,0,5.935772872450334,0,5.5006714712202225,1
clean_p_1064.jpg,1.1403528595198826,1.389291565509881,0,0,0,7.74012538368727,0,10.709194865283703,1
clean_p_1065.jpg,5.860710486376345,0,0,0,0.9174491609691315,5.696390950406115,0,8.025784811606483,1
clean_p_1066.jpg,1.3657270401628798,0,0,0,0,0,0.7071067811865476,9.227505608064734,1
clean_p_1067.jpg,1.7432376435730552,0,0,0,0,0,0,7.18049586562917,1
clean_p_1068.jpg,8.639516635556996,2.4700906314641102,0,0,0,4.240024233196445,0,8.13887917499133,1
clean_p_1069.jpg,1.5730668387201336,0,0,0,0,6.810196610912788,0,10.921392126594174,1
clean_p_1070.jpg,3.1236148257301397,0.0,0,0,0,7.626809837490589,0,8.781312827639827,1
clean_p_1071.jpg,1.4078481990164884,0,0,0,0,5.7129089909968815,0,8.331388683158702,1
clean_p_1072.jpg,1.513578559084782,0,0,0,0,0,0,7.928391837104548,1
clean_p_1073.jpg,0.888748332113627,1.2562344526401112,0,0,0,2.5425928425202367,1.0606601717798212,8.276428759747775,1
clean_p_1074.jpg,2.4474681622505976,1.0606601717798212,0,0.0,0,10.211604508923033,0,12.062792170100794,1
clean_p_1075.jpg,3.3200358349818053,0,0,0,3.401874146620522,6.041563551525463,0,8.243221947109893,1
clean_p_1076.jpg,0.9187501382070336,0.8871510790372945,0,0,0,3.454698976362822,0,8.903887977135561,1
clean_p_1077.jpg,2.835812313303835,2.939165089170147,0,0,1.0606601717798212,8.197558634327226,0,9.45018654073742,1
clean_p_1078.jpg,1.5328887200479295,0,0,0,0,1.931934418033086,0,7.201644080994366,1
clean_p_1079.jpg,1.5793042530489954,0,0,0,0,2.0880622451731723,0,8.673633893985437,1
clean_p_1080.jpg,1.3270347248537002,0,0,0,0,8.802702638279078,0,9.58199048754982,1
clean_p_1081.jpg,1.0339802071715625,0,0,0,0,0,0,8.220377360306538,1
clean_p_1082.jpg,1.5694585603367197,0,0,0,0,0,0,7.473047225186096,1
clean_p_1083.jpg,1.125667869770896,4.656694471878415,0,0,0,4.418595314162527,0,9.395792936814908,1
clean_p_1084.jpg,3.0682419571585013,4.3015104684112435,0,0,0,7.591444881157933,0,9.465441763603383,1
clean_p_1085.jpg,1.3988091260112199,0,0,0,0,5.155471233392992,0,6.536617054201938,1
clean_p_1086.jpg,2.504455474855429,0,0,0,0,6.438178289056942,0,7.1814449292236375,1
clean_p_1087.jpg,4.297647916051148,2.9871903846545114,0,0,0,6.4681767177669744,0,10.078136844971526,1
clean_p_1088.jpg,4.047267446607063,0.7669603957459213,0,0,0.0,7.932518470741638,0,9.387859133147856,1
clean_p_1089.jpg,10.471073175489714,0.3254270698294427,0,0,6.350300620562202,7.607490440888584,0,9.664173971499233,1
clean_p_1090.jpg,24.864483619405178,0,0,0,3.2095431012468283,5.430881044956288,0.0,6.97045751624577,1
clean_p_1091.jpg,13.75146839330433,0.5773502691896257,0,0,0.7128502441056885,6.62971575977325,0,9.698597346149057,1
clean_p_1092.jpg,1.6314757877580446,0,0,0,0,6.009444036532896,0,9.385258367650508,1
clean_p_1093.jpg,1.4127077488101911,0.9873369149755661,0,0,0,7.328361350958072,0,7.884632999284434,1
clean_p_1094.jpg,4.65764257653423,4.572589913753706,0,0,0,6.612600385914545,0,9.9675642370389,1
clean_p_1095.jpg,1.4610627534199547,0,0,0,0,7.607168185215963,0,8.84439055770823,1
clean_p_1096.jpg,1.848417534489262,0,0,0,0,0,0,5.708298214974478,1
clean_p_1097.jpg,1.0970073127323325,0,0,0,0,0,0,6.417230862053598,1
clean_p_1098.jpg,1.8451240353868237,0,0,0,0,4.545962981350986,0,6.972641079601057,1
clean_p_1099.jpg,1.246545734301737,0,0,0,0,9.264385730874952,0,6.741858046645989,1
clean_p_1100.jpg,1.5872677143667133,0,0,0,0,4.0027400055209705,0,5.845720690051881,1
clean_p_1101.jpg,1.6533274364745412,0,0,0,0,0,0,5.394562364829274,1
clean_p_1102.jpg,2.2584220754261226,0,0,0,0,3.0003695125317282,3.43693177121688,9.307710992669303,1
