filename,rstd_bins0,rstd_bins1,rstd_bins2,rstd_bins3,rstd_bins4,rstd_bins5,rstd_bins6,rstd_bins7,class
clean_np_1453.jpg,0.7402754749935277,0,0,0,0,0,0,5.759937545356856,0
clean_np_1454.jpg,0.6560210422460919,0,0,0,0,0,0,4.35846682076642,0
clean_np_1455.jpg,0.5507155244586462,0,0,0,0,0,0,5.673654792767933,0
clean_np_1456.jpg,0.6559249971146909,0,0,0,0,0,0,4.432827744935316,0
clean_np_1457.jpg,0.5556718438528035,0,0,0,0,0,0,7.119547306373576,0
clean_np_1458.jpg,0.6631270443718589,0,0,0,0,0,0,5.1537811565722444,0
clean_np_1459.jpg,0.6527549191242721,0,0,0,0,0,0,5.686506313686727,0
clean_np_1460.jpg,0.6704887081856952,0,0,0,0,0,0,6.252519718850841,0
clean_np_1461.jpg,0.6370722701199685,0,0,0,0,0,0,5.6447336398697745,0
clean_np_1462.jpg,0.6282317842000893,0,0,0,0,0,0,5.339113171604626,0
clean_np_1463.jpg,0.6290141909448942,0,0,0,0,0,0,5.728758712701431,0
clean_np_1464.jpg,0.5983475269230086,0,0,0,0,0,0,5.597715976512327,0
clean_np_1465.jpg,0.6852184046101859,0,0,0,0,0,0,5.972263082567606,0
clean_np_1466.jpg,0.6046828106268225,0,0,0,0,0,0,5.16424064746157,0
clean_np_1467.jpg,0.6336504233681818,0,0,0,0,0,0,6.928246783027161,0
clean_np_1468.jpg,0.6915903164453868,0,0,0,0,0,0,4.610760504129956,0
clean_np_1469.jpg,0.6809061720822147,0,0,0,0,0,0,5.685250040688856,0
clean_np_1470.jpg,0.640132387062244,0,0,0,0,0,0,5.853062801405853,0
clean_np_1471.jpg,0.8557868778603065,0,0,0,0,0,0.0,4.420912841760326,0
clean_np_1472.jpg,0.6514691361806043,0,0,0,0,0,0,6.4089814948627595,0
clean_np_1473.jpg,0.6628931983001514,0,0,0,0,0,0,6.486424947704313,0
clean_np_1474.jpg,0.6496797116704891,0,0,0,0,0,0,5.646643139126302,0
clean_np_1475.jpg,0.6769120909345812,0,0,0,0,0,0,5.043826999353106,0
clean_np_1476.jpg,0.5773984998883122,0,0,0,0,0,0,3.569333519729756,0
clean_np_1477.jpg,0.5960707355717177,0,0,0,0,0,0,4.925741321643383,0
clean_np_1478.jpg,0.5466728252247749,0,0,0,0,0,0,2.858722724096528,0
clean_np_1479.jpg,0.5874234092984651,0,0,0,0,0,0,3.8153964962405555,0
clean_np_1480.jpg,0.6525783261925283,0,0,0,0,0,0,5.022865557614984,0
clean_np_1481.jpg,0.6455962932239102,0,0,0,0,0,0,3.1839629671360097,0
clean_np_1482.jpg,0.7483919280501365,0,0,0,0,0,0,5.150408807377093,0
clean_np_1483.jpg,0.6987991838011355,0,0,0,0,0,0,4.082319199382073,0
clean_np_1484.jpg,0.6406603681438704,0,0,0,0,0,0,4.9613451859360325,0
clean_np_1485.jpg,0.7280944345106368,0,0,0,0,0,0,4.009670887120483,0
clean_np_1486.jpg,0.6059924592619029,0,0,0,0,0,0,4.559406701341369,0
clean_np_1487.jpg,0.6526106450290258,0,0,0,0,0,0,3.383550782630941,0
clean_np_1488.jpg,0.529401724440891,0,0,0,0,0,0,4.84143570112191,0
clean_np_1489.jpg,0.6652095620281887,0,0,0,0,0,0,4.27646472871993,0
clean_np_1490.jpg,0.6515967298300235,0,0,0,0,0,0,4.439301600093736,0
clean_np_1491.jpg,0.5927505923442622,0,0,0,0,0,0,4.370231667644108,0
clean_np_1492.jpg,0.839695398578132,0,0,0,0,0,3.0203457115334063,5.107273796591759,0
clean_np_1493.jpg,0.6786852666421767,0,0,0,0,0,0,4.5184401892779915,0
clean_np_1494.jpg,0.6731162084792162,0,0,0,0,0,0,4.443982865454561,0
clean_np_1495.jpg,0.5966609054157799,0,0,0,0,0,0,3.7606940081344375,0
clean_np_1496.jpg,0.615757490801764,0,0,0,0,0,0,4.2554176790838705,0
clean_np_1497.jpg,0.608746910753415,0,0,0,0,0,0,3.8857269990280723,0
clean_np_1498.jpg,0.6010884405993958,0,0,0,0,0,0,2.9456568813235298,0
clean_np_1499.jpg,0.7128777949193448,0,0,0,0,0,0,3.569173240833267,0
clean_np_1500.jpg,0.6428572564124293,0,0,0,0,0,0,4.1564393600998315,0
clean_np_1501.jpg,0.6733725416010816,0,0,0,0,0,0,3.7385049941499213,0
clean_np_1502.jpg,0.6911631831701037,0,0,0,0,0,0,4.045383339356939,0
clean_np_1503.jpg,0.5959645026035747,0,0,0,0,0,0,4.684623981453206,0
clean_np_1504.jpg,0.6343699091697621,0,0,0,0,0,0,4.027745845628125,0
clean_np_1505.jpg,0.5783460639892414,0,0,0,0,0,0,3.3929269461257707,0
clean_np_1506.jpg,0.6444999382123738,0,0,0,0,0,0,3.579509100722014,0
clean_np_1507.jpg,0.5889994428543698,0,0,0,0,0,0,4.237384908986123,0
clean_np_1508.jpg,0.6321908457059012,0,0,0,0,0,0,4.12769746347156,0
clean_np_1509.jpg,0.5838604032361095,0,0,0,0,0,0,4.1386550746364374,0
clean_np_1510.jpg,0.693951466734181,0,0,0,0,0,0,4.951935097891459,0
clean_np_1511.jpg,0.6874707836731844,0,0,0,0,0,0,4.370554720136118,0
clean_np_1512.jpg,0.6540582942461661,0,0,0,0,0,0,4.669691752572886,0
clean_np_1513.jpg,0.6298238872954506,0,0,0,0,0,0,5.3819712815183856,0
clean_np_1514.jpg,0.6493055923614858,0,0,0,0,0,0,5.35648930706312,0
clean_np_1515.jpg,0.5883949211533603,0,0,0,0,0,0,5.948468944861869,0
clean_np_1516.jpg,0.6193562166695399,0,0,0,0,0,0,5.098408112129831,0
clean_np_1517.jpg,0.5040590409630898,0,0,0,0,0,0,3.9872502693930336,0
clean_np_1518.jpg,0.615403980373473,0,0,0,0,0,0,4.078172936763104,0
clean_np_1519.jpg,0.5996405619187003,0,0,0,0,0,0,4.646918039472937,0
clean_np_1520.jpg,0.6772515577835317,0,0,0,0,0,0.0,3.779960392778504,0
clean_np_1521.jpg,0.5958373620721504,0,0,0,0,0,0,3.8713696583172363,0
clean_np_1522.jpg,0.5944745564773724,0,0,0,0,0,0,4.412645721274117,0
clean_np_1523.jpg,0.6393081694229787,0,0,0,0,0,0,5.2370690560322455,0
clean_np_1524.jpg,0.7641201913554835,0,0,0,0,0,0,3.0306918434481838,0
clean_np_1525.jpg,0.7045065860533806,0,0,0,0,0,0,4.855129208502447,0
clean_np_1526.jpg,0.6097897401216558,0,0,0,0,0,0,5.296525656257172,0
clean_np_1527.jpg,0.64575772133379,0,0,0,0,0,0,3.774984040520669,0
clean_np_1528.jpg,0.6970695273363133,0,0,0,0,0,0,5.207797904502215,0
clean_np_1529.jpg,0.6612300901436654,0,0,0,0,0,0,4.89799872798726,0
clean_np_1530.jpg,0.6423468601019214,0,0,0,0,0,0,4.372439722794024,0
clean_np_1531.jpg,0.5577344486851309,0,0,0,0,0,0,3.5372186275653257,0
clean_np_1532.jpg,0.6911089540313949,0,0,0,0,0,0,5.047953311439243,0
clean_np_1533.jpg,0.5936405592917946,0,0,0,0,0,0,4.27484185521551,0
clean_np_1534.jpg,0.6367895985955292,0,0,0,0,0,0,5.014739543225491,0
clean_np_1535.jpg,0.6294286712021357,0,0,0,0,0,0,5.875518495827433,0
clean_np_1536.jpg,0.583010317291224,0,0,0,0,0,0,4.64087323995298,0
clean_np_1537.jpg,0.6180437201937307,0,0,0,0,0,0,5.098385476345053,0
clean_np_1538.jpg,0.6639497497533496,0,0,0,0,0,0,4.057836835943585,0
clean_np_1539.jpg,0.7548879110056228,0,0,0,0,0,0,6.06629073624828,0
clean_np_1540.jpg,0.5955069995981358,0,0,0,0,0,0,4.148400405910699,0
clean_np_1541.jpg,0.6753188080377257,0,0,0,0,0,0,3.498516158208732,0
clean_np_1542.jpg,0.7061845510300447,0,0,0,0,0,0,4.024256043575988,0
clean_np_1543.jpg,0.6996859365984917,0,0,0,0,0,0,4.445349281668051,0
clean_np_1544.jpg,0.7006618167653519,0,0,0,0,0,0,3.869738632372667,0
clean_np_1545.jpg,0.6502114004106357,0,0,0,0,0,0,4.02259332981032,0
clean_np_1546.jpg,0.6600277887119563,0,0,0,0,0,0,4.585636354479052,0
clean_np_1547.jpg,0.6520433281778689,0,0,0,0,0,0,4.892419854371391,0
clean_np_1548.jpg,0.6882761903444214,0,0,0,0,0,0,5.598585123268571,0
clean_np_1549.jpg,0.7124242860704669,0,0,0,0,0,0,4.293976643451523,0
clean_np_1550.jpg,0.5810659055969942,0,0,0,0,0,0,5.932587567444082,0
clean_np_1551.jpg,0.6358078388881447,0,0,0,0,0,0,6.5818598961472725,0
clean_np_1552.jpg,0.6866635590526894,0,0,0,0,0,0,6.065860162628342,0
clean_np_1553.jpg,0.6177192455217807,0,0,0,0,0,0,6.492046799610951,0
clean_np_1554.jpg,0.6589536434388603,0,0,0,0,0,0,5.877301378653332,0
clean_np_1555.jpg,0.6839361926931119,0,0,0,0,0,0,6.688912596565694,0
clean_np_1556.jpg,0.60414022583613,0,0,0,0,0,0,4.518362684562152,0
clean_np_1557.jpg,0.6572167355938634,0,0,0,0,0,0,4.97911399041779,0
clean_np_1558.jpg,0.6009925148630477,0,0,0,0,0,0,6.21310333706505,0
clean_np_1559.jpg,0.5992274709975731,0,0,0,0,0,0,5.172279005132058,0
clean_np_1560.jpg,0.6280702082913245,0,0,0,0,0,0,6.118161590750744,0
clean_np_1561.jpg,0.5926165200490834,0,0,0,0,0,0,5.394333918663692,0
clean_np_1562.jpg,0.6395575630795226,0,0,0,0,0,0,4.305457814185387,0
clean_np_1563.jpg,0.619324714237654,0,0,0,0,0,0,5.11432248524586,0
clean_np_1564.jpg,0.6206456583945644,0,0,0,0,0,0,4.774235649903157,0
clean_np_1565.jpg,5.842253421021337,3.0016327486483645,0,0,0,0.3535533905932738,0,5.723287533514756,0
clean_np_1566.jpg,0.6868673097009155,0,0,0,0,0,0,5.086922969192054,0
clean_np_1567.jpg,0.5689304402525066,0,0,0,0,0,0,4.600997264548761,0
clean_np_1568.jpg,0.5946696418207018,0,0,0,0,0,0,4.680085478438385,0
clean_np_1569.jpg,0.6686468290337912,0,0,0,0,0,0.0,4.5690888732937855,0
clean_np_1570.jpg,0.7694150679784806,0,0,0,0,0,0,4.918433437874361,0
clean_np_1571.jpg,0.5594245707240258,0,0,0,0,0,0,4.5949065748468465,0
clean_np_1572.jpg,0.6374813081566425,0,0,0,0,0,0,5.862964851018069,0
clean_np_1573.jpg,0.6160093046869052,0,0,0,0,0,0,5.513859038638068,0
clean_np_1574.jpg,0.689105860981653,0,0,0,0,0,0,4.769015107604067,0
clean_np_1575.jpg,0.6366662777194709,0,0,0,0,0,0,5.5581288920935314,0
clean_np_1576.jpg,0.6440190475208326,0,0,0,0,0,0,4.800165510559231,0
clean_np_1577.jpg,0.582767988242911,0,0,0,0,0,0,5.016340999858801,0
clean_np_1578.jpg,0.6161319990333974,0,0,0,0,0,0,5.861124622130118,0
clean_np_1579.jpg,0.6768176957170655,0,0,0,0,0,0,4.947766532039996,0
clean_np_1580.jpg,0.6885471632315472,0,0,0,0,0,0,5.351341970087104,0
clean_np_1581.jpg,0.6443717002391186,0,0,0,0,0,0,4.83104720246366,0
clean_np_1582.jpg,0.6983789407741259,0,0,0,0,0,0,4.4386038609706935,0
clean_np_1583.jpg,0.6045749726685162,0,0,0,0,0,0,5.651209157125035,0
clean_np_1584.jpg,0.6226437403703026,0,0,0,0,0,0,5.521096195380346,0
clean_np_1585.jpg,0.7063733950532605,0,0,0,0,0,0,6.228543068442466,0
clean_np_1586.jpg,0.6533599984614888,0,0,0,0,0,0,4.788168897742829,0
clean_np_1587.jpg,0.6249966096658552,0,0,0,0,0,0,4.625590973012886,0
clean_np_1588.jpg,0.5768344826185183,0,0,0,0,0,0,7.491298160740313,0
clean_np_1589.jpg,0.6242524275825505,0,0,0,0,0,0,5.280240083869878,0
clean_np_1590.jpg,0.6140279223021233,0,0,0,0,0,0,5.42074788793202,0
clean_np_1591.jpg,0.6053009115858959,0,0,0,0,0,0,4.9700355384590615,0
clean_np_1592.jpg,0.7018724412316598,0,0,0,0,0,0,5.183724536877223,0
clean_np_1593.jpg,0.6225697803613713,0,0,0,0,0,0,4.209046964466731,0
clean_np_1594.jpg,0.6005888452038569,0,0,0,0,0,0,5.198508117162824,0
clean_np_1595.jpg,0.6495591683132373,0,0,0,0,0,0,5.164782551087236,0
clean_np_1596.jpg,0.6870320934856912,0,0,0,0,0,0,5.419301804368288,0
clean_np_1597.jpg,0.6027855600060525,0,0,0,0,0,0,4.210804993471506,0
