filename,rstd_bins0,rstd_bins1,rstd_bins2,rstd_bins3,rstd_bins4,rstd_bins5,rstd_bins6,rstd_bins7,class
clean_np_5773.jpg,0.9375252381049837,0,0,0,0,0,0,2.5942727770056937,0
clean_np_5774.jpg,1.7692305777891522,0,0,0,0,0,0,2.7896639625739046,0
clean_np_5775.jpg,1.1220182952731814,0,0,0,0,0,0,3.1666179146830555,0
clean_np_5776.jpg,1.8159311768817448,0,0,0,0,0,0,2.7515330897102865,0
clean_np_5777.jpg,1.7923337034193707,0,0,0,0,0,0,2.932536762642037,0
clean_np_5778.jpg,1.6223983408404559,0,0,0,0,0,0,3.2899258395638067,0
clean_np_5779.jpg,1.4873150802778072,0,0,0,0,0,0,2.4192198682937986,0
clean_np_5780.jpg,1.6868463705389722,0,0,0,0,0,0,3.091825433280445,0
clean_np_5781.jpg,1.1888624112226691,0,0,0,0,0,0,2.1904790283417497,0
clean_np_5782.jpg,1.5437517724951648,0,0,0,0,0,0,2.3027571760620513,0
clean_np_5783.jpg,1.4820730288868857,0,0,0,0,0,0,2.7263214202534582,0
clean_np_5784.jpg,0.9940229710446434,0,0,0,0,0,0,2.0611138524429307,0
clean_np_5785.jpg,2.245748628664564,0,0,0,0,0,0,2.694291942958093,0
clean_np_5786.jpg,1.4352002680544553,0,0,0,0,0,0,2.3095456546890607,0
clean_np_5787.jpg,0.9991790571440679,0,0,0,0,0,0,2.701244504834814,0
clean_np_5788.jpg,1.7785362554872979,0,0,0,0,0,0,2.2849545686228367,0
clean_np_5789.jpg,1.7560301687936735,0,0,0,0,0,0,2.541309831588558,0
clean_np_5790.jpg,1.198717952224335,0,0,0,0,0,0,2.981952520056578,0
clean_np_5791.jpg,1.5633678786695413,0,0,0,0,0,0,2.1438233422182535,0
clean_np_5792.jpg,1.2493121628725947,0,0,0,0,0,0,2.4066116816231116,0
clean_np_5793.jpg,1.7038533598394698,0,0,0,0,0,0,3.226725513098574,0
clean_np_5794.jpg,1.4410134431866788,0,0,0,0,0,0,2.6077140856637753,0
clean_np_5795.jpg,1.6575830041429276,0,0,0,0,0,0,2.822203878725738,0
clean_np_5796.jpg,1.0984977075494997,0,0,0,0,0,0,2.7089279628869236,0
clean_np_5797.jpg,1.326103839441967,0,0,0,0,0,0,3.2482564554689364,0
clean_np_5798.jpg,1.3888402557542578,0,0,0,0,0,0,2.311686543086068,0
clean_np_5799.jpg,1.4906137835962046,0,0,0,0,0,0,2.6495402197847393,0
clean_np_5800.jpg,1.4083209401262244,0,0,0,0,0,0,2.1282684235812286,0
clean_np_5801.jpg,1.1300879316178882,0,0,0,0,0,0,2.3705540530410723,0
clean_np_5802.jpg,0.9590798369454046,0,0,0,0,0,0,2.234339089331081,0
clean_np_5803.jpg,1.4306123089576823,0,0,0,0,0,0,3.0385787900825694,0
clean_np_5804.jpg,1.0741341193426444,0,0,0,0,0,0,2.3339305077501957,0
clean_np_5805.jpg,0.6849820750125966,0,0,0,0,0,0,2.5829245281859783,0
clean_np_5806.jpg,1.0781423273558013,0,0,0,0,0,0,3.249495864896216,0
clean_np_5807.jpg,1.0086465019802677,0,0,0,0,0,0,2.1774887584053744,0
clean_np_5808.jpg,1.3471627264728814,0,0,0,0,0,0,2.208291334402062,0
clean_np_5809.jpg,1.0584151737922072,0,0,0,0,0,0,2.647374454574871,0
clean_np_5810.jpg,1.4957732129689738,0,0,0,0,0,0,3.1615598546286487,0
clean_np_5811.jpg,1.5001334346530952,0,0,0,0,0,0,3.1682413851890328,0
clean_np_5812.jpg,1.1421489216515128,0,0,0,0,0,0,2.401296163126339,0
clean_np_5813.jpg,1.4518836616847914,0,0,0,0,0,0,3.092884272315092,0
clean_np_5814.jpg,1.4544586841351304,0,0,0,0,0,0,2.8795995587686245,0
clean_np_5815.jpg,1.046001648599973,0,0,0,0,0,0,2.5908824248188567,0
clean_np_5816.jpg,1.4212180091058058,0,0,0,0,0,0,2.521124639592946,0
clean_np_5817.jpg,0.9539461057922095,0,0,0,0,0,0,3.296103845614476,0
clean_np_5818.jpg,1.336271037511727,0,0,0,0,0,0,2.8156708291768786,0
clean_np_5819.jpg,1.2608021177154307,0,0,0,0,0,0,3.0364959640649474,0
clean_np_5820.jpg,1.269126151216331,0,0,0,0,0,0,6.540570586697151,0
clean_np_5821.jpg,1.8261064194833818,0,0,0,0,0,0,3.357549326200789,0
clean_np_5822.jpg,1.6943811581625219,0,0,0,0,0,0,4.817541692129375,0
clean_np_5823.jpg,1.3596932738656702,0,0,0,0,0,0,5.054446994843849,0
clean_np_5824.jpg,1.3396896999056378,0,0,0,0,0,0,4.329962739057146,0
clean_np_5825.jpg,1.5542882616800395,0,0,0,0,0,0,3.9100163354601376,0
clean_np_5826.jpg,1.7049751703310123,0,0,0,0,0,0,6.128500380133652,0
clean_np_5827.jpg,2.835396963670671,0,0,0,0,0,0,4.245843718857365,0
clean_np_5828.jpg,0.7813953929375805,0,0,0,0,0,0,4.200205505074932,0
clean_np_5829.jpg,1.4136416942858783,0,0,0,0,0,0,3.757394830439516,0
clean_np_5830.jpg,1.3693008989158713,0,0,0,0,0,0,3.1227684551526806,0
clean_np_5831.jpg,1.1003254630308839,0,0,0,0,0,0,4.062040590930265,0
clean_np_5832.jpg,0.9960795068824818,0,0,0,0,0,0,2.8888412174915152,0
clean_np_5833.jpg,1.2849862043234752,0,0,0,0,0,0,4.721274308907751,0
clean_np_5834.jpg,1.1192164824809272,0,0,0,0,0,0,3.298266866403007,0
clean_np_5835.jpg,1.9114724206645375,0,0,0,0,0,0,3.3490097307293403,0
clean_np_5836.jpg,1.208617910029944,0,0,0,0,0,0,4.012104657695634,0
clean_np_5837.jpg,1.5556538542443459,0,0,0,0,0,0,2.848968185074918,0
