filename,rskew_bins0,rskew_bins1,rskew_bins2,rskew_bins3,rskew_bins4,rskew_bins5,rskew_bins6,rskew_bins7,class
clean_np_4551.jpg,3.3184126330751473,0,0,0,0,0,0,8.524700945500783,1
clean_np_4552.jpg,2.736977955383025,0,0,0,0,0,0,5.976666170615673,1
clean_np_4553.jpg,2.191821468414183,0,0,0,0,0,0,7.444382847309972,1
clean_np_4554.jpg,3.169919005306604,0,0,0,0,0,0,7.465080980200355,1
clean_np_4555.jpg,2.6063553035926414,0,0,0,0,0,0,5.77016965347919,1
clean_np_4556.jpg,3.080917810963548,0,0,0,0,0,0,7.670551240395696,1
clean_np_4557.jpg,4.118257990641429,0,0,0,0,0,0,6.098060559027663,1
clean_np_4558.jpg,3.0766487349868896,0,0,0,0,0,0,5.3041828677067215,1
clean_np_4559.jpg,4.377669208477621,0,0,0,0,0,0,6.8556775301091,1
clean_np_4560.jpg,2.5682433437673438,0,0,0,0,0,0,6.710331678841272,1
clean_np_4561.jpg,3.3630265744938277,0,0,1.5874010519681994,0,0,0,9.192231363840598,1
clean_np_4562.jpg,2.7292047103458543,0,0,0,0,0,0,8.296939576448827,1
clean_np_4563.jpg,2.832324096572109,0,0,0,0,0,0,8.051699775497834,1
clean_np_4564.jpg,3.2248127443808277,0,0,0,0,0,0,6.571514283817724,1
clean_np_4565.jpg,3.183147673116332,0,0,0,0,0,0,7.189431804534122,1
clean_np_4566.jpg,2.100938697780573,0,0,0,0,0,0,7.177281140483344,1
clean_np_4567.jpg,2.9856862287843904,0,0,0,0,0,0,9.445402717669905,1
clean_np_4568.jpg,2.935779379737462,0,0,0,0,0,0,9.361879413561944,1
clean_np_4569.jpg,1.9575966701268248,0,0,0,0,0,0,8.919937543062913,1
clean_np_4570.jpg,3.0618152685931443,0,0,0,0,0,0,8.702126732923295,1
clean_np_4571.jpg,10.874110112844216,0,0,0.3968502629920499,0,0,0,7.733510708754601,1
clean_np_4572.jpg,2.466008502172089,0,0,0,0,0,0,8.33222509410716,1
clean_np_4573.jpg,4.660588094316305,0,0,0,0,0,0,7.364472742919455,1
clean_np_4574.jpg,2.58325257022475,0,0,0,0,0,0,8.169625091600274,1
clean_np_4575.jpg,2.147776186265357,0,0,0,0,0,0,10.111909597658176,1
clean_np_4576.jpg,3.663716491251113,0,0,0,0,0,0,9.570201831966148,1
clean_np_4577.jpg,3.483942960077182,0,0,0,0,0,0,9.089726854008726,1
clean_np_4578.jpg,2.5935487723228707,0,0,0,0,0,0,8.62304309835433,1
clean_np_4579.jpg,2.6680477456044533,0,0,0,0,0,0,6.09134744487879,1
clean_np_4580.jpg,2.5495976031422147,0,0,0,0,0,0,5.165941585618819,1
clean_np_4581.jpg,2.9384742940303874,0,0,0,0,0,0,6.946037246721782,1
clean_np_4582.jpg,4.589329564055935,0,0,0,0,0,0,7.06020453343473,1
clean_np_4583.jpg,3.2353426994555763,0,0,0,0,0,0,6.674416739472517,1
clean_np_4584.jpg,2.546193926416417,0,0,0,0,0,0,6.217274827619276,1
clean_np_4585.jpg,3.2623451077660817,0,0,0,0,0,0,5.5435638186165255,1
clean_np_4586.jpg,3.0047852553266226,0,0,0,0,0,0,6.0730873667143825,1
clean_np_4587.jpg,3.148215931618941,0,0,0,0,0,0,7.186788319701686,1
clean_np_4588.jpg,1.8561858107973608,0,0,0,0,0,0,5.3674461329730185,1
clean_np_4589.jpg,1.7082668131448044,0,0,0,0,0,0,5.640312499154378,1
clean_np_4590.jpg,2.3539779472713986,0,0,0,0,0,0,5.9071661686178025,1
clean_np_4591.jpg,2.1603664662132402,0,0,0,0,0,0,4.795537441137548,1
clean_np_4592.jpg,1.8931052911906798,0,0,0,0,0,0,6.689468146997881,1
clean_np_4593.jpg,2.1288133576471884,0,0,0,0,0,0,5.662487627506698,1
clean_np_4594.jpg,2.768648000679865,0,0,0,0,0,0,4.8879140227079025,1
clean_np_4595.jpg,2.3787095930339723,0,0,0,0,0,0,6.023429833633609,1
clean_np_4596.jpg,1.755462853358643,0,0,0,0,0,0,5.601245555491237,1
clean_np_4597.jpg,1.5064881533848034,0,0,0,0,0,0,6.896524983619407,1
clean_np_4598.jpg,1.5921540694691974,0,0,0,0,0,0,4.929961117350478,1
clean_np_4599.jpg,1.4675369477475817,0,0,0,0,0,0,6.824938253114517,1
clean_np_4600.jpg,1.939608438801109,0,0,0,0,0,0,5.611924638274479,1
clean_np_4601.jpg,2.16545209155568,0,0,0,0,0,0,5.537302603255982,1
clean_np_4602.jpg,1.6827530245328486,0,0,0,0,0,0,6.027492170887299,1
clean_np_4603.jpg,1.9087238826685253,0,0,0,0,0,0,5.573205426799914,1
clean_np_4604.jpg,1.6176957919313335,0,0,0,0,0,0,6.6865102233170015,1
clean_np_4605.jpg,1.6164888571955303,0,0,0,0,0,0,7.017316870431133,1
clean_np_4606.jpg,1.5078409291133466,0,0,0,0,0,0,7.541956235949278,1
clean_np_4607.jpg,1.6890209066631474,0,0,0,0,0,0,5.458812375301223,1
clean_np_4608.jpg,2.5330549267636955,0,0,0,0,0,0,5.022773724868948,1
clean_np_4609.jpg,1.5737448200998834,0,0,0,0,0,0,5.311060817359158,1
clean_np_4610.jpg,1.496591162144262,0,0,0,0,0,0,6.252119289724762,1
clean_np_4611.jpg,2.0262648651230717,0,0,0,0,0,0,7.60672794479423,1
clean_np_4612.jpg,1.7225556354426046,0,0,0,0,0,0,6.1032352355246475,1
clean_np_4613.jpg,1.8083953478819463,0,0,0,0,0,0,5.971459336643761,1
clean_np_4614.jpg,2.1562506724743606,0,0,0,0,0,0,6.623432874140483,1
clean_np_4615.jpg,2.0655752042831,0,0,0,0,0,0,6.1902594427240745,1
clean_np_4616.jpg,1.6477823355527976,0,0,0,0,0,0,5.965678561894575,1
clean_np_4617.jpg,2.3214897411799997,0,0,0,0,0,0,5.672448817553376,1
clean_np_4618.jpg,1.6582214268589528,0,0,0,0,0,0,4.79329260410271,1
clean_np_4619.jpg,1.9678319978716805,0,0,0,0,0,0,5.105825838976046,1
clean_np_4620.jpg,1.6596775934373862,0,0,0,0,0,0,6.848276545092948,1
clean_np_4621.jpg,1.8118323689693505,0,0,0,0,0,0,6.0541072853728,1
clean_np_4622.jpg,1.8108521817175336,0,0,0,0,0,0,6.132552436424488,1
clean_np_4623.jpg,1.5506130962381788,0,0,0,0,0,0,7.747545809897665,1
clean_np_4624.jpg,2.6117744288686606,0,0,0,0,0,0,6.447806790889947,1
clean_np_4625.jpg,1.0939631319752399,0,0,0,0,0,0,5.880908705359445,1
clean_np_4626.jpg,1.5886250161987001,0,0,0,0,0,0,7.25106198530342,1
clean_np_4627.jpg,1.847384731711152,0,0,0,0,0,0,9.548460002423932,1
clean_np_4628.jpg,1.5826783653001444,0,0,0,0,0,0,5.789366301698522,1
clean_np_4629.jpg,1.2801493025614372,0,0,0,0,0,0,8.144604450141934,1
clean_np_4630.jpg,1.8684504356058393,0,0,0,0,0,0,5.716714170678423,1
clean_np_4631.jpg,1.6794432676431446,0,0,0,0,0,0,6.931408014806749,1
clean_np_4632.jpg,1.596794356969153,0,0,0,0,0,0,4.583803666854749,1
clean_np_4633.jpg,1.833704419696334,0,0,0,0,0,0,7.377243894134108,1
clean_np_4634.jpg,1.6480148771657719,0,0,0,0,0,0,8.00115055145945,1
clean_np_4635.jpg,1.5785275720338032,0,0,0,0,0,0,6.6360366618721836,1
clean_np_4636.jpg,1.9904727356937777,0,0,0,0,0,0,5.580974452858099,1
clean_np_4637.jpg,1.715024953593037,0,0,0,0,0,0,6.195755012057809,1
