filename,rmean_bins0,rmean_bins1,rmean_bins2,rmean_bins3,rmean_bins4,rmean_bins5,rmean_bins6,rmean_bins7,class
clean_np_3011.jpg,0.20306812272490898,0,0,0,0,0,0,148.856700232378,0
clean_np_3012.jpg,0.33693693693693694,0,0,0,0,0,0,141.6795256916996,0
clean_np_3013.jpg,0.2138364779874214,0,0,0,0,0,0,146.42732855680654,0
clean_np_3014.jpg,0.2574503311258278,0,0,0,0,0,0,144.6172212618842,0
clean_np_3015.jpg,0.1971657424522489,0,0,0,0,0,0,151.4241227790868,0
clean_np_3016.jpg,0.2038038038038038,0,0,0,0,0,0,159.81360597719228,0
clean_np_3017.jpg,0.21616611049314052,0,0,0,0,0,0,144.76477404403244,0
clean_np_3018.jpg,0.2030110562220654,0,0,0,0,0,0,159.11082138200783,0
clean_np_3019.jpg,0.3119232188999631,0,0,0,0,0,139.33333333333334,140.28052266231114,0
clean_np_3020.jpg,0.15143369175627241,0,0,0,0,0,0,146.50684438040346,0
clean_np_3021.jpg,0.1838206627680312,0,0,0,0,0,0,146.82011818056893,0
clean_np_3022.jpg,0.17643504531722054,0,0,0,0,0,0,144.96140325704857,0
clean_np_3023.jpg,0.19188993482983346,0,0,0,0,0,0,142.62831779053084,0
clean_np_3024.jpg,0.1585789871504157,0,0,0,0,0,0,147.31689468660517,0
clean_np_3025.jpg,0.2020042194092827,0,0,0,0,0,0,154.3747218788628,0
clean_np_3026.jpg,1.500925925925926,110.31818181818181,0,0,0,126.7,0,160.81133407280427,0
clean_np_3027.jpg,0.2455128205128205,0,0,0,0,0,0,158.84769195612432,0
clean_np_3028.jpg,0.24031777557100298,0,0,0,0,0,0,147.9861761184282,0
clean_np_3029.jpg,0.22804565571861168,0,0,0,0,0,0,153.85337853455582,0
clean_np_3030.jpg,0.2194756554307116,0,0,0,0,0,0,150.07408683666438,0
clean_np_3031.jpg,0.25096985974336017,0,0,0,0,0,0,152.16553502363558,0
clean_np_3032.jpg,0.1845755220240817,0,0,0,0,0,0,159.64964091549768,0
clean_np_3033.jpg,0.22466499162479062,0,0,0,0,0,0,155.8322886297376,0
clean_np_3034.jpg,0.23951537744641194,0,0,0,0,0,0,160.2204045954046,0
clean_np_3035.jpg,0.15933528836754643,0,0,0,0,0,0,154.15102583586625,0
clean_np_3036.jpg,0.18057722308892354,0,0,0,0,0,0,149.87549054584375,0
clean_np_3037.jpg,0.23894014667612964,0,0,0,0,0,0,144.04170831440254,0
clean_np_3038.jpg,0.20976817465676345,0,0,0,0,0,0,147.86208414011617,0
clean_np_3039.jpg,0.21790722761596548,0,0,0,0,0,0,146.259817152808,0
clean_np_3040.jpg,0.22886263608987722,0,0,0,0,0,0,146.82029614119054,0
clean_np_3041.jpg,0.14513234634365185,0,0,0,0,0,0,148.9128704427546,0
clean_np_3042.jpg,0.21677767205835713,0,0,0,0,0,0,144.1352378058046,0
clean_np_3043.jpg,0.30040221216691804,0,0,0,0,0,0,148.37454702329595,0
clean_np_3044.jpg,0.17856131407533277,0,0,0,0,0,0,148.23704681205723,0
clean_np_3045.jpg,0.28651500164853283,0,0,0,0,0,0,146.30826203549992,0
clean_np_3046.jpg,0.23847517730496454,0,0,0,0,0,0,151.65784363087104,0
clean_np_3047.jpg,0.19843184559710494,0,0,0,0,0,0,151.2286682040934,0
clean_np_3048.jpg,0.21539892998371715,0,0,0,0,0,0,141.04200456158134,0
clean_np_3049.jpg,0.31746031746031744,0,0,0,0,0,147.5,143.85851832040652,0
clean_np_3050.jpg,0.1956315289648623,0,0,0,0,0,0,154.64838060891879,0
clean_np_3051.jpg,0.20385884742320387,0,0,0,0,0,0,143.6243280109123,0
clean_np_3052.jpg,0.22482893450635386,0,0,0,0,0,0,149.92475978037064,0
clean_np_3053.jpg,0.20191226096737908,0,0,0,0,0,0,149.76499747941523,0
clean_np_3054.jpg,0.19371139809096014,0,0,0,0,0,0,149.0323213451658,0
clean_np_3055.jpg,0.20742753623188406,0,0,0,0,0,0,145.4515302159391,0
clean_np_3056.jpg,0.17598246438077345,0,0,0,0,0,0,148.15849850232618,0
clean_np_3057.jpg,0.22844827586206898,0,0,0,0,0,0,148.55983548208494,0
clean_np_3058.jpg,0.17441421012849584,0,0,0,0,0,0,148.33904268123322,0
clean_np_3059.jpg,0.22000983284169126,0,0,0,0,0,0,146.38193919225535,0
clean_np_3060.jpg,0.20477815699658702,0,0,0,0,0,0,150.1036970974542,0
clean_np_3061.jpg,0.16369961121342336,0,0,0,0,0,0,150.87635498985944,0
clean_np_3062.jpg,0.19162995594713655,0,0,0,0,0,0,149.904263332329,0
clean_np_3063.jpg,0.21463046757164403,0,0,0,0,0,0,154.36578153289076,0
clean_np_3064.jpg,0.12817079520940267,0,0,0,0,0,0,150.34352428393524,0
clean_np_3065.jpg,0.21143967791198112,0,0,0,0,0,0,150.144680028356,0
clean_np_3066.jpg,0.20340632603406325,0,0,0,0,0,0,148.63274567987432,0
clean_np_3067.jpg,0.15150366439221633,0,0,0,0,0,0,147.6909216226861,0
clean_np_3068.jpg,0.21250941974378296,0,0,0,0,0,0,150.63231823800427,0
clean_np_3069.jpg,0.2222222222222222,0,0,0,0,0,0,147.3603135925416,0
clean_np_3070.jpg,0.2271313005600498,0,0,0,0,0,0,154.95912248628886,0
clean_np_3071.jpg,0.14629428122355218,0,0,0,0,0,0,149.06696336870934,0
clean_np_3072.jpg,0.22232854864433813,0,0,0,0,0,0,143.72208912314326,0
clean_np_3073.jpg,0.25972222222222224,0,0,0,0,0,154.0,144.91347650171178,0
clean_np_3074.jpg,0.14144697243288792,0,0,0,0,0,0,147.1567968551864,0
clean_np_3075.jpg,0.16087962962962962,0,0,0,0,0,0,142.52666352052856,0
clean_np_3076.jpg,0.17946542214679678,0,0,0,0,0,0,150.96642972033413,0
clean_np_3077.jpg,0.19378306878306878,0,0,0,0,0,0,158.20151098901098,0
clean_np_3078.jpg,0.16315261044176707,0,0,0,0,0,0,150.50649936133445,0
clean_np_3079.jpg,0.18612229250527124,0,0,0,0,0,0,147.19629083976082,0
clean_np_3080.jpg,0.2401697944593387,0,0,0,0,0,0,144.53827109552302,0
clean_np_3081.jpg,0.18149284253578732,0,0,0,0,0,0,150.08940158615718,0
clean_np_3082.jpg,0.20307692307692307,0,0,0,0,0,0,148.64379619334161,0
clean_np_3083.jpg,0.23523035230352304,115.5,0,0,0,119.5,0,160.7491349480969,0
clean_np_3084.jpg,0.18153320034197779,0,0,0,0,0,0,150.87251789269763,0
clean_np_3085.jpg,0.1591579511933494,0,0,0,0,0,0,155.06321488485588,0
clean_np_3086.jpg,0.22834450235790518,0,0,0,0,0,0,158.43766578249335,0
clean_np_3087.jpg,0.3527336860670194,0,0,0,0,0,0,143.83092360811395,0
clean_np_3088.jpg,0.15203781781014436,0,0,0,0,0,0,151.80798521256932,0
clean_np_3089.jpg,0.16413662239089183,0,0,0,0,0,0,147.09419687396075,0
clean_np_3090.jpg,0.16920126044663653,0,0,0,0,0,0,149.68342337593887,0
clean_np_3091.jpg,0.1953001579778831,0,0,0,0,0,0,153.7615593112245,0
clean_np_3092.jpg,0.210696173351775,0,0,0,0,0,0,141.12359150753173,0
clean_np_3093.jpg,0.23630280217482225,0,0,0,0,0,0,149.9681746824604,0
clean_np_3094.jpg,0.14738763404061145,0,0,0,0,0,0,159.48051765367845,0
clean_np_3095.jpg,0.1969783897494741,0,0,0,0,0,0,153.41111728738187,0
clean_np_3096.jpg,0.18250950570342206,0,0,0,0,0,0,146.15016716196138,0
clean_np_3097.jpg,0.1982047549733139,0,0,0,0,0,0,155.03435928691147,0
clean_np_3098.jpg,0.13551038542707985,0,0,0,0,0,0,155.92134831460675,0
clean_np_3099.jpg,0.2804182509505703,0,0,0,0,0,0,145.21058607738667,0
clean_np_3100.jpg,0.2046070460704607,0,0,0,0,0,0,145.1295588235294,0
clean_np_3101.jpg,0.21811730327697768,0,0,0,0,0,0,146.29036134925087,0
clean_np_3102.jpg,0.14329361442102048,0,0,0,0,0,0,153.3423469762657,0
clean_np_3103.jpg,0.2156084656084656,0,0,0,0,0,0,158.07009724473258,0
clean_np_3104.jpg,0.17246376811594202,0,0,0,0,0,0,151.83537279453614,0
clean_np_3105.jpg,0.18294153104279687,0,0,0,0,0,0,150.1511583503055,0
