filename,rstd_bins0,rstd_bins1,rstd_bins2,rstd_bins3,rstd_bins4,rstd_bins5,rstd_bins6,rstd_bins7,class
clean_p_4705.jpg,2.182605661738165,0.0,0,0,0,9.782625788660937,0,9.45230387356262,1
clean_p_4706.jpg,1.3535228562554484,0,0,0,7.463435505718864,8.993262522494177,0,7.104826079800716,1
clean_p_4707.jpg,1.4688765475224905,0,0,0,5.333767343451915,5.359247504222224,0,7.073826940202607,1
clean_p_4708.jpg,1.3007997940729228,0,0,0,0.0,7.933560980349662,0,7.601601282744939,1
clean_p_4709.jpg,1.3315018112420547,0,0,0,7.995622982804311,7.107878751439943,0,7.390388498146443,1
clean_p_4710.jpg,1.5661729450820154,0,0,0,0,8.832281654484088,0,8.57179542994934,1
clean_p_4711.jpg,1.2476656041858072,0,0,0,0,4.6115001651369925,0,5.486893213702042,1
clean_p_4712.jpg,1.3476105658803876,0,0,0,3.1328604844159353,7.603402185828117,0,7.3687767825679344,1
clean_p_4713.jpg,5.507515914307807,0.0,0,0,3.583533586135755,9.087499713260744,0,7.536948327550368,1
clean_p_4714.jpg,1.500473785046931,0,0,0,0,5.5005591641002285,0,7.683949350179965,1
clean_p_4715.jpg,1.257299462366032,0,0,0,2.636364289446102,7.457836846969738,0,8.10040523564355,1
clean_p_4716.jpg,1.226322162763032,0,0,0,3.152372710150834,6.289678109087727,0,7.504416387074095,1
clean_p_4717.jpg,1.5719991275331038,0,0,0,0,6.632044984972036,0,7.192942421609651,1
clean_p_4718.jpg,1.3406523228934155,0,0,0,0,5.966282662246548,0,6.517165214591708,1
clean_p_4719.jpg,1.2808402516196846,0,0,0,0.7071067811865476,7.76803425999291,0,7.827390736128462,1
clean_p_4720.jpg,1.455777191619318,0,0,0,0,5.8955726416074095,0,6.358459555675766,1
clean_p_4721.jpg,1.5990496791810915,0,0,0,0,8.214351297983344,0,8.759531943001573,1
clean_p_4722.jpg,8.986842038307467,1.346291201783626,0,0.0,0,0,0,7.484201570917104,1
clean_p_4723.jpg,1.2463265707582376,0,0,0,0,0,0,6.858436057619058,1
