filename,rmean_bins0,rmean_bins1,rmean_bins2,rmean_bins3,rmean_bins4,rmean_bins5,rmean_bins6,rmean_bins7,class
clean_np_6655.jpg,0.591869918699187,0,0,0,0,0,0,182.9485969906466,0
clean_np_6656.jpg,0.3467764060356653,0,0,0,0,0,0,186.14046161092793,0
clean_np_6657.jpg,0.6114942528735632,0,0,0,0,0,0,177.23115090065798,0
clean_np_6658.jpg,0.5814473316568874,0,0,0,0,0,0,175.9388047808765,0
clean_np_6659.jpg,0.35445866341661586,0,0,0,0,0,0,176.7781078822765,0
clean_np_6660.jpg,0.4708067940552017,0,0,0,0,0,0,176.54380605104956,0
clean_np_6661.jpg,0.387785136129507,0,0,0,0,0,0,178.0471973789073,0
clean_np_6662.jpg,0.40608034744842564,0,0,0,0,0,0,177.7427935860599,0
clean_np_6663.jpg,0.5659722222222222,0,0,0,0,0,0,172.20429270462634,0
clean_np_6664.jpg,0.3541081789256972,0,0,0,0,0,0,176.2767481355682,0
clean_np_6665.jpg,0.4664141414141414,0,0,0,0,0,0,177.1017739575713,0
clean_np_6666.jpg,0.48191308570041275,0,0,0,0,0,0,190.25432199918066,0
clean_np_6667.jpg,0.37927590511860176,0,0,0,0,0,0,180.54523138467133,0
clean_np_6668.jpg,0.3410566965069335,0,0,0,0,0,0,188.14501379795465,0
clean_np_6669.jpg,0.3705501618122977,0,0,0,0,0,0,185.43202391118703,0
clean_np_6670.jpg,0.450630502022365,0,0,0,0,0,0,174.20026039547562,0
clean_np_6671.jpg,0.591208030460367,0,0,0,0,0,0,171.53940436512204,0
clean_np_6672.jpg,0.41799881586737714,0,0,0,0,0,0,176.09037995149555,0
clean_np_6673.jpg,0.5460992907801419,0,0,0,0,0,0,171.8941103313494,0
clean_np_6674.jpg,0.49373433583959897,0,0,0,0,0,0,174.25103998641652,0
clean_np_6675.jpg,0.46437994722955145,0,0,0,0,0,0,177.8639347021205,0
clean_np_6676.jpg,0.39248159831756047,0,0,0,0,0,0,181.740875295708,0
clean_np_6677.jpg,0.38050766283524906,0,0,0,0,0,0,181.98567125295122,0
clean_np_6678.jpg,0.4614718614718615,0,0,0,0,0,0,185.01319329919278,0
clean_np_6679.jpg,0.42106586224233283,0,0,0,0,0,0,179.52931180968565,0
clean_np_6680.jpg,0.41813776393215646,0,0,0,0,0,0,185.14117037804246,0
clean_np_6681.jpg,0.286502849002849,0,0,0,0,0,0,180.86632615833636,0
clean_np_6682.jpg,0.31562302340290954,0,0,0,0,0,0,189.35376404948653,0
clean_np_6683.jpg,0.2988855116514691,0,0,0,0,0,0,181.6123907195696,0
clean_np_6684.jpg,0.4906976744186046,0,0,0,0,0,0,184.3298969072165,0
clean_np_6685.jpg,0.41080123948649844,0,0,0,0,0,0,180.1124060150376,0
clean_np_6686.jpg,0.5201660735468565,0,0,0,0,0,0,177.94622024091814,0
clean_np_6687.jpg,0.33895054117002327,0,0,0,0,0,0,190.28824915329113,0
clean_np_6688.jpg,0.4083073727933541,0,0,0,0,0,0,188.48538829591462,0
clean_np_6689.jpg,0.28444444444444444,0,0,0,0,0,0,183.49529780564262,0
clean_np_6690.jpg,0.36462476796605675,0,0,0,0,0,0,181.86576413385453,0
clean_np_6691.jpg,0.31521739130434784,0,0,0,0,0,0,184.50636371401725,0
clean_np_6692.jpg,0.4850635906536528,0,0,0,0,0,0,192.29392503231367,0
clean_np_6693.jpg,0.3694083694083694,0,0,0,0,0,0,184.0367192429022,0
clean_np_6694.jpg,0.44815148782687103,0,0,0,0,0,0,182.77850508624502,0
clean_np_6695.jpg,0.43351985078603783,0,0,0,0,0,0,185.40383908890522,0
clean_np_6696.jpg,0.44884488448844884,0,0,0,0,0,0,183.59975934421297,0
clean_np_6697.jpg,0.31426814268142683,0,0,0,0,0,0,183.97654356195636,0
clean_np_6698.jpg,0.3315184513006655,0,0,0,0,0,0,193.61179743107257,0
clean_np_6699.jpg,0.4032957502168257,0,0,0,0,172.30784708249496,0,187.39344262295083,0
clean_np_6700.jpg,0.3005861365953109,0,0,0,0,0,0,187.12174172382942,0
clean_np_6701.jpg,0.3227206946454414,0,0,0,0,0,0,173.4797310658493,0
clean_np_6702.jpg,0.3740098479982873,0,0,0,0,0,0,176.19205845856888,0
clean_np_6703.jpg,0.5087091386303985,0,0,0,0,0,0,180.1550783435926,0
clean_np_6704.jpg,0.3135146531730972,0,0,0,0,0,0,178.27992680002524,0
clean_np_6705.jpg,0.3182917002417405,0,0,0,0,0,0,178.2078471297674,0
clean_np_6706.jpg,0.5405246094901267,0,0,0,0,0,0,179.18508215248195,0
clean_np_6707.jpg,0.1958751008180666,0,0,0,0,0,0,184.11061526080914,0
clean_np_6708.jpg,0.22338237620629647,0,0,0,0,133.63636363636363,0,177.7556593893499,0
clean_np_6709.jpg,0.3324054743678961,0,0,0,0,0,0,178.55556365226263,0
clean_np_6710.jpg,0.38534278959810875,0,0,0,0,0,0,177.24434232203242,0
clean_np_6711.jpg,0.37850567330336116,0,0,0,0,0,0,178.03761047245663,0
clean_np_6712.jpg,0.329082774049217,0,0,0,0,0,0,178.62031959893466,0
clean_np_6713.jpg,0.47878787878787876,0,0,0,0,0,0,172.96163276124844,0
clean_np_6714.jpg,0.388327721661055,0,0,0,0,0,0,189.86532612369044,0
clean_np_6715.jpg,0.3889819467708915,0,0,0,0,0,0,194.19467731952963,0
clean_np_6716.jpg,0.3379900368204462,0,0,0,0,0,0,179.2908044990126,0
clean_np_6717.jpg,0.24435638808837656,0,0,0,0,0,0,186.32353217914942,0
clean_np_6718.jpg,0.2478932584269663,0,0,0,0,0,0,181.72224903474904,0
clean_np_6719.jpg,0.3033860045146727,0,0,0,0,0,0,187.47118356463244,0
clean_np_6720.jpg,0.4846505551926845,0,0,0,0,0,0,190.1151165246779,0
clean_np_6721.jpg,0.39785486844310375,0,0,0,0,0,0,195.7280842591998,0
clean_np_6722.jpg,0.39224295645810464,0,0,0,0,0,0,192.35759672408923,0
clean_np_6723.jpg,0.41712538226299695,0,0,0,0,0,0,189.82803591323153,0
clean_np_6724.jpg,0.4063405797101449,0,0,0,0,0,0,189.57111348750166,0
clean_np_6725.jpg,0.4216725559481743,0,0,0,0,0,0,184.83324921135647,0
clean_np_6726.jpg,0.2829920364050057,0,0,0,0,0,0,185.3824531516184,0
clean_np_6727.jpg,0.5747906766236706,0,0,0,0,0,0,183.58458948043616,0
clean_np_6728.jpg,0.44059891998036327,0,0,0,0,0,0,184.99191592562653,0
clean_np_6729.jpg,0.2582550012051097,0,0,0,0,0,0,186.01149354640444,0
clean_np_6730.jpg,0.22471780695692237,0,0,0,0,0,0,181.56313559322035,0
