filename,bstd_bins0,bstd_bins1,bstd_bins2,bstd_bins3,bstd_bins4,bstd_bins5,bstd_bins6,bstd_bins7,class
clean_p_10150.jpg,3.0398495436219086,0,0,0,0.0,8.383835193492926,0,5.232327751970243,1
clean_p_10151.jpg,2.577909242083181,0,0,0,0,7.481154558037941,0,8.838379108965961,1
clean_p_10152.jpg,3.256046400483984,0,0,0,0,3.671665376920406,0,8.467461814230429,1
clean_p_10153.jpg,2.686543167634201,0,0,0,0,4.152096406737499,0,7.429800708062753,1
clean_p_10154.jpg,1.776506164943618,0,0,0,0,7.102027401631855,0,6.754918659594677,1
clean_p_10155.jpg,5.94209066274598,2.306448233702473,0,0,2.9261749776799064,7.480596933037582,0.0,6.360144394741552,1
clean_p_10156.jpg,6.986881025441842,1.1547005383792515,0,0,0.8667660944332416,7.510949450010728,0,6.122245361877078,1
clean_p_10157.jpg,1.9995814432682055,0,0,0,0,3.777189649438426,0,6.881455470059425,1
clean_p_10158.jpg,2.3640583024053594,0,0,0,0.0,11.636509714502683,0,5.537947456725304,1
clean_p_10159.jpg,2.330565461704604,0,0,0,0,5.582062381731611,0,4.737866480279237,1
clean_p_10160.jpg,2.1070244818844674,0,0,0,0,5.376177741321791,0,6.469226822146374,1
clean_p_10161.jpg,2.116203194629219,0,0,0,0,3.6096352879703604,0,4.231901336810125,1
clean_p_10162.jpg,1.777536454958649,0,0,0,0,1.9375815395028468,0,5.950431808527487,1
clean_p_10163.jpg,2.142933431748927,0,0,0,0,4.231133487135099,0,5.167912787300378,1
clean_p_10164.jpg,1.8960074938094829,0,0,0,0,8.005566852965785,0,4.132020938693665,1
clean_p_10165.jpg,2.148519716763442,0,0,0,0,6.041685295576114,0,5.673294612446877,1
clean_p_10166.jpg,2.225749006126475,0,0,0,0,11.265517843032343,0,6.495092198050789,1
clean_p_10167.jpg,1.9672779005810233,0,0,0,0,3.506207712674937,0,6.9985916551148835,1
clean_p_10168.jpg,1.781017705596652,0,0,0,0,7.249383560693868,0,6.766703724042196,1
clean_p_10169.jpg,2.7114821386049868,0,0,0,0,7.967618405738013,0,4.53734331722278,1
clean_p_10170.jpg,2.347046913678954,0,0,0,0,6.002620171857911,0,4.399715635356475,1
