filename,bstd_bins0,bstd_bins1,bstd_bins2,bstd_bins3,bstd_bins4,bstd_bins5,bstd_bins6,bstd_bins7,class
clean_np_1416.jpg,3.591643750429028,0,0,0,0,0,0,4.876029828011566,0
clean_np_1417.jpg,3.6887928309453146,0,0,0,0,0,0,5.82266624479297,0
clean_np_1418.jpg,3.278516076649705,0,0,0,0,0,0,4.987305789794175,0
clean_np_1419.jpg,3.1295888372617995,0,0,0,0,0,0,6.894874624244433,0
clean_np_1420.jpg,3.8078220163749927,0,0,0,0,0,0,5.396893181315309,0
clean_np_1421.jpg,3.1255218584416333,0,0,0,0,0,0,5.018800030284963,0
clean_np_1422.jpg,2.6713817744233017,0,0,0,0,0,0,5.105984595612028,0
clean_np_1423.jpg,3.794072456874022,0,0,0,0,0,0,5.094008115167902,0
clean_np_1424.jpg,2.9368803247795428,0,0,0,0,0,0,7.1362326913723315,0
clean_np_1425.jpg,3.4272683388831724,0,0,0,0,0,0,6.102847913925801,0
clean_np_1426.jpg,2.844270460506773,0,0,0,0,0,0,5.234416740022417,0
clean_np_1427.jpg,3.122857703301893,0,0,0,0,0,0,6.09150787948524,0
clean_np_1428.jpg,3.5686227911125994,0,0,0,0,0,0,5.5086935490276385,0
clean_np_1429.jpg,3.1770260692179324,0,0,0,0,0,0,6.350277602292864,0
clean_np_1430.jpg,3.1928561963265576,0,0,0,0,0,0,6.11266347414819,0
clean_np_1431.jpg,3.9372721832900512,0,0,0,0,0,0,5.504720455890384,0
clean_np_1432.jpg,3.9559226131556757,0,0,0,0,0,0,5.3492162784235395,0
clean_np_1433.jpg,3.480866876864957,0,0,0,0,0,0,6.88180513074825,0
clean_np_1434.jpg,4.608098531761429,0,0,0,0,0,0,5.725409340771166,0
clean_np_1435.jpg,4.073825724586535,0,0,0,0,0,0,6.156983994688116,0
clean_np_1436.jpg,4.073027970117845,0,0,0,0,0,0,5.257179267165654,0
clean_np_1437.jpg,4.256554115997502,0,0,0,0,0,0,5.870169454551868,0
clean_np_1438.jpg,3.9692776149913116,0,0,0,0,0,0.0,5.200547254621306,0
clean_np_1439.jpg,4.320318675828449,0,0,0,0,0,0,5.615899693504454,0
clean_np_1440.jpg,4.06474772431133,0,0,0,0,0,0,5.653469534472948,0
clean_np_1441.jpg,3.524751881306589,0,0,0,0,0,0,5.72648561970238,0
clean_np_1442.jpg,3.3864033894870182,0,0,0,0,0,0,5.824730912215577,0
clean_np_1443.jpg,3.8504966570519916,0,0,0,0,0,0,5.988683814886639,0
clean_np_1444.jpg,3.733826987499023,0,0,0,0,0,0,5.409658097638121,0
clean_np_1445.jpg,3.708723071913087,0,0,0,0,0,0,6.073290600043429,0
clean_np_1446.jpg,3.4350468940725363,0,0,0,0,0,0,5.803140983466434,0
clean_np_1447.jpg,3.0033914810665707,0,0,0,0,0,0,7.6551752676934965,0
clean_np_1448.jpg,3.868336819834775,0,0,0,0,0,0,6.591589030712843,0
clean_np_1449.jpg,16.664190638146227,9.126274175542132,0,0.0,5.6239831319716815,15.321416342912904,2.4748737341529163,10.735337420925541,0
clean_np_1450.jpg,2.850916729376783,0,0,0,0,0,0,7.9330085297693484,0
clean_np_1451.jpg,3.534407706725578,0,0,0,0,0,0,5.769954410845905,0
clean_np_1452.jpg,3.8675945494187087,0,0,0,0,0,0,6.358790804943677,0
clean_np_1453.jpg,3.5744958960108564,0,0,0,0,0,0,6.407190257231871,0
clean_np_1454.jpg,4.119387144501644,0,0,0,0,0,0,5.975653905503005,0
clean_np_1455.jpg,3.171697438791084,0,0,0,0,0,0,7.554490748369464,0
clean_np_1456.jpg,3.6483245598422718,0,0,0,0,0,0,5.9897058011128586,0
clean_np_1457.jpg,3.5799874797829725,0,0,0,0,0,0,6.839611840356615,0
clean_np_1458.jpg,3.750424441093507,0,0,0,0,0,0,6.896131551220107,0
clean_np_1459.jpg,3.587485575710893,0,0,0,0,0,0,6.069992803991543,0
clean_np_1460.jpg,3.7458121845422405,0,0,0,0,0,0,6.86959881293475,0
clean_np_1461.jpg,4.0469065281877725,0,0,0,0,0,0,6.036838136410638,0
clean_np_1462.jpg,3.3448334514766307,0,0,0,0,0,0,6.836854228918504,0
clean_np_1463.jpg,3.6250220882810287,0,0,0,0,0,0,6.245049220797469,0
clean_np_1464.jpg,3.6546306446035293,0,0,0,0,0,0,6.80704256362597,0
clean_np_1465.jpg,4.30518605801023,0,0,0,0,0,0,6.135981420061601,0
clean_np_1466.jpg,4.203462238018538,0,0,0,0,0,0,7.119780428702185,0
clean_np_1467.jpg,3.707538369026051,0,0,0,0,0,0,8.383832448458737,0
clean_np_1468.jpg,3.6430028473281575,0,0,0,0,0,0,5.791474487509044,0
clean_np_1469.jpg,3.60417011210259,0,0,0,0,0,0,6.1971472575424675,0
clean_np_1470.jpg,4.150053530663047,0,0,0,0,0,0,6.543639483374062,0
clean_np_1471.jpg,5.639342515332638,0,0,0,0,0,0.0,7.15902844729695,0
clean_np_1472.jpg,4.084255533860752,0,0,0,0,0,0,8.388931950526999,0
