filename,bskew_bins0,bskew_bins1,bskew_bins2,bskew_bins3,bskew_bins4,bskew_bins5,bskew_bins6,bskew_bins7,class
clean_p_7889.jpg,1.1932404606582578,0,0,0,0,0,0,16.2102163243918,1
clean_p_7890.jpg,10.044348379370328,0,0,0,6.873822753842866,7.863364486763335,0,11.574255316298618,1
clean_p_7891.jpg,1.4148758520543374,0,0,0,0,11.527920160015107,0,15.388289181755555,1
clean_p_7892.jpg,9.088331978072352,4.503363481409236,0,4.356690704793874,1.4036354661458623,9.197729921902763,0,20.81070022473485,1
clean_p_7893.jpg,1.1762976335317794,0,0,0,0.6801541125132007,6.125155930458118,0,10.013946168559746,1
clean_p_7894.jpg,21.117742121746222,0,0,0,2.9945276688349476,7.504721410615459,0,8.093837390127455,1
clean_p_7895.jpg,25.214182841476617,0,0,0,4.489985754095571,6.106629461311909,0,7.534203600440824,1
clean_p_7896.jpg,1.7398414188749063,0,0,0,0.0,9.655694179882286,0,17.979455934264212,1
clean_p_7897.jpg,20.46260390990603,0.4622408495670931,5.555903681888697,0,1.6231320001236706,8.584684457489821,0,14.351628694640212,1
clean_p_7898.jpg,1.9601910106289986,0,0,0,0,0,0,12.702379894119225,1
clean_p_7899.jpg,1.308741560908941,0,0,0,0,13.846824190968032,0,14.185554275848704,1
clean_p_7900.jpg,1.1957099997477496,0,0,0,0,0,0,12.223677183252864,1
clean_p_7901.jpg,1.9141440039647168,0,0,0,3.812409959553194,8.741704857894147,0,6.871690230090473,1
clean_p_7902.jpg,2.0451308721070007,0,0,0,0,0,0,8.845994104667197,1
clean_p_7903.jpg,21.721756075657147,2.7979942803943274,0,1.7347717076615592,4.38605024166972,13.258819366892524,0,9.14553782348779,1
clean_p_7904.jpg,1.7260884326224157,1.3486135523549299,0,0,0,3.677792535103051,0,12.991024610424352,1
clean_p_7905.jpg,20.553824978105357,0,0,0,4.750883112697812,7.535657397960155,0,6.612362693220119,1
clean_p_7906.jpg,34.212744387658994,0.0,0.4622408495670931,0.7937005259840998,1.2752874551815931,4.71905928441059,0,10.104796018788429,1
clean_p_7907.jpg,18.656137079901743,4.198449111292567,0.0,0,0,11.809509887315034,0,17.198128698608738,1
clean_p_7908.jpg,1.7886175595817393,0,0,0,0,6.712651991076966,0,7.647862336164362,1
clean_p_7909.jpg,10.63806564722095,0,0,0,8.561466842141773,9.07530858787549,0,10.38927513275578,1
clean_p_7910.jpg,16.367749850198948,0.6414941160067951,0,0,1.273720361657049,7.228248634033484,0,8.998233240034644,1
clean_p_7911.jpg,2.1343685446846132,0,0,0,0,6.714373796400357,0,19.881671741021176,1
clean_p_7912.jpg,13.56848049322885,0,0,1.1905507889761495,4.449762433796443,8.310425592065037,0,10.691640564281798,1
clean_p_7913.jpg,2.0863201909592175,0,0,0,0,8.454922393347093,0,10.025412977313163,1
clean_p_7914.jpg,1.716611599586241,0,0,0,7.314479216536392,6.793008023069718,0,9.0514088701025,1
clean_p_7915.jpg,9.047507944156017,2.381101577952299,0,0,0,11.044699008457517,0,14.751135795568716,1
clean_p_7916.jpg,14.517808030572548,1.9842513149602492,0,0.7937005259840998,1.5923690171394977,9.555815154365883,0,8.793839021140275,1
