filename,bstd_bins0,bstd_bins1,bstd_bins2,bstd_bins3,bstd_bins4,bstd_bins5,bstd_bins6,bstd_bins7,class
clean_np_7738.jpg,0.6713043167812281,0,0,0,0,0,0,5.634286539898965,0
clean_np_7739.jpg,0.9980804691748216,0,0,0,0,0,0,5.397019550790499,0
clean_np_7740.jpg,0.8333944058254041,0,0,0,0,0,0,5.214843292917076,0
clean_np_7741.jpg,0.7144834333914932,0,0,0,0,0,0,4.431822249365422,0
clean_np_7742.jpg,0.9819144566820341,0,0,0,0,0,0,6.486872647849965,0
clean_np_7743.jpg,1.0440042783845602,0,0,0,0,0,0,4.986965374042451,0
clean_np_7744.jpg,0.6591263889094431,0,0,0,0,0,0,4.827190573055276,0
clean_np_7745.jpg,1.0589568444096253,0,0,0,0,0,0,6.499048150920039,0
clean_np_7746.jpg,0.7953894937703012,0,0,0,0,0,0,5.3842617770296854,0
clean_np_7747.jpg,0.8454355348202623,0,0,0,0,0,0,6.9957035961603005,0
clean_np_7748.jpg,0.907565092978615,0,0,0,0,0,0,6.523274838298921,0
clean_np_7749.jpg,0.9165613370985625,0,0,0,0,0,0,5.962801293145595,0
clean_np_7750.jpg,0.9956460406111808,0,0,0,0,0,0,6.34846613160404,0
clean_np_7751.jpg,1.3270322288364889,0,0,0,0,0,0,6.56622209232762,0
clean_np_7752.jpg,1.2303441780336954,0,0,0,0,0,0,5.855995781143473,0
clean_np_7753.jpg,1.0340813392583934,0,0,0,0,0,0,6.90043184258052,0
clean_np_7754.jpg,0.9622074650234366,0,0,0,0,0,0,6.235647827162883,0
clean_np_7755.jpg,0.7783738737919872,0,0,0,0,0,0,7.838356783905459,0
clean_np_7756.jpg,0.6814610817699707,0,0,0,0,0,0,5.0754544865589635,0
clean_np_7757.jpg,0.7094585311244502,0,0,0,0,0,0,6.143206804598653,0
clean_np_7758.jpg,0.8771676727686694,0,0,0,0,0,0,6.362360294495644,0
clean_np_7759.jpg,1.420424342905331,0,0.0,0,0,7.029200846445262,0,6.013612007096373,0
clean_np_7760.jpg,0.8671188526889455,0,0,0,0,0,0,6.215462806275649,0
clean_np_7761.jpg,0.9829502576860552,0,0,0,0,0,0,6.2273507891366675,0
clean_np_7762.jpg,0.7671114150873788,0,0,0,0,0,0,5.61010371405507,0
clean_np_7763.jpg,1.0452029283499489,0,0,0,0,0,0,5.696700295105182,0
clean_np_7764.jpg,0.925538699366561,0,0,0,0,0,0,6.052050818198044,0
clean_np_7765.jpg,0.7215669197562651,0,0,0,0,0,0,4.4696238769471694,0
clean_np_7766.jpg,0.705958292858698,0,0,0,0,0,0,5.496095418651967,0
clean_np_7767.jpg,0.9154612274675213,0,0,0,0,0,0,6.658901972016889,0
clean_np_7768.jpg,0.7975191135841889,0,0,0,0,0,0,5.877929586857976,0
clean_np_7769.jpg,0.9079361308705286,0,0,0,0,0,0,5.801744149691303,0
clean_np_7770.jpg,1.1436222314482176,0,0,0,0,0,0,6.147838811242074,0
clean_np_7771.jpg,0.9198777496265917,0,0,0,0,0,0,6.061841913321632,0
clean_np_7772.jpg,1.0545746651936851,0,0,0,0,0,0,6.692102935417136,0
clean_np_7773.jpg,0.8253540914813483,0,0,0,0,0,0,5.561919373827568,0
clean_np_7774.jpg,1.2257717322593578,0,0,0,0,0,0,6.153254033832295,0
clean_np_7775.jpg,0.6979396303624873,0,0,0,0,0,0,7.584462606961224,0
clean_np_7776.jpg,1.3419509383728008,0,0,0,0,0,0,5.987660448061738,0
clean_np_7777.jpg,0.7467499345449926,0,0,0,0,0,0,5.2414089303314215,0
clean_np_7778.jpg,0.8524767714731792,0,0,0,0,0,0,6.107580744873077,0
clean_np_7779.jpg,0.863149395172165,0,0,0,0,0,0,6.07873951967832,0
clean_np_7780.jpg,0.9145196360060199,0,0,0,0,2.6621159298261547,0,6.923939312152682,0
clean_np_7781.jpg,0.9929223477664904,0,0,0,0,0,0,6.382093686937218,0
clean_np_7782.jpg,0.8442434429327751,0,0,0,0,0,0,5.2068521456200365,0
clean_np_7783.jpg,1.1754638840138827,0,0,0,0,0,0,6.44264957516218,0
clean_np_7784.jpg,1.3209450615663052,0,0,0,0,0,0,6.257788299153348,0
clean_np_7785.jpg,0.9656017366297635,0,0,0,0,0,0,6.02739092018461,0
clean_np_7786.jpg,1.2809362728106664,0,0,0,0,0,0,6.3830510226479005,0
clean_np_7787.jpg,6.158812333842816,0,0,0,17.506367326389963,0,5.941032606897613,8.62623718767045,0
clean_np_7788.jpg,0.9551867326692901,0,0,0,0,0,0,5.824960840913119,0
clean_np_7789.jpg,0.768807344119358,0,0,0,0,0,0,5.6872931151415935,0
clean_np_7790.jpg,0.8739072207596411,0,0,0,0,0,0,5.27066927195258,0
clean_np_7791.jpg,0.8385573160728316,0,0,0,0,0,0,6.320489337241949,0
clean_np_7792.jpg,0.6640178052599367,0,0,0,0,0,0,6.831992327382292,0
clean_np_7793.jpg,0.8258471431031777,0,0,0,0,0,0,5.626196019017755,0
clean_np_7794.jpg,1.041446599615954,0,0,0,0,0,0,5.909624803655519,0
clean_np_7795.jpg,0.7875802770847274,0,0,0,0,0,0,8.188805462594605,0
clean_np_7796.jpg,1.400402366093803,0,0,0,0,0,0,6.343438259669515,0
clean_np_7797.jpg,0.9224093017664096,0,0,0,0,0,0,6.03899553186029,0
clean_np_7798.jpg,0.8083580374215409,0,0,0,0,0,0,5.0463029354786295,0
clean_np_7799.jpg,1.2399181032561315,0,0,0,0,0,0,6.32523669884685,0
clean_np_7800.jpg,0.788338893006654,0,0,0,0,0,0,6.21531006869395,0
clean_np_7801.jpg,1.0391738116702613,0,0,0,0,0,0,5.927414771691144,0
clean_np_7802.jpg,0.7955623259965487,0,0,0,0,0,0,6.008809298856497,0
clean_np_7803.jpg,0.806689227177166,0,0,0,0,0,0,5.920194160146823,0
clean_np_7804.jpg,0.9857925119503882,0,0,0,0,0,0,5.751006817997002,0
