filename,bskew_bins0,bskew_bins1,bskew_bins2,bskew_bins3,bskew_bins4,bskew_bins5,bskew_bins6,bskew_bins7,class
clean_p_3285.jpg,22.708992783460058,0,0,0,5.75663119264267,10.530381785443002,0,7.35482551871173,1
clean_p_3286.jpg,10.836258818812643,0,0,0,4.1418020529222765,15.103723529291509,0,9.776499139602958,1
clean_p_3287.jpg,27.258133508398906,3.4749625347657855,0,0,2.4236554144048728,7.616864342159782,0,8.174466692590823,1
clean_p_3288.jpg,5.885825802146816,4.024923306314735,0,0.7510178752112953,0.7937005259840998,9.560395487214018,0,10.185849126969016,1
clean_p_3289.jpg,27.53357030142129,0,0,0,7.557976701403697,10.476947831186484,0,8.018963832265255,1
clean_p_3290.jpg,5.995405658563091,0,0,0,3.9252106598472807,14.369322771856764,0,11.516300252484262,1
clean_p_3291.jpg,27.986155210121826,1.712479189559042,0,0,3.296221941844288,11.354220380835544,0,7.896785005091983,1
clean_p_3292.jpg,19.952004800087284,8.604556265529705,0,2.857917558883475,7.448660031108577,13.880476841013875,5.555903681888697,12.674417972089975,1
clean_p_3293.jpg,12.221581490381705,3.8552061031733373,0,0,7.427325829523372,10.935108549541189,0,9.891706383281901,1
clean_p_3294.jpg,6.139260639695087,0,0,0,0,9.190958608702198,1.1905507889761495,9.80057829509465,1
clean_p_3295.jpg,32.06915179939017,4.586196496935415,0,0,6.8684004503635725,11.352145889918283,0.7560102351059272,11.125439582484336,1
clean_p_3296.jpg,9.578152034496938,2.553287998348055,0,0,5.817440361072738,16.531848349237997,0,9.27077265870153,1
clean_p_3297.jpg,5.348857934912201,0,0,0,0,11.774924243145257,0,10.184271707131135,1
clean_p_3298.jpg,18.780202191908064,0,0,0,8.118852025482258,13.601226889793601,0,8.037494317370887,1
clean_p_3299.jpg,22.76566940768837,0,0,0,6.8870494360308925,11.9867640407738,0,7.7874928922286415,1
clean_p_3300.jpg,13.339470991949929,0,0,0,2.5471494039039233,11.597258719606044,0,9.004580565959206,1
clean_p_3301.jpg,40.9727456967597,1.508384381140018,0,0,6.502290960647613,9.09418053536536,0,9.040542125430376,1
clean_p_3302.jpg,28.91084725888272,0,0,0,3.768254005304742,13.841517973110596,0,11.41485007636179,1
clean_p_3303.jpg,8.627997341246063,0,0,0,7.676424003767819,11.284646056986427,0,10.804460819495354,1
clean_p_3304.jpg,27.232903260709776,1.745186402195674,0,0,5.349993831341554,11.432220972985279,0,9.69263586135792,1
clean_p_3305.jpg,5.981660256092012,0,0,0,0,0,0,7.798010672754615,1
clean_p_3306.jpg,5.911977048142666,1.5120204702118618,0,0,0,12.638189731678565,0,10.070651675340732,1
clean_p_3307.jpg,36.35665260345048,2.381101577952299,0,0,8.7369326787151,8.191072939511363,0.9028629680730053,9.837186389563213,1
clean_p_3308.jpg,40.00170024497165,4.893407937318062,0,0,5.489429857020849,9.82177522634639,4.364490501239547,12.681476823933403,1
clean_p_3309.jpg,27.056417682238443,0.0,0,0,10.951420125580556,11.203353910807337,0.0,10.56877713289048,1
clean_p_3310.jpg,29.958091049718536,0,0,0,5.087513571544643,10.55986507957835,0.0,9.433899519457965,1
clean_p_3311.jpg,32.784845104681075,3.4659073369778457,0,0,6.4334601846211275,9.134556358353402,0.0,6.73695635032971,1
clean_p_3312.jpg,13.740655347931026,1.5892475640261154,0,0,0.6082201995573401,12.822399737789183,0,11.304610429029928,1
clean_p_3313.jpg,33.55614120488363,0,0,0,9.267686470016178,8.824749396008853,0.0,12.55870284537997,1
clean_p_3314.jpg,23.769642118126903,1.1905507889761495,0,0,3.983931575933932,11.89693438595,0,9.33995509376147,1
clean_p_3315.jpg,42.305212468541775,1.9412237333047087,0,0,0,10.390621039676624,0,7.80675037619999,1
clean_p_3316.jpg,21.412205191525114,2.116912809865756,0,0,2.4723358274176834,13.859864480475066,0,11.347550041176998,1
clean_p_3317.jpg,12.145166732196088,0,0,0,4.645802528869297,10.947622173128826,0,11.316377738422723,1
clean_p_3318.jpg,44.146358018723056,0.0,0,0,5.8472501283670235,10.124012500342895,0,6.980165369833209,1
clean_p_3319.jpg,33.929412868485,5.9152120854990065,0,0,1.0578648528281689,13.190011603521794,0,11.799536942676522,1
clean_p_3320.jpg,43.936270861406825,1.033220591237674,0,0,0.0,8.256399717556807,0,8.029941847382355,1
clean_p_3321.jpg,24.45296990886783,4.547372113115416,0,0,0.9175238491159471,9.820507490410042,0,8.384824516676675,1
clean_p_3322.jpg,70.72045414824237,3.288002062064474,0,0,9.178105168423645,7.617863074106988,4.968136005025261,7.515736186093049,1
clean_p_3323.jpg,20.256664998000787,0,0,0,4.488067163412078,9.661782399220627,0.7937005259840998,9.15876663977072,1
clean_p_3324.jpg,15.865960111159724,0,0,0,4.658410458934159,11.61236422746847,0,9.379733502334272,1
clean_p_3325.jpg,29.795925030693144,0.8831747536485066,0,0,8.524421704289658,11.928273591985016,0,7.799013982509691,1
clean_p_3326.jpg,32.07038462360156,0.0,0,0,0.0,10.555856546948167,0,10.242812817827065,1
clean_p_3327.jpg,9.532645084891124,0,0,0,5.236509037956456,14.3075871934761,0,9.684115418512116,1
clean_p_3328.jpg,35.32161070438508,4.087745939578191,0,0,2.623535795880632,12.046718651134363,0,8.979091577244256,1
clean_p_3329.jpg,22.061596648720084,4.762203155904598,0,0,3.2650901353776587,11.718287839198757,0,8.352815678435,1
clean_p_3330.jpg,7.461868679233702,0,0,0,0,1.2439265653535887,1.943083078426428,9.732493252418989,1
clean_p_3331.jpg,24.762642407338177,3.8743342232851536,0,0,0,8.766098215431802,0,8.908784029783186,1
clean_p_3332.jpg,38.31270283669455,4.8591751012062705,0,0,0.3968502629920499,13.110467528128192,0,8.923286302498317,1
clean_p_3333.jpg,30.318185294507,4.7288999463600545,0,0,7.397255301351939,10.640481451261303,0.6933612743506347,9.08398188920811,1
clean_p_3334.jpg,12.877487335014477,3.1935441786523557,0,0,3.039657296849383,14.77936805800142,0,10.809472744940921,1
clean_p_3335.jpg,34.73783185573979,4.874826683456811,0,0,7.8147682240359355,9.503163688484394,5.422407894642739,9.488500392474283,1
clean_p_3336.jpg,35.47359389959958,4.55642534996809,0,0,1.5120204702118618,9.851598468461543,0,8.639353437861933,1
clean_p_3337.jpg,21.590496015000102,3.929946705618765,0,0,2.63711459993156,10.281592773417154,0,8.113756718890226,1
clean_p_3338.jpg,16.594275116235263,0.3968502629920499,0,0,2.1527623536196145,10.246137210439347,0,8.295636205147634,1
clean_p_3339.jpg,20.98123065582282,4.599233428917723,0,0,2.7281473280471698,10.267348400132636,0,11.874334144447406,1
clean_p_3340.jpg,23.280388469490937,1.0993972092174693,0,0,0.0,10.827614746370273,0,11.617944660144493,1
clean_p_3341.jpg,38.831854262582446,0.3968502629920499,0,0,4.899079444120137,7.459429946419255,3.1178803814183342,8.392795441067147,1
clean_p_3342.jpg,26.09782582640623,2.7880099478760947,0,0,5.18723462785937,8.82024842873763,0.37800511755296734,9.7216748228863,1
clean_p_3343.jpg,21.527143731930185,2.688118171112747,0,0,6.475086344954179,15.192814236005443,0,8.479187226840695,1
clean_p_3344.jpg,24.01429442546413,4.26916389862528,0,0,8.805149648922114,11.156939289495156,1.9842513149602492,13.664416216809535,1
clean_p_3345.jpg,48.066693759341916,3.9750870872386845,0,0,10.810197046660079,6.789405382965216,2.0553251473205125,8.812052823178206,1
clean_p_3346.jpg,18.57119760239845,0,0,0,1.4124124032716467,12.443578183887311,0.4622408495670833,10.245479217473811,1
clean_p_3347.jpg,30.48473707696655,0.0,0,0,8.119013922840159,9.373846804359955,0,8.590740601774698,1
clean_p_3348.jpg,30.851405393322583,0,0,0,7.594095114917888,12.225280030073328,1.3066911568712747,8.640411977030464,1
clean_p_3349.jpg,24.28217833667362,0.0,0,0,3.5491071543934085,12.142033608440755,0,10.03993815099893,1
clean_p_3350.jpg,32.85399645015714,1.5088613648228753,0,0,7.856032539275378,9.039271840901305,0,10.962953444111465,1
clean_p_3351.jpg,31.810578249915704,2.465894166018074,0,0,5.832312256601334,10.675346752566165,0,8.562733878132088,1
clean_p_3352.jpg,34.6136262956475,1.2816898152970253,0,0,1.6842208603709532,8.191422762655257,0,8.405654098635983,1
clean_p_3353.jpg,32.91208278137323,4.564632608430125,0,0,6.319543623209224,10.672215762381407,0,10.235017108624318,1
clean_p_3354.jpg,16.585340079151393,2.7734450974025386,0,0,1.1905507889761495,5.850032650440294,3.9685026299204984,8.800050668306065,1
clean_p_3355.jpg,22.705876487059513,0.0,0,0,3.794996093127048,11.32537946218946,0,9.479268288218519,1
clean_p_3356.jpg,9.602734673494249,1.9232080632317141,0,0,0.37800511755296734,11.0539400157671,0,9.577564714709514,1
clean_p_3357.jpg,17.588791767611024,5.376100210663414,0,0,5.47539957410935,10.638450969552045,0,10.151545460608348,1
clean_p_3358.jpg,9.06820904648554,0,0,0,3.0735375491109824,11.860241850955324,0,10.020505921968038,1
clean_p_3359.jpg,42.88273826882637,2.750829784539052,0,0,3.135183805235582,12.82442486373838,0,9.349299866729353,1
clean_p_3360.jpg,24.979392688547097,0,0,0,10.85370216099211,9.712914622609775,0,8.95660659790722,1
clean_p_3361.jpg,45.931588620489926,6.623732126521017,0,0,2.333007685501422,8.85675527677799,0,10.662339863938714,1
clean_p_3362.jpg,32.988147289266074,3.6715631268202866,0,0,0,11.340868606201175,0,8.709661860771291,1
clean_p_3363.jpg,21.24996843533995,4.928007990714351,0,0,6.708840613302874,10.710324783230984,0,10.804379917372895,1
clean_p_3364.jpg,25.77304911893297,2.968173675431995,0,0,2.1694451973241264,12.127303292197448,0,8.096822531172478,1
clean_p_3365.jpg,31.87632589510873,0,0,0,2.790207272140598,5.935620092801065,0,9.42070458264093,1
clean_p_3366.jpg,28.37827460362099,4.118254936415257,0,0,4.228898013514382,11.007059585142885,0,8.053884467333848,1
clean_p_3367.jpg,34.38103131892847,2.050196241020091,0,0,2.800884389315575,10.882563445691213,0,7.742371909808774,1
clean_p_3368.jpg,26.060627436924726,0.3968502629920499,0,0,6.708590836945122,12.57931074579667,0,8.715847812611448,1
clean_p_3369.jpg,29.189932103528445,4.732905722614025,0,0,10.736597017275523,12.515064755273293,0,11.443869635501132,1
clean_p_3370.jpg,17.002540976685662,1.8004467734718717,0,0,3.6300357489524453,12.562151232766858,0,9.158409704629506,1
clean_p_3371.jpg,31.060961703468603,0,0,0,9.754584122259407,10.318989951639852,0,8.7087493596363,1
clean_p_3372.jpg,11.007836161880137,2.4400442861262364,0,0,0,13.674598996637815,0,9.484127986454554,1
clean_p_3373.jpg,18.51335018358442,3.373606681197468,0,0,5.503703179255871,10.320144902625211,4.625608261074298,10.232330560137044,1
clean_p_3374.jpg,33.63532009768231,3.6511935079084377,0,0,0,1.3867225487012693,0,7.803100854955812,1
clean_p_3375.jpg,7.054932347201459,0,0,0,0,7.64484526768602,0,9.619018151696608,1
clean_p_3376.jpg,13.921727714770084,0,0,0,3.2241608062230487,10.560940987396654,0,9.578435918715146,1
clean_p_3377.jpg,26.69309919774583,2.8107412491775055,0,0,2.8053398761113026,12.973062325752986,0,9.883473350693105,1
clean_p_3378.jpg,29.480556895131212,4.9815057290079965,0,0,2.737528766996914,10.720158060743298,0,9.979981640569216,1
clean_p_3379.jpg,21.23315695302371,0.0,0,0,2.570935126798747,10.68879633775397,0,9.21407397711143,1
clean_p_3380.jpg,20.65607454963549,0.0,0,0,9.598607929533335,12.350994041146649,0,9.172289483160716,1
clean_p_3381.jpg,5.1844729238185705,0,0,0,0,12.225788339092391,0,13.769923344107118,1
clean_p_3382.jpg,44.67256240766719,2.8858638578400977,0,0,2.8353683477091733,7.876179073853309,0,9.45710423555433,1
