filename,bskew_bins0,bskew_bins1,bskew_bins2,bskew_bins3,bskew_bins4,bskew_bins5,bskew_bins6,bskew_bins7,class
clean_np_4430.jpg,1.0840447185236832,0,0,0,0,0,0,8.02298987038802,1
clean_np_4431.jpg,1.0663072966784475,0,0,0,0,0,0,12.391459918343068,1
clean_np_4432.jpg,1.1860666069824317,0,0,0,0,0,0,7.820143219957397,1
clean_np_4433.jpg,1.2109138864779052,0,0,0,0,0,0,5.809420689158614,1
clean_np_4434.jpg,1.153629563872439,0,0,0,0,0,0,6.63706567399059,1
clean_np_4435.jpg,1.0748524343169288,0,0,0,0,0,0,9.054875007448974,1
clean_np_4436.jpg,1.145956153756991,0,0,0,0,0,0,10.286984240840244,1
clean_np_4437.jpg,0.9511855447308817,0,0,0,0,0,0,7.298165674705851,1
clean_np_4438.jpg,1.1568897725739287,0,0,0,0,0,0,6.188001253492699,1
clean_np_4439.jpg,1.1290784017483124,0,0,0,0,0,0,7.828768893306792,1
clean_np_4440.jpg,1.1494059367452334,0,0,0,0,0,0,9.230244324923808,1
clean_np_4441.jpg,1.0921790507206979,0,0,0,0,0,0,6.020926358170286,1
clean_np_4442.jpg,1.1370981817252472,0,0,0,0,0,0,3.9942319125123964,1
clean_np_4443.jpg,1.053609707220784,0,0,0,0,0,0,6.847590677386103,1
clean_np_4444.jpg,1.045673760266491,0,0,0,0,0,0,5.7040787876886085,1
clean_np_4445.jpg,1.1114691683998243,0,0,0,0,0,0,5.131656178473336,1
clean_np_4446.jpg,1.1223190702357642,0,0,0,0,0,0,10.554816732779672,1
clean_np_4447.jpg,1.106921989208749,0,0,0,0,0,0,5.248943540099728,1
clean_np_4448.jpg,12.705596654571176,0,0,0,1.233655192896419,0.6933612743506347,0,8.398576271833567,1
clean_np_4449.jpg,1.1907958019317308,0,0,0,0,0,0,5.832036289250188,1
clean_np_4450.jpg,1.189056960639856,0,0,0,0,0,0,5.502606594824736,1
clean_np_4451.jpg,1.3627734076892624,0,0,0,0,0,0,8.865588702118071,1
clean_np_4452.jpg,1.1544252714477619,0,0,0,0,0,0,9.519193298825714,1
clean_np_4453.jpg,1.2620657353104883,0,0,0,0,0,0,10.526908282688265,1
clean_np_4454.jpg,1.6460542239037224,0,0,0,0,0,0,9.197687618924643,1
clean_np_4455.jpg,1.296938593187043,0,0,0,0,0,0,10.075262015894042,1
clean_np_4456.jpg,1.3333303961503404,0,0,0,0,0,0,9.410655813049907,1
clean_np_4457.jpg,1.2501928065078893,0,0,0,0,0,0,8.292028674623277,1
clean_np_4458.jpg,1.3662171409428838,0,0,0,0,0,0,9.246785684430222,1
clean_np_4459.jpg,1.1397991684475857,0,0,0,0,0,0,9.005494763137241,1
clean_np_4460.jpg,1.3702090697834257,0,0,0,0,0,0,9.397167402418852,1
clean_np_4461.jpg,1.4860472297937455,0,0,0,0,0,0,8.607930660850338,1
clean_np_4462.jpg,1.6481546875102175,0,0,0,0,0,0,9.498924946154125,1
clean_np_4463.jpg,1.1949133997425252,0,0,0,0,0,0,10.20322215221079,1
clean_np_4464.jpg,1.1261382116400873,0,0,0,0,0,0,11.470832150603783,1
clean_np_4465.jpg,1.2460267102528764,0,0,0,0,0,0,11.51735131445251,1
clean_np_4466.jpg,1.1858307522624445,0,0,0,0,0,0,10.202628242931922,1
clean_np_4467.jpg,1.295305559629461,0,0,0,0,0,0,11.258400067349623,1
clean_np_4468.jpg,1.398400741093844,0,0,0,0,0,0,10.556740777570942,1
clean_np_4469.jpg,1.2051147169277185,0,0,0,0,0,0,11.534980368540904,1
clean_np_4470.jpg,1.1049695169418643,0,0,0,0,0,0,11.592172566276659,1
clean_np_4471.jpg,1.429377988918572,0,0,0,0,0,0,12.577190398696164,1
clean_np_4472.jpg,1.187968083345657,0,0,0,0,0,0,10.203507983678547,1
clean_np_4473.jpg,1.206457266523626,0,0,0,0,0,0,14.579113629985457,1
clean_np_4474.jpg,1.1430701154432237,0,0,0,0,0,0,12.285368275947077,1
clean_np_4475.jpg,1.2528757658992369,0,0,0,0,0,0,13.71917401055441,1
clean_np_4476.jpg,1.1512537677220476,0,0,0,0,0,0,9.1736493062474,1
clean_np_4477.jpg,1.1447590214156873,0,0,0,0,0,0,10.726051995322168,1
clean_np_4478.jpg,1.4074204872609983,0,0,0,0,0,0,11.539646396983628,1
clean_np_4479.jpg,1.187775686068774,0,0,0,0,0,0,10.741395956069729,1
clean_np_4480.jpg,1.324185785147051,0,0,0,0,0,0,10.218233582618947,1
clean_np_4481.jpg,1.1054107764658583,0,0,0,0,0,0,10.242998482679742,1
clean_np_4482.jpg,1.5033973790029658,0,0,0,0,0,0,10.36604531919772,1
clean_np_4483.jpg,1.134868439269154,0,0,0,0,0,0,10.20993394414293,1
clean_np_4484.jpg,1.3135660058286094,0,0,0,0,0,0,10.825308374428621,1
clean_np_4485.jpg,1.1697252162677145,0,0,0,0,0,0,11.556195193440843,1
clean_np_4486.jpg,1.5323926501074623,0,0,0,0,0,0,10.26129659946112,1
clean_np_4487.jpg,1.1677123196556296,0,0,0,0,0,0,9.618828455259242,1
clean_np_4488.jpg,1.1665511766083598,0,0,0,0,0,0,10.751966244489827,1
clean_np_4489.jpg,1.175887062201957,0,0,0,0,0,0,11.895384023005125,1
clean_np_4490.jpg,1.1014833736065783,0,0,0,0,0,0,11.746723941515345,1
clean_np_4491.jpg,1.2018864975476942,0,0,0,0,0,0,6.99492004742767,1
clean_np_4492.jpg,1.141742132567578,0,0,0,0,0,0,5.655792968405616,1
clean_np_4493.jpg,1.1398625174527839,0,0,0,0,0,0,7.7343659371119,1
clean_np_4494.jpg,1.0714351812285614,0,0,0,0,0,0,9.505842729535678,1
clean_np_4495.jpg,1.1902428609776126,0,0,0,0,0,0,10.24177515833422,1
clean_np_4496.jpg,1.4121146370850368,0,0,0,0,0,0,9.716986688233305,1
clean_np_4497.jpg,1.329718486246543,0,0,0,0,0,0,8.814056939336625,1
clean_np_4498.jpg,1.2321150099777922,0,0,0,0,0,0,9.265405465001237,1
clean_np_4499.jpg,1.1855453783082712,0,0,0,0,0,0,8.82667432348709,1
clean_np_4500.jpg,1.0885289932146178,0,0,0,0,0,0,7.870232036796583,1
