filename,bmean_bins0,bmean_bins1,bmean_bins2,bmean_bins3,bmean_bins4,bmean_bins5,bmean_bins6,bmean_bins7,class
clean_np_2321.jpg,2.1395181589356347,0,0,0,0,0,0,186.49487302347868,0
clean_np_2322.jpg,2.017857142857143,141.28571428571428,0,147.5,0,151.0,0,192.22073699421966,0
clean_np_2323.jpg,2.3233115468409586,0,0,0,0,0,0,185.96685024359246,0
clean_np_2324.jpg,1.9534600389863548,0,0,0,0,0,0,192.03597178683387,0
clean_np_2325.jpg,1.9165897199138195,0,0,0,0,0,0,189.94719503924037,0
clean_np_2326.jpg,1.1008097165991904,0,0,0,0,0,0,199.68997574777688,0
clean_np_2327.jpg,1.4186785260482846,0,0,0,0,0,0,204.39301186664156,0
clean_np_2328.jpg,1.955453149001536,0,0,0,0,0,0,189.49199141347424,0
clean_np_2329.jpg,1.7275326797385622,0,0,0,0,0,0,203.30325676526118,0
clean_np_2330.jpg,1.6843095742178311,0,0,0,0,0,0,203.6073575949367,0
clean_np_2331.jpg,1.6863007585899152,0,0,0,0,0,0,204.74209907393796,0
clean_np_2332.jpg,1.4757519950890117,0,0,0,0,0,0,203.5427698574338,0
clean_np_2333.jpg,1.8645478622777147,0,0,0,0,0,0,202.31383195330528,0
clean_np_2334.jpg,1.7509656896159964,0,0,0,0,0,0,200.92178284182305,0
clean_np_2335.jpg,1.579654859218892,0,0,0,0,0,0,204.78778475209816,0
clean_np_2336.jpg,1.7233611743862314,0,0,0,0,0,0,204.1454501646454,0
clean_np_2337.jpg,2.1464294921371487,0,0,0,0,0,0,204.63055017271884,0
clean_np_2338.jpg,1.639924935491438,0,0,0,0,0,0,193.61232659901313,0
clean_np_2339.jpg,1.857733664185277,0,0,0,0,0,0,203.4864431253008,0
clean_np_2340.jpg,1.9565836298932384,0,0,0,0,0,0,207.7032967032967,0
clean_np_2341.jpg,1.865668255048786,0,0,0,0,0,0,208.76193433206552,0
clean_np_2342.jpg,2.3298204527712723,0,0,0,0,0,0,205.29529752618677,0
clean_np_2343.jpg,1.5840343989530754,0,0,0,0,0,0,201.62900175604486,0
clean_np_2344.jpg,1.8515509601181683,0,0,0,0,0,0,205.10633151030711,0
clean_np_2345.jpg,2.2550607287449393,0,0,0,0,0,158.25,200.30345617322507,0
clean_np_2346.jpg,1.7940856707979995,0,0,0,0,0,0,206.17698116482944,0
clean_np_2347.jpg,1.7661290322580645,0,0,0,0,0,0,210.29989847715737,0
clean_np_2348.jpg,2.2264523406655385,0,0,0,0,0,0,208.25362542425177,0
clean_np_2349.jpg,1.8559463986599665,0,0,0,0,0,0,206.7093548101602,0
clean_np_2350.jpg,1.7863984674329503,0,0,0,0,0,0,201.76693227091633,0
clean_np_2351.jpg,1.7865243495663776,0,0,0,0,0,0,206.17203311867524,0
clean_np_2352.jpg,1.5061063218390804,0,0,0,0,0,0,195.42331134674794,0
clean_np_2353.jpg,1.7671272308578008,0,0,0,0,0,0,199.5131751227496,0
clean_np_2354.jpg,1.7756410256410255,0,0,0,0,0,0,199.00706388206387,0
clean_np_2355.jpg,2.1711281070745696,0,0,0,0,0,0,203.37645981222806,0
clean_np_2356.jpg,1.7700523982265215,0,0,0,0,0,0,203.03688950467614,0
clean_np_2357.jpg,2.1253280839895012,0,0,0,0,0,151.0,197.60287043608548,0
clean_np_2358.jpg,1.8983250766690256,0,0,0,0,0,0,198.7899146380019,0
clean_np_2359.jpg,2.353592909148465,0,0,0,0,0,153.33333333333334,198.90284274919037,0
clean_np_2360.jpg,1.895078922934076,0,0,0,0,0,0,197.93938091143593,0
clean_np_2361.jpg,1.6921959319219593,0,0,0,0,0,0,207.29423604757548,0
clean_np_2362.jpg,2.074140508221226,0,0,0,0,0,0,206.1097689691568,0
clean_np_2363.jpg,1.6444978632478633,0,0,0,0,0,0,213.2793901542983,0
clean_np_2364.jpg,1.9182389937106918,0,0,0,0,0,0,209.17793840974355,0
clean_np_2365.jpg,1.4085084572014352,160.9375,0,0,0,170.96666666666667,0,209.55254650808172,0
clean_np_2366.jpg,2.325156718451894,0,0,0,0,0,0,206.6185268865793,0
clean_np_2367.jpg,1.5653483992467043,0,0,0,0,0,0,208.95103740961963,0
clean_np_2368.jpg,1.9604097452934661,0,0,0,0,0,0,204.37866986219294,0
clean_np_2369.jpg,1.5842076200993926,0,0,0,0,0,0,205.62059312396116,0
clean_np_2370.jpg,2.557154276578737,0,0,0,0,0,156.66666666666666,203.27704718753452,0
clean_np_2371.jpg,1.6955201214882307,0,0,0,0,0,0,207.180349537377,0
