filename,gmean_bins0,gmean_bins1,gmean_bins2,gmean_bins3,gmean_bins4,gmean_bins5,gmean_bins6,gmean_bins7,class
clean_np_4586.jpg,0.283226723525231,0,0,0,0,0,0,129.89340101522842,0
clean_np_4587.jpg,0.26004728132387706,0,0,0,0,0,0,138.09950769875354,0
clean_np_4588.jpg,0.24578373015873015,0,0,0,0,0,0,156.19675226586102,0
clean_np_4589.jpg,0.21541802388707926,0,0,0,0,0,0,160.67448793153187,0
clean_np_4590.jpg,0.25037037037037035,0,0,0,0,0,0,156.33964686998394,0
clean_np_4591.jpg,0.21785636323946736,0,0,0,0,0,0,154.32412488174077,0
clean_np_4592.jpg,0.20970911949685533,0,0,0,0,0,0,165.2205427446569,0
clean_np_4593.jpg,0.22460885706709097,0,0,0,0,0,0,162.08705862618467,0
clean_np_4594.jpg,0.3645833333333333,0,0,0,0,0,0,142.87757060597752,0
clean_np_4595.jpg,0.2228228228228228,0,0,0,0,0,0,143.91988932501127,0
clean_np_4596.jpg,0.20281765018607123,0,0,0,0,0,0,159.55432717222317,0
clean_np_4597.jpg,0.18234442836468887,0,0,0,0,0,0,163.80540143603133,0
clean_np_4598.jpg,0.17695665731212973,0,0,0,0,0,0,163.95670668953687,0
clean_np_4599.jpg,0.2264598146951088,0,0,0,0,0,0,166.4358379202865,0
clean_np_4600.jpg,0.2112344433232425,0,0,0,0,0,0,154.94651722581617,0
clean_np_4601.jpg,0.2484394506866417,0,0,0,0,0,0,151.79971103485641,0
clean_np_4602.jpg,0.2213297634984382,0,0,0,0,0,0,168.00189727605365,0
clean_np_4603.jpg,0.20584795321637428,0,0,0,0,0,0,159.83365677848627,0
clean_np_4604.jpg,0.243505705268269,0,0,0,0,0,0,167.02727786296506,0
clean_np_4605.jpg,0.2130841121495327,0,0,0,0,0,0,167.7057988501668,0
clean_np_4606.jpg,0.12466702184336707,0,0,0,0,0,0,164.7035382790146,0
clean_np_4607.jpg,0.2026098901098901,0,0,0,0,0,0,159.60667233319168,0
clean_np_4608.jpg,0.21826228744467738,0,0,0,0,0,0,147.11507567430456,0
clean_np_4609.jpg,0.14978821717366192,0,0,0,0,0,0,163.7704672602632,0
clean_np_4610.jpg,0.14872508113120075,0,0,0,0,0,0,165.39477646134713,0
clean_np_4611.jpg,0.26791862284820034,0,0,0,0,0,0,161.80677966101695,0
clean_np_4612.jpg,0.21580246913580248,0,0,0,0,0,0,168.91102721185354,0
clean_np_4613.jpg,0.2517760727479398,0,0,0,0,0,0,160.47511888586956,0
clean_np_4614.jpg,0.23735224586288417,0,0,0,0,0,0,160.73127435416367,0
clean_np_4615.jpg,0.21298495645288995,0,0,0,0,0,0,158.36106243659503,0
clean_np_4616.jpg,0.20947284978200556,0,0,0,0,0,0,163.8635765462787,0
clean_np_4617.jpg,0.2267072861132267,0,0,0,0,0,0,153.28483075637274,0
clean_np_4618.jpg,0.17973462002412546,0,0,0,0,0,0,163.4331093463653,0
clean_np_4619.jpg,0.20658682634730538,0,0,0,0,0,0,151.63087541499215,0
clean_np_4620.jpg,0.21529090527200168,0,0,0,0,0,0,168.62673007310667,0
clean_np_4621.jpg,0.17917511832319136,0,0,0,0,0,0,165.87063129002746,0
clean_np_4622.jpg,0.17709720372836218,0,0,0,0,0,0,159.55892317553338,0
clean_np_4623.jpg,0.21660899653979238,0,0,0,0,0,0,166.1337450054486,0
clean_np_4624.jpg,0.2889798703514159,0,0,0,0,0,0,144.17135862913096,0
clean_np_4625.jpg,0.12919367678835436,0,0,0,0,0,0,172.3046715209032,0
clean_np_4626.jpg,0.2104269874970512,0,0,0,0,0,0,166.39137368611816,0
clean_np_4627.jpg,0.23972602739726026,0,0,0,0,0,0,158.5676116407426,0
clean_np_4628.jpg,0.18630187976921644,0,0,0,0,0,0,162.87361120030826,0
clean_np_4629.jpg,0.1371610845295056,0,0,0,0,0,0,168.9365921282623,0
clean_np_4630.jpg,0.2026185876797596,0,0,0,0,0,0,159.32086005281025,0
clean_np_4631.jpg,0.17183583959899748,0,0,0,0,0,0,163.56173609378897,0
clean_np_4632.jpg,0.19546070460704607,0,0,0,0,0,0,164.72923343438717,0
clean_np_4633.jpg,0.23090408214375158,0,0,0,0,0,0,156.75684526516875,0
clean_np_4634.jpg,0.19245799140289174,0,0,0,0,0,0,163.0243610504823,0
clean_np_4635.jpg,0.22792207792207791,0,0,0,0,0,0,171.9042879019908,0
clean_np_4636.jpg,0.24359930400198856,0,0,0,0,0,0,163.23001323001324,0
clean_np_4637.jpg,0.144140625,0,0,0,0,0,0,163.6651817533856,0
clean_np_4638.jpg,0.30727023319615915,0,0,0,0,0,0,162.2210175145955,0
clean_np_4639.jpg,0.16984045290787442,0,0,0,0,0,0,151.50887674974393,0
clean_np_4640.jpg,0.1890547263681592,0,0,0,0,0,0,161.47432416479754,0
clean_np_4641.jpg,0.25856419422103066,0,0,0,0,0,0,164.24486978927027,0
clean_np_4642.jpg,0.21129762856381562,0,0,0,0,0,0,159.11036762969377,0
clean_np_4643.jpg,0.20943245403677058,0,0,0,0,0,0,158.25232767953807,0
clean_np_4644.jpg,0.2510855683269476,0,0,0,0,0,0,160.40319445618186,0
clean_np_4645.jpg,0.18863164143662808,0,0,0,0,0,0,172.00979911807937,0
clean_np_4646.jpg,0.18030842230130487,0,0,0,0,0,0,162.35774139486915,0
clean_np_4647.jpg,0.20908802033682872,0,0,0,0,0,0,166.06765977895242,0
clean_np_4648.jpg,0.18686632350647325,0,0,0,0,0,0,165.01343952215032,0
clean_np_4649.jpg,0.1874252520075175,0,0,0,0,0,0,167.6400973921958,0
