filename,gstd_bins0,gstd_bins1,gstd_bins2,gstd_bins3,gstd_bins4,gstd_bins5,gstd_bins6,gstd_bins7,class
clean_np_1427.jpg,0.6828636911074603,0,0,0,0,0,0,6.617562630541685,0
clean_np_1428.jpg,0.663054948059026,0,0,0,0,0,0,5.03990435745249,0
clean_np_1429.jpg,0.6662643106637948,0,0,0,0,0,0,4.707123492929472,0
clean_np_1430.jpg,0.717791899931203,0,0,0,0,0,0,4.1008571709275445,0
clean_np_1431.jpg,0.8118857564528572,0,0,0,0,0,0,5.119405413541108,0
clean_np_1432.jpg,0.7845476035183553,0,0,0,0,0,0,5.49137626561716,0
clean_np_1433.jpg,0.709097400154036,0,0,0,0,0,0,2.483698673549815,0
clean_np_1434.jpg,0.8553406906111601,0,0,0,0,0,0,4.0862871610936,0
clean_np_1435.jpg,0.7976462152690177,0,0,0,0,0,0,3.6104529230709863,0
clean_np_1436.jpg,0.7666067176073058,0,0,0,0,0,0,3.3428915946297537,0
clean_np_1437.jpg,0.8365393609390542,0,0,0,0,0,0,3.3758282101769117,0
clean_np_1438.jpg,0.805830028475845,0,0,0,0,0,0.0,3.1366571141592656,0
clean_np_1439.jpg,0.8514865638394412,0,0,0,0,0,0,3.9325461440275853,0
clean_np_1440.jpg,0.8068291243291442,0,0,0,0,0,0,3.6368492601947002,0
clean_np_1441.jpg,0.7393433523382585,0,0,0,0,0,0,3.7243510259000217,0
clean_np_1442.jpg,0.7294705984885905,0,0,0,0,0,0,2.5955338816480302,0
clean_np_1443.jpg,0.7614315036379516,0,0,0,0,0,0,3.5258797763032264,0
clean_np_1444.jpg,0.8801680001540312,0,0,0,0,0,0,3.0653492502301294,0
clean_np_1445.jpg,0.8134597060727288,0,0,0,0,0,0,5.628852985416022,0
clean_np_1446.jpg,0.7973470251173118,0,0,0,0,0,0,6.486746448864847,0
clean_np_1447.jpg,0.7012861876773399,0,0,0,0,0,0,3.862666406434584,0
clean_np_1448.jpg,0.7747474805908263,0,0,0,0,0,0,5.257744823772638,0
