filename,gmean_bins0,gmean_bins1,gmean_bins2,gmean_bins3,gmean_bins4,gmean_bins5,gmean_bins6,gmean_bins7,class
clean_np_1.jpg,0.24913158260386273,0,0,0,0,0,0,158.84265106694144,0
clean_np_2.jpg,0.27798878639898716,0,0,0,0,0,0,158.9401733493059,0
clean_np_3.jpg,0.284996534996535,0,0,0,0,0,0,162.46200566878122,0
clean_np_4.jpg,0.3835301837270341,0,0,0,0,0,0,161.52208047105006,0
clean_np_5.jpg,0.2545164718384697,0,0,0,0,0,0,165.3009490940466,0
clean_np_6.jpg,0.3341822297679683,0,0,0,0,0,0,154.8358999037536,0
clean_np_7.jpg,0.2298187808896211,0,0,0,0,0,0,160.23853420691756,0
clean_np_8.jpg,0.375968992248062,0,0,0,0,0,0,163.35172237380627,0
clean_np_9.jpg,0.2519174041297935,0,0,0,0,0,0,155.80224719101125,0
clean_np_10.jpg,0.35144198524480214,0,0,0,0,0,0,164.6687320344938,0
clean_np_11.jpg,0.2599611273080661,0,0,0,0,0,0,157.20603692224768,0
clean_np_12.jpg,0.3144973544973545,0,0,0,0,0,0,152.94281354454296,0
clean_np_13.jpg,0.3021378708551483,0,0,0,0,0,0,144.5906334231806,0
clean_np_14.jpg,0.3484848484848485,0,0,0,0,0,0,158.046770067157,0
clean_np_15.jpg,0.3059793091355427,0,0,0,0,0,0,152.93548912600798,0
clean_np_16.jpg,0.23718140929535234,0,0,0,0,0,0,154.35349407437678,0
clean_np_17.jpg,0.31453698913605793,0,0,0,0,0,0,164.3588490439245,0
clean_np_18.jpg,0.18160651920838183,0,0,0,0,0,0,159.97236916439834,0
clean_np_19.jpg,0.22886070315976859,0,0,0,0,0,0,161.26131155737022,0
clean_np_20.jpg,0.33841642228739005,0,0,0,0,0,0,166.77172396295828,0
clean_np_21.jpg,0.2918577981651376,0,0,0,0,0,0,162.14332706766916,0
clean_np_22.jpg,0.18915625951873286,0,0,0,0,0,0,159.85222998387962,0
clean_np_23.jpg,0.29550356728057076,0,0,0,0,0,0,162.2183944575097,0
clean_np_24.jpg,0.3347826086956522,0,0,0,0,0,0,165.66780746301612,0
clean_np_25.jpg,0.22689288427449988,0,0,0,0,0,0,153.10031347962382,0
clean_np_26.jpg,0.1717943123136228,0,0,0,0,0,0,160.89215261888566,0
clean_np_27.jpg,0.37095363079615046,0,0,0,0,0,0,166.5739806083145,0
clean_np_28.jpg,0.2392458356214534,0,0,0,0,0,0,154.7375390840537,0
clean_np_29.jpg,0.32063492063492066,0,0,0,0,0,0,156.21257005604483,0
clean_np_30.jpg,0.28097299525870956,0,0,0,0,0,0,160.24897639167176,0
clean_np_31.jpg,0.27475201197828936,0,0,0,0,0,0,151.62733546540986,0
clean_np_32.jpg,0.26324060977526326,0,0,0,0,0,0,157.28881457721968,0
clean_np_33.jpg,0.3474437627811861,0,0,0,0,0,0,157.3802405211291,0
clean_np_34.jpg,0.21572891184198606,0,0,0,0,0,0,156.32668477900737,0
clean_np_35.jpg,0.26785079928952044,0,0,0,0,0,0,156.2189598420013,0
clean_np_36.jpg,0.2735438596491228,0,0,0,0,0,0,152.72708194219211,0
clean_np_37.jpg,0.26465116279069767,0,0,0,0,0,0,159.29018030873004,0
