filename,gstd_bins0,gstd_bins1,gstd_bins2,gstd_bins3,gstd_bins4,gstd_bins5,gstd_bins6,gstd_bins7,class
clean_p_7388.jpg,2.8191129333411125,0,0,0,14.115589997591613,14.063611604055065,0,13.346135948856613,1
clean_p_7389.jpg,1.9843291714140623,0,0,0,9.326178723195653,15.105318791284807,0,11.751843386678496,1
clean_p_7390.jpg,1.0623479752127611,0,0,0,12.295202453657756,20.811850220512213,0,12.336109355964075,1
clean_p_7391.jpg,0.7170345069697798,0,0,0,6.273953619209955,13.017824916697695,0,17.24617956659532,1
clean_p_7392.jpg,0.7223855043266709,0,0,0,13.886103553352736,28.323501316237056,0,13.795316844037739,1
clean_p_7393.jpg,3.884059154389197,0,0,0,16.93424742918054,16.00524103506352,0,15.24666895435232,1
clean_p_7394.jpg,0.6271631441112764,0,0,0,8.635179405144337,19.974036354200624,0,11.200736492596963,1
clean_p_7395.jpg,9.755235689806254,7.3877009278936026,0,0,6.0816207635063115,14.107689619879418,0,10.636463977274634,1
clean_p_7396.jpg,0.7408280649173724,0,0,0,0.6928537336958605,6.061674263900877,0,17.732847140046655,1
clean_p_7397.jpg,0.5150687199764415,0,0,0,4.311000141756229,6.8530374274644075,0,19.393588642477322,1
clean_p_7398.jpg,1.3168171015911607,0,0,0,13.304027754580597,11.076562361301356,0,13.847826922635871,1
clean_p_7399.jpg,1.8624104986350762,0,0,0,18.370763148525324,16.445067502055025,0,12.281274412680945,1
clean_p_7400.jpg,1.0551840375221975,0,0,0,12.585226027710569,12.616505378905197,0,17.00099819916215,1
clean_p_7401.jpg,3.5395603134188183,9.832273954234141,0,0,0,9.941854732669405,0,13.1033161263085,1
clean_p_7402.jpg,2.2971016395312676,0,0,0,13.09583053308611,10.351597207510142,0,13.75666996873401,1
clean_p_7403.jpg,4.157850658729727,0,0,0,10.309416264905204,10.75670668561949,0,11.504651435589407,1
clean_p_7404.jpg,0.7173704334420271,0,0,0,18.600438496235167,8.68490851425978,0,13.116260630838338,1
clean_p_7405.jpg,0.7144793964385282,0,0,0,13.047120290916599,14.477320058317487,0,16.520111235345972,1
clean_p_7406.jpg,1.0215753579641174,0,0,0,14.17563797577416,11.326037360892512,0,13.31882581203771,1
clean_p_7407.jpg,0.585007767836166,0,0,0,0,18.10150712400599,0,16.81029859895005,1
clean_p_7408.jpg,0.5268095491416757,0,0,0,0,12.85909598346755,0,16.991932816584058,1
clean_p_7409.jpg,1.1846972972111058,0,0,0,10.294636961048035,12.935877808395633,0,9.95824693353163,1
clean_p_7410.jpg,9.157806659406303,2.5664365744665565,0,0,3.5803611648294247,6.723523242504026,2.8439425555484132,12.184082328166038,1
clean_p_7411.jpg,0.6330570870895776,0,0,0,0,11.341275884124006,0,11.755368689409517,1
clean_p_7412.jpg,0.6738998423716095,0,0,0,1.9112241568632855,20.40214942001154,0,11.759366324276002,1
clean_p_7413.jpg,0.6991342964504763,0,0,0,11.352515405466102,17.5507751246766,0,17.293599785866896,1
clean_p_7414.jpg,0.6405106386947027,0,0,0,9.728559339465814,13.848405785979129,0,12.368060236976266,1
clean_p_7415.jpg,0.6224955882756549,0,0,0,8.19927579421888,17.1095779372345,0,13.204407374886955,1
clean_p_7416.jpg,0.6330761786966972,0,0,0,11.178779741646665,26.3102107023842,0,11.14166515340777,1
clean_p_7417.jpg,0.6279485309403816,0,0,0,5.443633864593384,23.082452143965806,0,12.756830892782576,1
clean_p_7418.jpg,0.7892828872289758,0,0,0,14.396106717736238,23.766748857926498,0,12.77558880635545,1
clean_p_7419.jpg,0.635815080827485,0.3535533905932738,0,0,0,14.967627868100898,0,11.531936233113225,1
clean_p_7420.jpg,0.5296877722160668,0,0,0,0,15.915321936972553,0,12.849972960456826,1
clean_p_7421.jpg,1.9365524034756785,0,0,0,10.491316333740736,15.021518549130802,0,11.709844288040893,1
clean_p_7422.jpg,0.5914127736381295,0,0,0,0.0,22.72430226900277,0,13.391523985742547,1
clean_p_7423.jpg,0.6024265853279123,0,0,0,0,6.633102450834525,0,20.37720638418033,1
clean_p_7424.jpg,1.3471841845588761,0,0,0,14.89165083832101,28.061204836200606,0,12.294844908903107,1
clean_p_7425.jpg,0.7325378502833547,0,0,0,12.660569203753342,10.550331181355746,0,12.625993452750912,1
clean_p_7426.jpg,0.7035720560481311,0,0,0,0.3577708763999651,15.572951741610522,0,10.379623873036975,1
clean_p_7427.jpg,2.6197470307036763,0,0,0,10.17287099786001,12.471905208741392,0,14.011958473967807,1
clean_p_7428.jpg,1.7325428207707225,0,0,0,10.495495542564743,20.83125134821217,0,12.843063944930421,1
clean_p_7429.jpg,0.7211626419363019,0,0,0,23.504949228384135,26.328452131977627,0,13.670155593042297,1
clean_p_7430.jpg,0.914727139123099,0,0,0,9.93709555042718,15.299078435648681,0,15.437607992685798,1
clean_p_7431.jpg,0.5620289607460407,0,0,0,8.097460068475014,18.499326697563465,0,9.532311060684332,1
clean_p_7432.jpg,2.2321804343537264,0,0,0,12.646168567554605,22.75340356315896,0,13.093119697667367,1
clean_p_7433.jpg,4.45127916921114,12.872561329266876,0,0,12.302880241170161,15.1219472917476,0,13.660960806044471,1
clean_p_7434.jpg,0.7075008075380025,0,0,0,10.56270728874485,12.797638706479477,0,13.0316216929293,1
clean_p_7435.jpg,0.5814292048010757,0,0,0,2.499320283366416,9.837142232629807,0,14.031844992188493,1
clean_p_7436.jpg,0.5533655024342539,0,0,0,0,14.617099195750422,0,12.658416730791592,1
