filename,gstd_bins0,gstd_bins1,gstd_bins2,gstd_bins3,gstd_bins4,gstd_bins5,gstd_bins6,gstd_bins7,class
clean_np_1.jpg,0.7164696284323507,0,0,0,0,0,0,4.520788409145057,1
clean_np_2.jpg,0.7589053958195439,0,0,0,0,0,0,5.970951772476873,1
clean_np_3.jpg,0.7528923173702666,0,0,0,0,0,0,3.7678732231191163,1
clean_np_4.jpg,0.8568807588894627,0,0,0,0,0,0,3.7293146545069953,1
clean_np_5.jpg,0.7006607517696036,0,0,0,0,0,0,4.715149259619026,1
clean_np_6.jpg,0.8003371510353001,0,0,0,0,0,0,5.69853094568578,1
clean_np_7.jpg,0.7094582408902494,0,0,0,0,0,0,4.240544169893048,1
clean_np_8.jpg,0.8433086518903568,0,0,0,0,0,0,6.191994945984189,1
clean_np_9.jpg,0.7256007560791701,0,0,0,0,0,0,4.391500642608534,1
clean_np_10.jpg,0.8302654039209405,0,0,0,0,0,0,2.670864393937128,1
clean_np_11.jpg,0.7295218040500685,0,0,0,0,0,0,3.698855544413509,1
clean_np_12.jpg,0.7752849340205524,0,0,0,0,0,0,4.717563138030845,1
clean_np_13.jpg,0.7750773868434621,0,0,0,0,0,0,5.361849734637347,1
clean_np_14.jpg,0.8279076301703336,0,0,0,0,0,0,4.4027290910353,1
clean_np_15.jpg,0.7719416394676889,0,0,0,0,0,0,5.604541809570488,1
clean_np_16.jpg,0.6896975316492213,0,0,0,0,0,0,4.17396050912185,1
clean_np_17.jpg,0.8049367494925196,0,0,0,0,0,0,3.7827455007066297,1
clean_np_18.jpg,0.6169020413958103,0,0,0,0,0,0,4.117912688297624,1
clean_np_19.jpg,0.6956451596171457,0,0,0,0,0,0,3.6530035942885632,1
clean_np_20.jpg,0.8291136175515726,0,0,0,0,0,0,3.1568800706460376,1
clean_np_21.jpg,0.7630376285088316,0,0,0,0,0,0,4.321469252302821,1
clean_np_22.jpg,0.6265240740216286,0,0,0,0,0,0,3.9983360811568383,1
clean_np_23.jpg,0.7574673402472444,0,0,0,0,0,0,5.167566498322103,1
clean_np_24.jpg,0.8020815118407633,0,0,0,0,0,0,3.0596837421779584,1
clean_np_25.jpg,0.7047870009895527,0,0,0,0,0,0,5.01336147060373,1
clean_np_26.jpg,0.59469531976767,0,0,0,0,0,0,7.585235668042962,1
clean_np_27.jpg,0.8362898871894356,0,0,0,0,0,0,6.60543663211802,1
clean_np_28.jpg,0.7135907958602482,0,0,0,0,0,0,2.9597417363005056,1
clean_np_29.jpg,0.7961258462224567,0,0,0,0,0,0,6.0419946326137035,1
clean_np_30.jpg,0.7528065948478093,0,0,0,0,0,0,4.602315693087648,1
clean_np_31.jpg,0.7280373971171678,0,0,0,0,0,0,5.79910285404411,1
clean_np_32.jpg,0.7192582429623856,0,0,0,0,0,0,7.518403356256375,1
clean_np_33.jpg,0.843228533089543,0,0,0,0,0,0,4.939443393890755,1
clean_np_34.jpg,0.6757780035087909,0,0,0,0,0,0,4.451938168544446,1
clean_np_35.jpg,0.736699201533445,0,0,0,0,0,0,5.80520878646019,1
clean_np_36.jpg,0.7659569811918878,0,0,0,0,0,0,3.6909969081219827,1
clean_np_37.jpg,0.7086018358444526,0,0,0,0,0,0,4.717457713723076,1
clean_np_38.jpg,0.7713553215771944,0,0,0,0,0,0,3.345489682412931,1
clean_np_39.jpg,0.6370007987111093,0,0,0,0,0,0,5.796217753078415,1
clean_np_40.jpg,0.7885923841067343,0,0,0,0,0,0,5.225989013990534,1
clean_np_41.jpg,0.8095645597094738,0,0,0,0,0,0,3.590395168996444,1
clean_np_42.jpg,0.7411013396237982,0,0,0,0,0,0,4.072705845894268,1
clean_np_43.jpg,0.7523875215818617,0,0,0,0,0,0,6.383678865520889,1
clean_np_44.jpg,0.8412711221288669,0,0,0,0,0,0,3.50322495539337,1
clean_np_45.jpg,0.7391339565602435,0,0,0,0,0,0,3.795164900787115,1
clean_np_46.jpg,0.6141000817103558,0,0,0,0,0,0,6.331774877407939,1
clean_np_47.jpg,0.7052626673524697,0,0,0,0,0,0,4.186351317454047,1
clean_np_48.jpg,0.6396551779390349,0,0,0,0,0,0,3.240394197509442,1
clean_np_49.jpg,0.851831469984514,0,0,0,0,0,3.437448989520509,3.6167431870537095,1
clean_np_50.jpg,0.615992886354011,0,0,0,0,0,0,5.308504564772626,1
clean_np_51.jpg,0.8329013211207117,0,0,0,0,0,0,3.8877983178759274,1
clean_np_52.jpg,0.6168131476545442,0,0,0,0,0,0,4.050047255274705,1
clean_np_53.jpg,0.8085243395157222,0,0,0,0,0,0,4.09672603524681,1
clean_np_54.jpg,0.785276619936874,0,0,0,0,0,0,3.868121921794891,1
clean_np_55.jpg,0.664249887256122,0,0,0,0,0,0,5.022687152153924,1
clean_np_56.jpg,0.618957175151823,0,0,0,0,0,0,5.2287496779299545,1
clean_np_57.jpg,0.7237751045321535,0,0,0,0,0,0,4.734394109243435,1
clean_np_58.jpg,0.7342232468771784,0,0,0,0,0,0,3.6756632272928305,1
clean_np_59.jpg,0.7492105565845479,0,0,0,0,0,0,3.642300480028276,1
clean_np_60.jpg,0.6468920108151298,0,0,0,0,0,0,6.270794456980357,1
clean_np_61.jpg,0.6152396166234518,0,0,0,0,0,0,5.685402968622868,1
clean_np_62.jpg,0.7113316386282562,0,0,0,0,0,0,3.7718695031728666,1
clean_np_63.jpg,0.7364140099289692,0,0,0,0,0,0,4.6988097861835865,1
clean_np_64.jpg,0.6830590265053326,0,0,0,0,0,0,3.9615187254283644,1
clean_np_65.jpg,0.7262435787307273,0,0,0,0,0,0,3.7612590212838444,1
clean_np_66.jpg,0.8449021477129677,0,0,0,0,0,0,4.912408081961685,1
clean_np_67.jpg,0.7632465223270567,0,0,0,0,0,0,2.9835227632944683,1
clean_np_68.jpg,0.7867642104122151,0,0,0,0,0,0,6.362694791516614,1
clean_np_69.jpg,0.6981472124889373,0,0,0,0,0,0,5.058896766853107,1
clean_np_70.jpg,0.8128469679333548,0,0,0,0,0,0,5.255014345719257,1
clean_np_71.jpg,0.7515291154643856,0,0,0,0,0,0,4.581607387986724,1
clean_np_72.jpg,0.7307037850235997,0,0,0,0,0,0,1.9465326420428508,1
clean_np_73.jpg,0.7511626283380325,0,0,0,0,3.647015896789853,0,9.073251999784363,1
clean_np_74.jpg,0.7789898615693699,0,0,0,0,0,1.0606601717798212,6.438505881357252,1
clean_np_75.jpg,0.6492028546754613,0,0,0,0,0,0,3.909635388117399,1
clean_np_76.jpg,0.7826379835986396,0,0,0,0,0.650854139658889,0,9.790485881078292,1
clean_np_77.jpg,0.8107764063310722,0,0,0,0,0,0,2.328300772112331,1
clean_np_78.jpg,0.8408106821481421,0,0,0,0,0,0,4.631124276656281,1
