filename,gmean_bins0,gmean_bins1,gmean_bins2,gmean_bins3,gmean_bins4,gmean_bins5,gmean_bins6,gmean_bins7,class
clean_p_1.jpg,0.8609915809167447,80.66666666666667,0,0,0,98.75862068965517,0,159.22972886353438,1
clean_p_2.jpg,0.2716049382716049,89.5,0,0,0,62.26428571428571,0,156.33201400517584,1
clean_p_3.jpg,0.8524187452758881,105.0,0,0,39.76923076923077,96.89285714285714,0,159.66284506500992,1
clean_p_4.jpg,0.19807307307307306,74.0,0,0,0,72.1511111111111,0,163.37557587355587,1
clean_p_5.jpg,0.24232352010129787,0,0,0,0,0,0,164.02478113527252,1
clean_p_6.jpg,0.2428300865800866,69.91304347826087,0,0,0,89.22307692307692,0,157.5087853773585,1
clean_p_7.jpg,0.28615384615384615,91.0,0,0,51.0,71.36274509803921,0,155.8126605766486,1
clean_p_8.jpg,0.2942592592592593,0,0,0,17.5,66.82926829268293,0,158.0254955419645,1
clean_p_9.jpg,0.6411065725956183,83.46153846153847,0,0,0,101.1875,0,159.97706315381635,1
clean_p_10.jpg,0.2509875417806138,73.5,0,0,0,55.23076923076923,0,154.84935503685503,1
clean_p_11.jpg,0.32256662804171493,78.9,0,0,0,79.72108843537416,0,149.71973565635327,1
clean_p_12.jpg,0.29355371900826444,0,0,0,0,55.5,0,154.88930923357154,1
clean_p_13.jpg,0.3316916488222698,86.33333333333333,0,0,0,99.24107142857143,0,152.16368657231618,1
clean_p_14.jpg,0.25467148884870405,0,0,0,0,46.073170731707314,0,150.19721274588082,1
clean_p_15.jpg,0.2459546925566343,0,0,0,0,0,0,157.79102147039688,1
clean_p_16.jpg,0.33710991850526734,88.0,0,0,0,69.35329341317366,0,149.2117737657226,1
clean_p_17.jpg,0.21852039523688876,28.428571428571427,0,0,0,61.42666666666667,0,136.9803800719055,1
clean_p_18.jpg,0.2402635604188728,0,0,0,0,69.48591549295774,0,160.03545197740112,1
clean_p_19.jpg,0.1593182660244535,0,0,0,0,46.416666666666664,0,159.1400105183194,1
clean_p_20.jpg,0.30365736284889316,71.45454545454545,0,0,0,82.64556962025317,0,163.56687528227627,1
clean_p_21.jpg,0.3612778730703259,0,0,0,48.333333333333336,73.35838150289017,0,158.6602536696594,1
clean_p_22.jpg,0.3142350856467809,44.0,0,0,54.3,72.31171171171171,0,150.8114998643884,1
clean_p_23.jpg,0.3273612463485881,84.81481481481481,0,0,0,97.66666666666667,0,156.7926857142857,1
clean_p_24.jpg,0.29552035428376766,0,0,0,0,68.2,0,156.39187618078768,1
clean_p_25.jpg,0.2617830777967064,0,0,0,0,96.8,0,147.52153926002816,1
clean_p_26.jpg,0.32836438923395445,0,0,0,0,72.86792452830188,0,152.64826523994813,1
clean_p_27.jpg,0.22258566978193148,0,0,0,0,64.25,83.0,142.48177920685958,1
