filename,bstd_bins0,bstd_bins1,bstd_bins2,bstd_bins3,bstd_bins4,bstd_bins5,bstd_bins6,bstd_bins7,class
transformed_image_normal_1.png,23.216518800608863,21.860673295591848,0,6.887574657012902,15.059097073046923,0,36.23324597010555,28.193408767322047,1
transformed_image_normal_2.png,24.670543278773724,17.533287780271635,0,5.543650520633335,8.01760449551444,0,35.423925647683866,27.91120915639301,1
transformed_image_normal_3.png,25.739568454896567,19.714776276518005,0,7.111021128170163,10.488631895553675,0,39.836718729541545,28.207175820783245,1
transformed_image_normal_4.png,26.1506984337293,19.202016869631063,0,8.691625693996645,9.49275913990237,0,34.29263802545488,26.30016303979398,1
transformed_image_normal_5.png,25.113511729710172,17.587714465388594,0,5.561281492528266,6.112969145512038,0,36.88866078757813,27.755791043164844,1
transformed_image_normal_6.png,26.901537808523727,15.902275295054292,0,5.161016070879292,6.3536088996682984,0,33.963196204908975,22.77123004901062,1
transformed_image_normal_7.png,34.511802009199045,19.903322823024443,0,5.733772400877348,1.5851180249828862,0,30.260769239756073,34.48490870007291,1
transformed_image_normal_8.png,26.17452387047663,16.90873961303733,0,5.0023523704537105,8.845210396251767,0,37.953636370470306,25.119937473633165,1
transformed_image_normal_9.png,22.947922684591305,19.389145170472993,4.596194077712559,5.423840284020673,7.795953428194304,0,33.780252165695465,27.895968080173667,1
transformed_image_normal_10.png,32.7792247320516,16.45532022594993,0,4.830355059804233,2.265135123933738,0,32.49438637329756,28.135991187178462,1
transformed_image_normal_11.png,22.87830226167334,20.053889096688984,0,9.635089659790511,15.966867412911686,0,39.18465973423319,26.240738525873834,1
transformed_image_normal_12.png,21.61865132096168,19.399130992309317,0,6.865164307919131,9.048895355303925,0,33.75916264712073,29.046526635538147,1
transformed_image_normal_13.png,23.040035140945697,18.448850693541853,10.138394204065898,7.175090465041009,24.686820607581605,0,42.809147113084954,22.90639471676359,1
transformed_image_normal_14.png,22.990522053209233,18.566376810947194,0.0,5.419025392952795,13.395899715086397,0,38.91498320799881,24.294236505287458,1
transformed_image_normal_15.png,26.830052312392773,18.088322882009876,0,5.478642683333571,10.750063301672057,0,39.19205055531585,25.905329436054856,1
transformed_image_normal_16.png,26.450964134177546,18.630709157087125,0,5.237948398147385,7.199426452800166,0,36.550198207066906,28.060698934223424,1
transformed_image_normal_17.png,25.961071540240766,15.577447647092038,0,5.797781672299807,9.384503782854308,0,36.873984473836586,23.048931702535484,1
transformed_image_normal_18.png,32.74362567313594,14.400840949072316,0,6.061587015994512,3.0412345383977066,0,34.685696011576255,27.630196504565408,1
transformed_image_normal_19.png,38.46989645436778,14.81846010659115,0,5.174582402355648,1.492535574863356,0,31.183478474788185,31.427333556600875,1
transformed_image_normal_20.png,28.439881823648836,20.33579094524485,0,9.121315816400072,4.1969621449085155,0,32.345170878453324,35.84952757846515,1
transformed_image_normal_21.png,28.976637939788137,17.282828565682333,0,5.356606301646221,3.977250716382688,0,33.887942523120444,29.765762638870942,1
transformed_image_normal_22.png,27.125258018722626,22.082347988953178,0,5.500399317029036,4.232706373108784,0,31.47751085144234,32.69306902618117,1
transformed_image_normal_23.png,23.930920054666412,19.479169616287102,0.0,5.449099195673374,5.915508645859024,0,33.27472033487595,29.806046352077445,1
transformed_image_normal_24.png,21.50412542532558,19.774769114155532,0,5.828777747612059,15.211435374457327,0,39.39838243437149,24.327618955421052,1
transformed_image_normal_25.png,24.455539501974283,16.590460025400084,0,6.342599975750751,8.260893789409147,0,36.09245325256748,26.787243397090748,1
transformed_image_normal_26.png,28.308591655739797,17.61181592573414,5.656854249492381,7.751906996822284,3.511373423142714,0,30.342218045730085,27.715584024150743,1
transformed_image_normal_27.png,26.636340486986303,17.16947404894182,0,5.404620057605128,9.577309485541864,0,38.09424247280045,25.228607640434667,1
transformed_image_normal_28.png,25.44354500011386,17.579690097501246,0.0,5.265810816106446,6.228657730370246,0,36.88330697306631,26.463790141503292,1
transformed_image_normal_29.png,19.582101123293484,19.501000470143843,0,6.505769160686921,20.70038780001554,0,40.40026593373002,23.286631266154806,1
transformed_image_normal_30.png,19.546432443588653,20.991919279938248,9.675954830343452,7.552754737520949,20.28557663370019,0,39.787372952124294,27.598365685930546,1
