filename,bskew_bins0,bskew_bins1,bskew_bins2,bskew_bins3,bskew_bins4,bskew_bins5,bskew_bins6,bskew_bins7,class
transformed_image_normal_1.png,25.67153649139533,24.27075707476616,0,9.587875043875252,17.353175137479557,0,39.72539776304979,30.921701195454695,1
transformed_image_normal_2.png,27.808874512881655,19.691026421965116,0,7.451721485581129,11.912934120047124,0,38.72811837575596,32.45653957767494,1
transformed_image_normal_3.png,28.763913136104712,21.802584233651768,0,10.186508066308287,13.92961110051068,0,43.10658534287492,32.04297751223578,1
transformed_image_normal_4.png,29.157433465693437,21.129036008811767,0,10.135602936948088,12.589227650759266,0,38.72167995490392,29.693199429652964,1
transformed_image_normal_5.png,28.46891613505025,19.593615907923795,0,8.352535477680949,9.870040885369358,0,40.329083215244815,32.21430004019054,1
transformed_image_normal_6.png,30.593055260395804,18.004056528964202,0,7.112768875483486,9.669335089904543,0,37.549073316098415,26.47350069144613,1
transformed_image_normal_7.png,36.826037575058244,23.347370937103737,0,8.461618880071407,4.345754477800076,0,32.87366303511403,38.344156431899236,1
transformed_image_normal_8.png,29.742527966685735,18.836942144451577,0,6.945657636065923,12.519879024545121,0,41.56032816747457,29.016265811152376,1
transformed_image_normal_9.png,26.03151585607729,22.300497978585344,5.159053418896648,8.136344072610102,11.523387795460353,0,36.88862378164592,31.15468592260845,1
transformed_image_normal_10.png,36.66749284611469,18.513623954168164,0,6.82837705089858,4.906909746222267,0,35.58868157499498,32.16612175764649,1
transformed_image_normal_11.png,25.416615997974485,22.400077893678347,0,12.130715581306887,20.17799912363446,0,42.717942432338425,29.41753734087372,1
transformed_image_normal_12.png,24.865910975596556,21.93230967389877,0,8.958275243116038,12.360480487251019,0,37.01996612235935,32.77379920077231,1
transformed_image_normal_13.png,25.391529186379383,20.59685181451713,10.847445994815187,9.174031517315303,27.327121058646338,0,46.54055375228558,25.752528389881213,1
transformed_image_normal_14.png,25.77654198236223,20.967673439524084,0.0,7.3703094920663705,16.83198011217462,0,42.507307532800866,27.683366384638678,1
transformed_image_normal_15.png,29.74733238675616,20.117010269172113,0,8.387491574841832,14.20166855774502,0,42.81067446261683,29.659009517014713,1
transformed_image_normal_16.png,29.4230492421276,20.822809441000878,0,7.264243591153354,10.364038847293635,0,39.91523173185923,32.092060924619354,1
transformed_image_normal_17.png,28.741127937453616,17.230643704805907,0,8.039685439786746,13.412486445361315,0,40.57342095684943,26.512463474750216,1
transformed_image_normal_18.png,36.23286589381217,16.156113211240616,0,8.126848886520781,6.90916534365265,0,37.814450482175495,31.072406750882923,1
transformed_image_normal_19.png,41.000326178306345,17.30240830304059,0,6.984515963058409,4.330766502830265,0,34.09050130078672,36.23720649990776,1
transformed_image_normal_20.png,31.05868954419423,22.935156092436895,0,11.258433093616597,6.898840354258244,0,35.273283723175275,39.915066201508715,1
transformed_image_normal_21.png,32.16001009261475,19.219257742269832,0,7.8268291749674805,7.1885999874349835,0,37.07204076302014,33.148565977416986,1
transformed_image_normal_22.png,29.844327165558383,25.313019892806963,0,8.435014908557072,7.501547773355131,0,34.422184289469826,36.25061791975636,1
transformed_image_normal_23.png,27.025270843179722,22.01286859502732,0.0,8.523756883993924,9.11730613481159,0,36.38572305713549,33.601554287236596,1
transformed_image_normal_24.png,24.30058044320534,21.830587696084592,0,7.957917131688273,17.479326113830226,0,42.965129592054396,27.93953645881044,1
transformed_image_normal_25.png,27.466312373241056,18.762229875422058,0,8.274821963128282,11.718960102217451,0,39.46378957674429,30.82570695011892,1
transformed_image_normal_26.png,31.19820944184858,19.815722450862424,6.3496042078727974,9.277878458241005,5.89178246178751,0,33.397871893652756,31.057210864484492,1
transformed_image_normal_27.png,29.485722155405487,19.101573986005267,0,7.719781548182601,12.98176621963409,0,41.626238094802765,28.39464052895964,1
transformed_image_normal_28.png,28.673560929816716,19.592322057261764,0.0,7.504178560463483,9.871461479689614,0,40.593406532155576,29.584760185365052,1
transformed_image_normal_29.png,21.730149156565304,21.863179985918926,0,8.7378182584894,23.545365478684577,0,44.05348861593628,26.407801047018935,1
transformed_image_normal_30.png,21.94079143541005,23.370503384769723,12.866335889033548,9.564748751600876,24.280413063743158,0,43.27535382908184,30.218051948185376,1
transformed_image_normal_31.png,18.360533577521267,22.70169443985789,0,7.434846869472815,23.365302952365752,0.0,41.58763308050748,28.491725739875125,1
transformed_image_normal_32.png,39.07558063876977,21.062256033007763,0,8.763756716809636,6.333119931649321,0,33.7648581126978,40.7129053288822,1
transformed_image_normal_33.png,26.093663703046378,19.454242359425283,0,6.21900089072772,16.519031070394878,0,42.57754698730068,27.065989837498527,1
transformed_image_normal_34.png,27.743032068472278,20.0493481199111,0,7.543957149049416,18.44174312972762,0,44.84511520662619,24.91854352911686,1
transformed_image_normal_35.png,28.3810070214776,19.354078420391215,7.996478002138062,7.58560220342477,12.326912333092515,0,40.479954131314784,28.3892941207049,1
