filename,rstd_bins0,rstd_bins1,rstd_bins2,rstd_bins3,rstd_bins4,rstd_bins5,rstd_bins6,rstd_bins7,class
transformed_image_normal_1.png,23.77237431207214,9.797897586642831,0,37.30890900433267,19.26510981662265,0,11.849793105603359,38.68421635311828,1
transformed_image_normal_2.png,24.829903827013013,11.412688356171163,0,35.32391903145867,19.738413285419185,0,10.192825553899764,35.58493196461787,1
transformed_image_normal_3.png,26.984996641491367,6.457802487537004,0,31.290140393894173,25.44923594802403,0,7.5069713119903145,39.6045054998902,1
transformed_image_normal_4.png,27.62346185790174,5.282130950829552,0,34.22396235960817,21.65086295783576,0,11.002499709036849,39.06713038354133,1
transformed_image_normal_5.png,25.638215795259168,12.001530787049944,0,33.87598664058889,22.047216455505318,0,7.815194437016991,34.74873099284035,1
transformed_image_normal_6.png,26.62270744344799,6.897090798627275,0,32.568858544366925,18.89617329161443,0,11.088147370665526,36.35351203667297,1
transformed_image_normal_7.png,26.978434105383286,18.85944730122261,0,40.21720630270086,14.338933705568252,0,6.139045407698601,25.473682954792466,1
transformed_image_normal_8.png,26.27005719374053,7.870373470192232,0,33.20597253918434,23.206916451358587,0,9.028262316166913,37.13772253889957,1
transformed_image_normal_9.png,24.47637530264944,18.270148438885407,0.7071067811865476,37.33859953004541,18.288263450290327,0,8.994386507603942,32.84072808639423,1
transformed_image_normal_10.png,27.3410287759195,15.310495738315874,0,36.173374150881074,18.322362098000838,0,8.605892824805911,31.09271439068708,1
transformed_image_normal_11.png,25.216588501469282,9.621265572567209,0,34.83218492780571,28.514933492022383,0,7.481351885330758,38.349415056910225,1
transformed_image_normal_12.png,23.42946028150066,18.938848386840874,0,38.88133438869832,16.715611402670785,0,10.700459044466573,32.48819644945721,1
transformed_image_normal_13.png,23.635386751224935,11.182860396894876,3.575896675945357,32.92560596117663,26.014503301279017,0,8.959557252340273,40.91878352741149,1
transformed_image_normal_14.png,25.05223007629508,9.906433678817848,0.0,30.211907179635723,24.007051821806403,0,7.848056229099301,36.56852871908255,1
transformed_image_normal_15.png,29.218131213229146,4.822286481000307,0,25.621745199233935,28.597310184961135,0,8.236981909927946,39.745762075929164,1
transformed_image_normal_16.png,25.879892169107862,9.803680434986612,0,33.05600157265148,24.053071103599688,0,9.598643189237073,36.42326290347341,1
transformed_image_normal_17.png,28.624644405763277,6.241762168550309,0,31.457850457539536,22.778606845054068,0,10.899553160130692,37.68980805366443,1
transformed_image_normal_18.png,29.371320625278425,8.1365928384659,0,33.85227699294338,20.941327682965525,0,9.18654524636173,35.219201281457295,1
transformed_image_normal_19.png,26.90677774436199,13.555889140249313,0,37.88273974752516,6.418113181955331,0,7.74885856034484,29.926321973287287,1
transformed_image_normal_20.png,24.239153964182666,11.491677443377236,0,37.80915468590522,17.385591553168748,0,10.249526174492075,31.13557439739557,1
transformed_image_normal_21.png,26.416066152447037,10.123409453299676,0,33.996555354318865,22.772811399541137,0,7.595178692767244,34.18243834046788,1
transformed_image_normal_22.png,25.366400206967857,19.169863405876953,0,41.384969532238756,16.82106628087889,0,7.584309423515908,26.54951564327187,1
transformed_image_normal_23.png,24.228580595471655,16.493434564737235,0.0,37.05261522296446,20.211410931868432,0,7.036500644681889,30.872022293436665,1
transformed_image_normal_24.png,23.003685672439254,11.009914294516703,0,35.489747827807605,23.366998630053736,0,8.615958496691215,38.11861863786102,1
transformed_image_normal_25.png,24.197200409948355,10.331227546087337,0,35.26557710189522,20.220221579567053,0,10.866997519965768,36.78666548809653,1
transformed_image_normal_26.png,23.915520396251825,12.905481439399214,8.48528137423857,36.07004668381948,15.60129677795891,0,10.736989400014068,34.32750007229305,1
transformed_image_normal_27.png,27.972608265476683,6.171325757447081,0,30.480295186941,25.348486335395854,0,8.073640091160648,37.243023514523024,1
transformed_image_normal_28.png,25.821958953775738,11.120364044776574,0.0,32.56350109460254,23.908419130176547,0,7.401271005962476,35.41856194705404,1
transformed_image_normal_29.png,19.225340753364744,14.987449005814975,0,34.493326431596486,23.770385291299785,0,7.8760185723041,38.71065746977418,1
transformed_image_normal_30.png,21.563303443155732,14.702144723967665,7.256274665960405,36.99976766396913,22.559743521332184,0,9.165547374013775,37.1037488105588,1
transformed_image_normal_31.png,19.031996640985106,20.346367633146873,0,37.40935060854487,19.707869024473244,0.0,8.597788714952845,35.50124579467794,1
transformed_image_normal_32.png,29.538392349378103,16.957574974285272,0,31.10580605515088,11.525778634837945,0,5.094896758556209,29.22323532498276,1
transformed_image_normal_33.png,24.903187535609078,6.297539106877784,0,31.030824292957714,24.01600726522395,0,8.640279599927018,39.07596783526183,1
transformed_image_normal_34.png,28.2641733105217,4.887647278884022,0,31.692514623663108,25.40944312214322,0,10.275359747761073,40.434715767309655,1
transformed_image_normal_35.png,27.35882231550406,7.516368068227969,3.739800945386147,31.736896074564108,23.688374510055773,0,7.560241341679576,35.57661765604038,1
transformed_image_normal_36.png,24.12842411214354,9.916699184009824,0,29.929107121765952,23.762928201668096,0.0,9.108215627293426,38.05824431095467,1
transformed_image_normal_37.png,21.943455398311073,15.702601000929745,0,38.414288607434614,26.51179446437148,0,7.491840661515362,37.83588436465803,1
transformed_image_normal_38.png,25.40053023150139,8.086894588873765,0,33.42510557960204,26.884644520191358,0,7.354599717432987,38.78391485638828,1
transformed_image_normal_39.png,27.022640620554256,5.86206955617547,0,31.13606445679337,23.554383576176537,0,9.226499895110383,39.031926326970265,1
transformed_image_normal_40.png,21.353157241457964,14.410820792029332,0,34.24109664626617,24.566326108802595,0,8.391872502490077,36.56452624620384,1
transformed_image_normal_41.png,26.018556637173884,11.702580718087958,0,34.90336332252815,21.63858647060823,0,8.336810466302659,33.49591835571955,1
transformed_image_normal_42.png,27.615718300322765,4.8572313214351714,0,34.434673153567076,26.131480776382457,0,7.984896737472101,40.34471101936254,1
transformed_image_normal_43.png,25.88813192852621,13.143058102684972,0.0,36.48120677131858,20.887544653569716,0,7.929939905525001,32.7508971455557,1
transformed_image_normal_44.png,25.407228463655052,10.928664299882122,0.0,31.042749337234923,24.738862297279013,0,8.188856678559521,36.00809943336487,1
transformed_image_normal_45.png,28.62386790798533,5.0299712253106525,0,31.853552597343523,23.0968649346524,0,9.319312275113179,37.64702219985568,1
transformed_image_normal_46.png,22.999735800246153,21.588452450406816,0,39.44964228558948,3.284979494126247,0,7.4625170991192915,25.990126225378773,1
transformed_image_normal_47.png,24.13307680817634,17.240210241161797,0,36.470526808453315,19.217226117472734,0,7.2061793660132505,30.749286768885092,1
transformed_image_normal_48.png,24.902749527174244,14.108239515971768,0,32.314283617001436,24.735992882193038,0,7.182298582983069,34.210747925953704,1
transformed_image_normal_49.png,25.15212125956791,12.77385330076231,0,36.38998555680844,17.883198923039906,0,9.172900350605643,34.15781139144384,1
transformed_image_normal_50.png,28.973298170038117,11.643835065074096,0,34.71944383726465,20.441589175411213,0,8.05474931467246,33.768658887183264,1
transformed_image_normal_51.png,21.23538973345844,11.909926351901795,0,36.11167701494363,19.739774298684452,0,10.287888685992966,37.69367355737077,1
transformed_image_normal_52.png,24.68989373202902,11.232123143692572,0,36.85200343975801,27.133677459821037,0,6.883724178874937,37.86434363239981,1
transformed_image_normal_53.png,23.839130659711675,8.396243710667186,1.0606601717798212,35.56103803757305,23.347257706300056,0,8.547034534281915,40.388836057526554,1
transformed_image_normal_54.png,24.77529008285747,11.757348542531393,0.0,32.93630771950725,27.783229227682916,0,7.779121103911222,37.8507662873938,1
transformed_image_normal_55.png,26.10132483271576,9.666949070330741,0,28.625453673507497,26.00074216731928,0,6.831266366725401,36.19905731401204,1
transformed_image_normal_56.png,24.64063916034444,13.602185173680185,0,39.39139808433179,14.409957521074428,0,10.80255861436948,30.13486601667768,1
transformed_image_normal_57.png,21.4041343445303,16.501883178647,1.9245008972987547,38.63855875087267,23.418801258647154,0,7.541722236322978,37.30256391624391,1
transformed_image_normal_58.png,22.55016051976339,13.87333903454721,6.010407640085654,37.34501455457386,25.0017192193325,0,7.178848779275911,36.58636200942884,1
transformed_image_normal_59.png,24.8431732460037,11.997132171869511,0,30.940805221965405,24.87424940418749,0,7.279666554729395,35.27273912111878,1
transformed_image_normal_60.png,26.875533868544704,6.9734179080941665,0,35.46147860483778,23.904001964071362,0,10.101114354510624,39.86811879300843,1
transformed_image_normal_61.png,26.713241896959733,9.987387529938594,0,30.21244292328184,23.91006081698626,0,6.732472736547576,34.28209328324815,1
transformed_image_normal_62.png,25.04257273930282,10.716910608858207,0.0,35.54837351318655,22.775415277667243,0,7.996452654573433,38.30215233141318,1
transformed_image_normal_63.png,27.126548266242033,4.945792034767537,0,31.765256003251174,20.473622764164098,0,10.430545607903698,39.06060733812068,1
transformed_image_normal_64.png,24.197212103868438,9.817750097804058,0,35.828689608675546,25.222816128153475,0,11.062242709818351,39.9258634948601,1
transformed_image_normal_65.png,24.496107023237396,14.55945801793178,0,38.35373848040284,3.6512253683764504,0,8.560680692248564,28.955263091433885,1
transformed_image_normal_66.png,25.24291810802425,9.542170401588917,0,32.06439812022702,23.080635186628907,0,8.887650417217012,38.88301910785272,1
transformed_image_normal_67.png,26.683192427413992,17.08433540359206,0,33.88329858378269,28.805383386519416,0.0,5.359193343518522,31.66834696411349,1
transformed_image_normal_68.png,22.01854946882949,15.25085618238527,0,36.38182163925485,12.596827357328998,0,8.07576506115345,30.40196404675878,1
transformed_image_normal_69.png,23.847974098776486,12.180989840550055,0.0,32.49603912538452,24.143530376747005,0,7.61928267378901,35.44907954444818,1
transformed_image_normal_70.png,23.973328569332793,9.0633201828547,0.0,36.52202374608317,26.093403894462046,0,8.007999592967552,39.86901330083015,1
transformed_image_normal_71.png,26.774367825880574,12.858919325642356,0,29.606215297042617,26.911920414655626,0,5.472757323508701,32.40012636663898,1
transformed_image_normal_72.png,22.080289198428762,15.694947742148342,3.030584939302316,40.62749510261101,21.88598948655772,0,9.016587585015019,36.75543972901987,1
transformed_image_normal_73.png,26.1377610649284,12.79773031337852,2.1213203435596424,34.18236855527687,22.780370810332446,0.0,7.63423043483231,33.04778455040109,1
transformed_image_normal_74.png,28.835183836569175,8.513244978840207,0,31.514783027426876,24.86699975712146,0,6.900991791942103,33.80712593329387,1
transformed_image_normal_75.png,25.340976911615765,14.266387214396245,0.0,34.354545443368465,21.931450065039908,0,7.721683453353265,33.63109282544869,1
transformed_image_normal_76.png,25.06744940321244,13.158021081930853,0.0,35.27895240305496,20.751182766741216,0,9.086668756915905,34.6083302693643,1
transformed_image_normal_77.png,25.439473544023837,8.308744953126434,0.0,31.023931224051662,25.817165449974702,0,8.109004996216218,37.168132404021264,1
transformed_image_normal_78.png,26.213275865095518,11.794316847760445,0,39.10332115294963,26.33164055270593,0,7.045536016037559,37.01421895313731,1
transformed_image_normal_79.png,23.347617144338365,10.24107381349931,0.0,37.342055882173554,22.198491313325935,0,9.973017126230129,39.646281705325016,1
transformed_image_normal_80.png,25.282298523182785,8.586992646302322,0,35.23180144954757,21.321629709213024,0,13.227218441943958,38.13690536857466,1
transformed_image_normal_81.png,22.42413636677039,17.552701041717867,0.3535533905932738,36.87798501158155,3.510110317768514,0,8.640039360905545,28.913004888825505,1
transformed_image_normal_82.png,24.810791595462984,9.786722639595675,0,33.68475274730197,25.312269650400975,0,6.322834040047591,37.236065626127925,1
transformed_image_normal_83.png,28.613138122786708,19.015419954666925,7.845924010232019,33.05631665667902,23.316326641630734,0,6.731687177231378,29.7387438503262,1
transformed_image_normal_84.png,24.04676199678927,12.698149222312523,0,39.399583112088145,18.25878170203597,0,11.20593606693638,36.238637510608,1
transformed_image_normal_85.png,30.28575213791096,3.954337720993346,0,32.38373374660247,21.21797841648179,0,10.505034335720627,40.15430577375128,1
transformed_image_normal_86.png,26.96873551828029,6.274236143710021,0.3535533905932738,30.323903535474255,24.210485059155197,0,8.826676635043677,38.33572910453071,1
transformed_image_normal_87.png,24.017931732442793,14.092927509475702,0.0,39.28569489794709,30.56404407197528,0,6.250865970351796,37.27497673346304,1
transformed_image_normal_88.png,25.614401840900783,9.375771258846111,0,33.13833114279019,23.69455133340089,0,8.237193484714554,35.98238332561523,1
transformed_image_normal_89.png,26.83645920850676,12.844266791640337,0,34.02309042227067,20.760009225566453,0,6.62444720865925,32.41543869143343,1
transformed_image_normal_90.png,24.732621350486923,9.114262163963009,0,36.32861539699216,21.749589537658068,0.0,9.174323542449581,38.69805971122496,1
transformed_image_normal_91.png,26.941871617112994,5.091562183650905,0.0,34.74771462952682,24.37269383070149,0,9.0279273751864,39.910394383162014,1
transformed_image_normal_92.png,27.987669707735748,5.422137432395501,0,35.65422168413466,24.137610251974333,0,8.851060234265141,38.972520306161066,1
transformed_image_normal_93.png,30.221491503980474,13.361500061973532,0,32.95617957588236,11.728952302261328,0,5.256393108868847,31.060609014672057,1
transformed_image_normal_94.png,26.070987994146634,14.89421842796915,6.5017358793205755,32.80858927611989,24.575842822028754,0,7.630408464656868,33.17279390273445,1
transformed_image_normal_95.png,24.948998917202083,11.233152622944107,0,31.404903545408015,24.967448616311945,0,8.030526922747262,37.04772835900201,1
transformed_image_normal_96.png,23.68855900234868,11.674469886105694,0,38.10690646354492,22.362736753491095,0.0,10.161457013259874,38.858059829077284,1
transformed_image_normal_97.png,22.75073343239332,7.448004247271808,0,33.2416314790964,23.744457389810584,0,9.840953977337916,38.403076068318526,1
transformed_image_normal_98.png,25.315595854465588,10.522851970277252,0.0,35.64404750971507,18.87198249204373,0,9.991931062483085,35.256017237589596,1
transformed_image_normal_99.png,22.932770823290678,18.336765230743246,0,39.572308924537836,17.32971469158083,0,8.479474913583704,31.554936239873697,1
transformed_image_normal_100.png,22.756484480506916,13.564594876717022,0,33.248615507830515,22.52025542128079,0,8.926511567851188,36.26397200820669,1
transformed_image_normal_101.png,25.18140506609389,6.692544169035875,0.0,34.45026801563565,21.266587734194793,0,10.980796821315318,40.70857497215982,1
transformed_image_normal_102.png,26.991524539900873,7.359285715027494,0,36.79233578979491,23.49823637893083,0,9.475326491248367,38.68666682802562,1
transformed_image_normal_103.png,24.646391780666573,9.304113018047534,0,36.83771297637569,26.564769398693354,0.6454972243679028,7.600179018174738,40.99711704178004,1
transformed_image_normal_104.png,25.31318106667334,6.059489133644664,10.809000450584723,33.346191178661634,21.318690126073992,0,12.517269272224382,39.80120288468766,1
transformed_image_normal_105.png,24.684443910371535,10.094136324070991,0,36.326837184836506,23.399412270529957,0,6.601480316044361,35.561460452254934,1
transformed_image_normal_106.png,27.382632072264602,11.888951773476109,4.682512779045663,33.3256751198052,21.654449042765336,5.391125681257215,6.9513673674264975,32.49749903947117,1
transformed_image_normal_107.png,26.340305710050874,16.79588076417872,0,37.40943781956049,6.559400044874151,0,5.993932598634138,27.936754452410725,1
transformed_image_normal_108.png,26.250676607199633,13.585387558008234,9.36354238127462,34.10769583222148,23.216007096357206,0,7.8232652124167785,32.641801795470805,1
