filename,gkurto_bins0,gkurto_bins1,gkurto_bins2,gkurto_bins3,gkurto_bins4,gkurto_bins5,gkurto_bins6,gkurto_bins7,class
transformed_image_covid_1.png,22.138606183548394,40.643244350139994,6.878649889907422,21.949588184976072,44.77389759214372,0.0,27.72293018589077,19.44706994905695,1
transformed_image_covid_2.png,27.961239228296254,47.511705423559626,13.420243680923186,25.457134946835435,48.59911104598977,0,28.80543560269333,19.92761464195636,1
transformed_image_covid_3.png,13.71798832892285,42.41225580947076,0.0,30.223938240327712,47.523806033985664,7.568067737283431,39.12119772040337,17.238873152132275,1
transformed_image_covid_4.png,6.29366151708488,46.37695601283893,0.42044820762685725,34.98334247523147,43.43104779869537,4.107089021940566,33.76389392869105,12.439575434354406,1
transformed_image_covid_5.png,29.101698654587132,42.76218271914778,6.535384546501586,30.097275945903597,56.3852945641707,20.76003284388618,34.503158467864125,15.682608549233969,1
transformed_image_covid_6.png,18.823925871774495,47.194624566548846,5.046796229663899,26.293736117775218,47.86971527921729,0.0,29.24131917441189,19.388982787563133,1
transformed_image_covid_7.png,14.561695843838674,50.001441172548475,7.782116793342776,41.245935737129585,47.76750976033142,22.4773283562873,31.7134797444807,14.149791576734128,1
transformed_image_covid_8.png,30.37352414769427,49.390305613031764,1.2613446228805718,33.800952634662266,49.70495287846318,53.56947446800061,29.435852146245143,16.990513032114844,1
transformed_image_covid_9.png,22.713122917777355,49.17582733217749,11.593960599276445,30.183048376823002,45.49319362372601,20.916871669726515,28.10810238491459,18.472074942226424,1
transformed_image_covid_10.png,13.392551837028215,48.506578382715944,0,44.94777592130094,30.792016567673514,19.238018755042955,27.331661081428397,13.576942408895805,1
transformed_image_covid_11.png,9.600094304207369,41.14909981934039,0,27.115700592745984,50.09687795408609,0.0,35.32635289636555,19.04122736617009,1
transformed_image_covid_12.png,16.30827859803537,46.45731322582672,0,32.965266416663496,39.98229227237695,0,30.971677381067124,15.793977358392716,1
transformed_image_covid_13.png,16.108449205883538,47.249134647164794,0,43.40852259515199,34.89833179703561,9.35209777104313,32.68871318600427,13.092370137188038,1
transformed_image_covid_14.png,6.837120287649886,42.49763075083085,0,38.09029094514421,45.31138916934715,0.0,37.70627161298169,11.013962009430825,1
transformed_image_covid_15.png,8.15143321958908,43.71307254155488,0,33.38958442674717,45.54269978028209,0.0,35.66498528510516,9.83396713914207,1
transformed_image_covid_16.png,30.62973840255078,34.276992453611435,0,20.45668810421608,54.03685836553893,0,32.91943435690511,22.395009347880983,1
transformed_image_covid_17.png,18.74967933610102,38.18759986839016,0,29.487879836982398,50.940545212488786,0,41.0185413556527,14.891626913182844,1
transformed_image_covid_18.png,19.936120823146293,47.44809965120269,0,24.004447123278577,49.39083412148044,0,28.81221939048715,16.77537471149039,1
transformed_image_covid_19.png,23.02321979703061,45.88759967069767,8.899416601092433,20.21210168310675,49.893374601004,0,31.11660716707825,20.60068129560459,1
transformed_image_covid_20.png,30.35792433000101,36.43062147426319,0,25.801280328438526,52.91062620783685,0,34.69667272991448,16.95300926215804,1
transformed_image_covid_21.png,14.378843373107614,44.45087511361863,0,29.9425974389141,44.62604517133204,0,36.159140190974334,14.68918045547319,1
transformed_image_covid_22.png,29.425016290401608,62.116206423750306,0.0,24.43511309232838,42.449213464121414,0,25.07951634873236,21.6098251660559,1
transformed_image_covid_23.png,22.545084058750128,39.560194184825974,0,24.420362112224,51.47326706646966,0,35.01111381213501,19.848620171116245,1
transformed_image_covid_24.png,8.695185165351022,45.13994454736446,10.056297556611925,39.74312131203204,41.24903973453205,39.06337113433261,38.00082024587063,13.139455406872534,1
transformed_image_covid_25.png,18.594876864788535,38.631614485727454,0,31.34031882067562,50.07437067976403,0.0,38.421484787531554,12.872041580655987,1
transformed_image_covid_26.png,12.030495937119364,40.07533235809297,0.0,24.376118595500596,52.40155682976242,0.0,32.23505173247677,19.26737847230829,1
transformed_image_covid_27.png,20.423547804522265,37.63847285373284,0,23.178703300630225,51.63102544046955,0,37.914957620485325,19.765145945737526,1
transformed_image_covid_28.png,9.941468766081726,43.29588783401195,0,36.8760773894893,44.35667147771952,0,36.78144962762731,10.65922597194119,1
transformed_image_covid_29.png,27.09086758571351,31.34454059966069,0.0,24.23893907439197,55.53603595110577,0,37.66076325492724,17.400076006129773,1
transformed_image_covid_30.png,21.182581061324022,49.056869899947436,0,26.85136181747092,45.376622804418346,0,28.55857710349646,16.368614867477913,1
transformed_image_covid_31.png,22.424398879768194,48.25604215286233,0,28.641875679274442,40.19510212432661,0,28.93622134426322,18.585186618776174,1
transformed_image_covid_32.png,37.37276663344254,42.87448890264002,6.888729817547935,20.349830011904725,45.8589276950267,0.0,29.12008488198637,19.84574781360126,1
transformed_image_covid_33.png,9.860907958960704,42.19560337694207,0.0,27.561416920758504,50.44597275930214,0,31.859753907394104,17.392016537742176,1
transformed_image_covid_34.png,23.688934864795595,46.31940273083827,10.511205190671431,23.874660817858906,56.67560341069647,0,32.33996178082165,20.007626329054787,1
transformed_image_covid_35.png,38.20868431059919,49.602084211789595,8.469326198068652,23.851626397091156,44.75214577741056,0,26.575651816314423,18.214342010304573,1
transformed_image_covid_36.png,12.680448187842845,52.19411950849953,0,22.11757421007011,45.56119343726568,0,26.218397670365693,23.140071950623373,1
transformed_image_covid_37.png,16.901044286216706,48.7566090381305,9.61461552997273,33.022821931646725,47.04552060303075,18.380643170842145,28.786515112327994,16.43043686116706,1
transformed_image_covid_38.png,9.345230197590347,44.80601324740789,0,34.14657169430375,45.1824117041825,0.0,33.6143078124162,10.47818358380772,1
transformed_image_covid_39.png,18.92175235381516,48.28788723845604,6.752804941609033,24.879676591466975,46.75232373263323,0,25.716629887230873,20.02112041250139,1
transformed_image_covid_40.png,9.58500044818791,43.195552641766504,0,40.19761072706181,38.3441980551495,0.0,37.08952333053166,12.33549513406542,1
transformed_image_covid_41.png,7.85502517291965,44.66119584062052,0,36.59482336275654,36.04033853272014,0.0,36.06253525690355,11.288739969058785,1
transformed_image_covid_42.png,21.21605179466174,42.666816684142496,0,26.246971717047114,51.01952397572809,0,33.66869410693429,17.633503165758775,1
transformed_image_covid_43.png,6.906360440840174,44.21433888919465,0,36.213335921867674,44.133706774456826,6.259092717289072,36.88959470335811,12.42904325167673,1
transformed_image_covid_44.png,19.018500217251237,47.752379983758466,0,34.401659440178875,42.14914686258168,0.0,33.15718687769052,13.066480301980821,1
transformed_image_covid_45.png,37.59873827127914,48.722120967696135,10.420539409379545,24.744674440776524,40.63051434328585,0.0,26.17855023006218,18.261444469823527,1
transformed_image_covid_46.png,12.413771540351652,41.00908495153634,0,34.38011248757342,47.96649926918823,13.87479085168629,37.962452302375006,10.468379238055077,1
transformed_image_covid_47.png,34.75431723482456,44.16731485755394,3.43428353577153,22.52664288457035,20.92713472545114,0,17.748235305488638,23.09564899941635,1
transformed_image_covid_48.png,14.276090139042187,45.72383375427025,0,33.94352628801863,44.0150437035945,34.82660418415502,36.44031829213408,10.95682364019896,1
transformed_image_covid_49.png,20.779512192436812,41.18546274923392,0,22.033321265418007,45.13297402164784,0,27.837819498446002,19.766204068879787,1
transformed_image_covid_50.png,18.089892707490836,38.46981167437735,0,20.518800731015652,52.73272297338983,0,33.41654460730502,21.3355128021651,1
transformed_image_covid_51.png,24.213102505902324,38.277705405729556,0,21.420185978762913,49.2798840925019,0,30.868032564327407,20.84740725809521,1
transformed_image_covid_52.png,32.028756909998414,41.403940130719015,6.8644754456494885,20.94632973969159,46.78025894231364,0,30.88200305151355,20.95347098969928,1
transformed_image_covid_53.png,37.503757711599285,34.298454367969434,12.246777451194943,21.212595366463834,55.44588544456145,0,36.34164924549731,21.327643010684895,1
transformed_image_covid_54.png,13.509730932043121,36.02654587724068,0,29.828798280223822,50.1729034824967,0,40.30008462835658,14.56564577299999,1
