filename,gstd_bins0,gstd_bins1,gstd_bins2,gstd_bins3,gstd_bins4,gstd_bins5,gstd_bins6,gstd_bins7,class
transformed_image_covid_1.png,5.6769911060284155,33.87744994880829,5.470247810758772,18.812650778691175,34.96781700047208,0.0,23.305369213641793,15.640333867145674,1
transformed_image_covid_2.png,9.543929283276547,40.80335336351721,11.515704949240403,20.940999709389033,41.40372072730409,0,23.937237315005504,13.800511728071541,1
transformed_image_covid_3.png,4.30885808665831,37.11521402306186,0.0,25.958281894924607,40.92255705945691,6.363961030678928,31.674379611639278,12.520980126276099,1
transformed_image_covid_4.png,1.291344246080712,39.18065720904864,0.3535533905932738,29.873704642038245,36.73554867764698,2.617080122508076,28.802004287994468,8.97941043645038,1
transformed_image_covid_5.png,12.000429885005667,36.6803319143286,5.45005733914791,25.30747919342278,43.88313490533991,17.2059609203571,29.286581158084868,11.901581556042236,1
transformed_image_covid_6.png,5.387618944325544,41.3162965690981,4.559280320076514,22.865595738002188,41.40536339218328,0.0,24.695003900822606,15.102963366417073,1
transformed_image_covid_7.png,3.449813003088456,44.02303341270719,5.627931334967682,37.67241165773616,40.32143755599322,18.182431707703802,26.007208969554128,9.339988654644856,1
transformed_image_covid_8.png,10.67316919695727,43.37455481170518,1.0606601717798212,24.63797979417823,35.9948229254571,38.30465003053513,22.294879797186276,12.343538987585147,1
transformed_image_covid_9.png,7.692236371978219,43.46553234210896,8.244038915522781,25.84928657654095,34.230500748771185,17.62061608205318,23.608023531621487,13.648628658456486,1
transformed_image_covid_10.png,6.383728064931426,42.38755537721356,0,35.31867157150383,26.63274712640989,16.58563635599591,25.09466513647518,11.156403140875,1
transformed_image_covid_11.png,2.638268428803522,34.63819602446726,0,22.984765355692975,43.76187042579028,0.0,29.826091098199157,14.336055195126965,1
transformed_image_covid_12.png,4.608913676949604,40.58992218124705,0,26.64041829998983,33.483005703875804,0,26.365465370170096,12.24810252536093,1
transformed_image_covid_13.png,4.730144477432007,41.53611007601567,0,38.85328512506747,29.525085366937585,5.971556698714009,28.786005446820962,9.210852219969187,1
transformed_image_covid_14.png,0.8649578913518331,36.48238243207234,0,32.71724117630645,38.28806175852487,0.0,31.713837722734866,7.5133456818763,1
transformed_image_covid_15.png,1.6788355578346221,37.957384427538464,0,28.440842600133735,39.02853039548265,0.0,30.946429827067245,7.320386859795106,1
transformed_image_covid_16.png,20.424348690089978,28.010029183398903,0,17.512076188140156,46.807870319349114,0,28.120162564956257,16.877205031993313,1
transformed_image_covid_17.png,5.487649958786415,32.71959538727772,0,25.37566351573552,46.484696597721104,0,33.3123843606027,11.277407540079732,1
transformed_image_covid_18.png,6.840014634419185,38.972534571299654,0,20.586263899905163,42.59326126513316,0,24.531120852161866,12.986314664458812,1
transformed_image_covid_19.png,4.779161625383477,38.46108484161339,7.158666755355846,16.83584613926626,39.496630430271644,0,25.792710767334363,17.59654920552259,1
transformed_image_covid_20.png,15.88179683569088,30.462932270573766,0,22.18139499584496,45.89601077386204,0,29.49244375281313,12.985180930152426,1
transformed_image_covid_21.png,3.2834597524121794,38.39037953767959,0,23.57924203213149,37.2470138794056,0,30.88652524312443,12.121459334256933,1
transformed_image_covid_22.png,14.255858345536161,51.51182609154729,0.0,19.977966529461483,34.683246985027914,0,20.4785693063237,17.352725947049613,1
transformed_image_covid_23.png,8.97747262169255,33.123270072018165,0,20.685815304638666,43.7540806712448,0,29.491049595786293,15.397238113117414,1
transformed_image_covid_24.png,1.1232404727009084,38.97628945809524,9.062029042679697,35.27568163206032,34.23701809327015,30.413675938854222,29.676827068505744,8.174243201914937,1
transformed_image_covid_25.png,8.88241468273032,32.65977690804324,0,25.839037823218362,43.45172308579192,0.0,29.750840552209862,9.417028415624326,1
transformed_image_covid_26.png,4.7990112188859655,33.54723743615779,0.0,20.053684871006244,42.636490673151684,0.0,27.6067396322539,15.450282003053644,1
transformed_image_covid_27.png,8.551558494823539,29.720651216604,0,19.355884731517516,44.47578638650407,0,32.00771791459537,17.015916003773636,1
transformed_image_covid_28.png,3.221051728944942,37.37984070017293,0,32.01237156956315,37.51661537927999,0,30.875304436383512,8.133853564611055,1
transformed_image_covid_29.png,17.936180507754536,26.30926832091981,0.0,20.4694281674983,48.949109812843275,0,31.67781837640235,14.479835201780228,1
transformed_image_covid_30.png,7.453671929045981,42.745733752955935,0,22.582085055161663,38.02996860094553,0,23.8303273232594,13.211731074601484,1
transformed_image_covid_31.png,6.98372132435637,42.51146463277182,0,20.879156362417383,34.19872795309896,0,24.808080512994938,13.441780640625765,1
transformed_image_covid_32.png,20.81329252578451,34.42263437231431,5.596915362665285,17.448435808398763,36.800687714765616,0.0,24.6021860773161,16.67012409355739,1
transformed_image_covid_33.png,2.2280380016632892,35.76784459128484,0.0,23.916162061274324,43.50654501514458,0,26.385035864234524,13.115630893041192,1
