filename,gskew_bins0,gskew_bins1,gskew_bins2,gskew_bins3,gskew_bins4,gskew_bins5,gskew_bins6,gskew_bins7,class
transformed_image_covid_1.png,13.585358727518313,37.667394987287395,6.320698494791638,20.58795149198416,40.35227639220719,0.0,25.78749426107316,17.57257704279814,0
transformed_image_covid_2.png,19.053976063858894,44.605173912350395,12.624034779649786,23.430884163550584,45.4903840124722,0,26.680139964149618,16.670482866291763,0
transformed_image_covid_3.png,8.288793991934668,40.15137513255971,0.0,28.382962876743676,44.7047416140304,7.143304733856897,35.75356662977938,14.538753450190677,0
transformed_image_covid_4.png,3.527312499941305,43.186001263032246,0.3968502629920499,32.7832020484663,40.48458029160227,3.506260135887797,31.624565988733014,10.636155890454141,0
transformed_image_covid_5.png,21.079381665075072,40.10912428481686,6.132851239494563,28.06434499177333,50.90717172758287,19.205412440076188,32.2197527545453,13.714835432771372,0
transformed_image_covid_6.png,12.129520112416898,44.700203687775186,4.878577229021773,24.814801588577826,45.1490137583444,0.0,27.224309728744615,17.07524834035515,0
transformed_image_covid_7.png,8.738153940803912,47.451582408580386,6.951757924798556,39.752180567766324,44.526213417008606,20.787183695849986,29.142681204036492,11.690140147871267,0
transformed_image_covid_8.png,20.88440960373594,46.878151306187156,1.1905507889761495,29.585051287302186,43.51271870509704,47.24285323168967,26.152542808663345,14.438289833965497,0
transformed_image_covid_9.png,15.294978939423755,46.792119341238276,10.217748438450297,28.336042715781964,40.49582018370428,19.62083553623337,26.141832465120252,16.088355945644295,0
transformed_image_covid_10.png,9.397135046016778,45.82152606367378,0,40.80492612838677,29.025462927230794,18.19846389107038,26.346460247995164,12.35462699942273,0
transformed_image_covid_11.png,5.712610122556666,38.32161795537412,0,25.322192513855207,47.493349892333136,0.0,32.93930878422973,16.825509971693304,0
transformed_image_covid_12.png,10.386195967224436,43.943075577910655,0,30.107528074102145,37.02565720226068,0,28.96697562886476,13.94064455941762,0
transformed_image_covid_13.png,9.680961543462486,44.74274396133038,0,41.445077032687486,32.5737625808032,7.890233613238006,31.02358195307251,11.145123370716144,0
transformed_image_covid_14.png,3.368726461797628,39.90753295776111,0,35.71424037001504,42.292032758185464,0.0,35.0782548456487,9.196355585649822,0
transformed_image_covid_15.png,4.650682466423834,41.25159152805486,0,31.258408794749915,42.80325488324306,0.0,33.65292046667283,8.60796571765601,0
transformed_image_covid_16.png,25.493735365364245,31.469927255181357,0,19.188129040740467,51.08091767955213,0,30.841200707067124,19.97259172797426,0
transformed_image_covid_17.png,11.530581196954627,35.81044656480702,0,27.70464454839299,49.07293649675536,0,37.53325299828053,13.210908216526411,0
transformed_image_covid_18.png,13.833946551210516,43.77790472368501,0,22.53390641088219,46.52307351557619,0,26.962398863608882,14.986112958697449,0
transformed_image_covid_19.png,13.289164797821776,42.63137298378947,8.080218005649623,18.73152637435334,45.312921768034904,0,28.686886739189802,19.119340355782107,0
