filename,bskew_bins0,bskew_bins1,bskew_bins2,bskew_bins3,bskew_bins4,bskew_bins5,bskew_bins6,bskew_bins7,class
transformed_image_covid_1.png,36.77620578451987,20.27732466586785,13.903515849597111,7.539641234226442,9.534136959242153,0.0,38.1518978453614,29.26670025245497,1
transformed_image_covid_2.png,25.799930972644205,21.581210988210163,10.84959190029692,14.304000228367284,20.637727420420493,0,35.54818558125244,33.53821958074093,1
transformed_image_covid_3.png,24.40814855803239,22.800360002131875,0.0,9.493620276424949,36.3875485236466,3.9685026299204984,50.89363525418121,25.225215927649895,1
transformed_image_covid_4.png,21.40671268562226,26.58780044031939,0.7937005259840998,10.048407451745598,25.533665397824837,29.620003455671778,41.3910232623949,34.51618536827927,1
transformed_image_covid_5.png,25.527898637007485,21.81768793037831,12.022094710346703,13.702147784194889,24.767254862121494,25.02877971246562,46.06054184802337,32.13721327752319,1
transformed_image_covid_6.png,25.702192136951027,20.437525154879268,9.027572557245959,12.003349511098463,20.886810621332657,6.249866663822121,40.412121963170414,27.250580647970605,1
transformed_image_covid_7.png,18.90456583396831,26.55284841951726,11.438337946407843,24.516034337138,24.214746549223168,28.379360329191613,36.06484728789518,40.50320450280904,1
transformed_image_covid_8.png,28.37558266742441,23.000851524849036,2.381101577952299,20.542550588277436,11.175416242132556,21.26048594965404,37.58941213305319,39.740528654090134,1
transformed_image_covid_9.png,24.10314799614901,26.528654642696985,16.96762390303507,14.216568467839013,14.66081283678898,30.89512120862252,36.637303407612045,35.395230848405625,1
transformed_image_covid_10.png,18.431563440036147,30.548233240093104,0,22.511084831589837,19.0385814088108,9.32728254827705,33.96647450381038,49.10463715953645,1
transformed_image_covid_11.png,25.44178809283786,22.865885890793752,0,9.455058541411374,28.907971776206146,7.654139810056331,49.032705654253405,24.657968779834952,1
transformed_image_covid_12.png,22.400976164993477,26.5356684579837,0,10.148389557166459,18.544728854445513,0,39.009107164837,35.33177190972675,1
transformed_image_covid_13.png,15.903593511463233,30.934590273252976,0,20.127664044359513,25.459039112407453,17.534355579117406,37.3176147693594,46.369329560907154,1
transformed_image_covid_14.png,16.356788172218508,24.925185045168874,0,9.957269217755327,27.685452998140036,0.0,45.06761523252766,32.19171630676352,1
transformed_image_covid_15.png,21.41099281007947,23.073041579492294,0,11.860914593357672,27.446656754166078,5.159053418896648,44.583800344201606,30.034136412376423,1
transformed_image_covid_16.png,30.63029550483811,15.576507329779124,0,7.703743333251264,18.662400137630417,0,46.01750213961317,21.62731639150655,1
transformed_image_covid_17.png,24.640581921594656,16.63018355459863,0,10.338928793866732,36.99099315464296,0,53.674160956623005,25.02521887152844,1
transformed_image_covid_18.png,33.719392657741075,18.94678073220107,0,6.636719826358985,9.739585885700954,0,37.43159314064488,29.753384714098942,1
transformed_image_covid_19.png,26.989532261453913,14.57709912410765,15.723143159740562,9.061911075087513,16.962955493361545,0,39.932732377719944,24.932396542986172,1
transformed_image_covid_20.png,29.112292786977378,18.70116307905329,0,10.334839264354356,21.119850035177357,0,46.560368610221936,27.018829558971788,1
transformed_image_covid_21.png,23.106723229294918,22.60818375414828,0,8.853812267762114,24.855206802964602,0,48.03933183984987,25.51478599761797,1
transformed_image_covid_22.png,36.73317288491738,18.159830307300766,0.0,11.564910261203833,8.64477940732009,0,30.636153063234726,31.703367412565495,1
transformed_image_covid_23.png,25.87930588654435,19.047895588669867,0,10.183927817294688,27.296810834953753,0,47.82767784817277,25.5167548685213,1
transformed_image_covid_24.png,12.368186500564962,28.227720384933093,22.65564791880235,14.676250683288227,33.593181094353305,39.3806188670293,46.32172175874723,34.92284878225869,1
transformed_image_covid_25.png,26.74662394870636,20.369680342383244,0,14.179270445874185,27.20914308441072,0.0,52.138641661794374,32.54788978690513,1
