filename,rkurto_bins0,rkurto_bins1,rkurto_bins2,rkurto_bins3,rkurto_bins4,rkurto_bins5,rkurto_bins6,rkurto_bins7,class
transformed_image_pneumonia_1.png,31.40147919223343,18.34858246289464,7.637145544106035,42.125877233827595,22.607690889266383,0,13.266988366893992,40.5565329039842,1
transformed_image_pneumonia_2.png,41.16953292043556,7.8547588946659,0.0,38.50551645417948,27.345141904087047,0,15.701193572773366,44.60458074407541,1
transformed_image_pneumonia_3.png,33.806441308517826,14.869661397469457,0.0,38.40366632756494,26.025620863867925,0,15.147153581219422,44.572275241646125,1
transformed_image_pneumonia_4.png,30.63312115383166,16.69876532998031,0.7714395865600262,41.32636888045434,31.12082869225045,0,23.19993587192438,46.539059009815645,1
transformed_image_pneumonia_5.png,35.26294994592561,10.748928381467342,7.142081391824599,39.39717867885615,27.418305397583385,0,17.86584895156721,45.83683819969633,1
transformed_image_pneumonia_6.png,29.680620548157105,19.118129491428682,0,43.67113591819308,24.511583417092233,0,10.776553411545692,41.36488841527728,1
transformed_image_pneumonia_7.png,30.325930490479774,19.280759842573524,0,39.94072846316349,16.314053400387518,0,12.137159940634673,40.5434046686421,1
transformed_image_pneumonia_8.png,32.27509341777748,14.244818565291547,0,35.2642022763923,28.93138598086726,0,11.47852279851048,43.64819275915233,1
transformed_image_pneumonia_9.png,34.58979897881502,9.791933150786669,0,35.674360837445526,28.46144058143435,0,19.720361988075485,47.5657180918935,1
transformed_image_pneumonia_10.png,34.342604135395206,11.604120656106053,0,32.25443565778404,22.076613213033024,0,14.969846114271341,50.64703987258526,1
transformed_image_pneumonia_11.png,38.1174268393404,12.453645550385495,0,29.46989424088608,24.282334474836734,0,17.70553007544218,49.2115422332062,1
transformed_image_pneumonia_12.png,41.00889377666344,8.29509078501427,0.0,25.23868978405981,37.91368063049004,0,20.552863937538273,60.68080011810401,1
transformed_image_pneumonia_13.png,40.59416456959595,8.298748917290338,6.681704353130381,30.778368333164266,39.21089181712376,0,21.930741252437354,49.65930126309688,1
transformed_image_pneumonia_14.png,41.45095810016544,10.050012555119478,0,28.529558858118488,27.34722686910193,0,20.927380279825762,49.46660535688385,1
transformed_image_pneumonia_15 (1).png,39.52963285780756,10.140117503571393,0.0,28.74866532313469,34.565101097252345,0,16.664644434520056,57.028554538238446,1
transformed_image_pneumonia_15.png,39.52963285780756,10.140117503571393,0.0,28.74866532313469,34.565101097252345,0,16.664644434520056,57.028554538238446,1
transformed_image_pneumonia_16.png,28.94325185428756,16.98973531217019,0.0,45.20226414094713,29.95184101557121,0,13.094414127378649,45.3256279664693,1
transformed_image_pneumonia_17.png,35.7359769955055,7.815178783260098,2.5226892457611436,29.844505168716303,34.051556731709354,0,18.418993207998202,57.31237961131419,1
transformed_image_pneumonia_18.png,39.76728859054559,9.491972725324477,0,27.75011467888252,30.240948226245315,0,16.006684020140852,53.50405093792232,1
transformed_image_pneumonia_19.png,49.271378648354435,14.769316584227033,0,23.11418374409162,28.114293114751174,0,17.348290504105314,51.18031148873119,1
transformed_image_pneumonia_20.png,26.700276117620913,28.322168365277797,0.0,46.76941291979473,17.529102696219947,0,12.904565858464434,39.6036572873445,1
transformed_image_pneumonia_21.png,28.789770540513132,22.61354524388089,0,43.34287278863655,22.24050032266904,0,11.605758418380816,38.33086343422443,1
transformed_image_pneumonia_22.png,32.11382836681424,19.192668324411937,0,44.65619688119861,22.25148753569435,0,14.191704859981428,38.792931723303745,1
transformed_image_pneumonia_23.png,46.79795584600942,10.67233299622198,0,30.686190518889198,29.791596503517784,0,13.358194314324885,51.50805220546656,1
transformed_image_pneumonia_24.png,53.17672944447534,15.751442190526124,10.908726046507208,26.44845391758549,19.55345231588283,0,22.85225169738734,46.61046328453065,1
transformed_image_pneumonia_25.png,30.338791184231468,12.969914000754759,13.846349540333508,36.4747937412207,21.9432253959849,0,15.851982886572982,42.19013129000589,1
transformed_image_pneumonia_26.png,42.45669850587627,9.071091111937456,0.0,29.934949258392013,29.825993654510505,0,22.474888540912197,52.275520692650204,1
transformed_image_pneumonia_27.png,29.890371205771377,13.451441956521974,0,35.86001552006708,20.622195807090794,0,16.134433522797984,47.12382348732355,1
transformed_image_pneumonia_28.png,30.101660965599986,14.48167793120632,0,39.01160730328918,26.70481308134935,0,10.95375163440234,42.21216128653532,1
transformed_image_pneumonia_29.png,37.50506711840101,9.732494699865631,3.6025855049934443,30.25905832640138,23.87853498291515,0,23.09159231412313,51.85868506255914,1
transformed_image_pneumonia_30.png,41.9802263198666,11.387251715873264,9.358251325876237,30.652554551216692,25.56523067784638,0,22.862123696832104,44.14566383556205,1
transformed_image_pneumonia_31.png,41.162991831566565,16.82046865906835,11.293184380526075,25.63955979710221,21.07342076928611,0,21.892095265968088,46.50298669026357,1
transformed_image_pneumonia_32.png,31.08118413507245,17.2561863236657,0,40.48556973713632,26.84086568483041,0,13.155012946423227,41.94635481638091,1
transformed_image_pneumonia_33.png,41.183768651674754,12.883645565147058,13.348975054927061,29.537589843172352,25.424222042015163,0,18.822333229111475,49.57931535421973,1
transformed_image_pneumonia_34.png,29.97910594686993,18.970602894212774,0.0,41.3272385633677,22.63817695314447,0,13.859223433240661,41.21836071932217,1
transformed_image_pneumonia_35.png,31.22859548919016,6.126124381555717,0,29.230326013465753,48.66114493763405,0,15.976520778122858,59.508984110160334,1
transformed_image_pneumonia_36.png,42.91882147952957,10.433270560805923,0.0,30.26948346877219,24.654063715304822,0,19.763179472099154,50.897245532785035,1
transformed_image_pneumonia_37.png,39.72188233997173,6.980376915814383,0,30.33013842858989,31.756824979663097,0,19.649033347506755,51.52242487644223,1
transformed_image_pneumonia_38.png,42.45171385953946,12.211856051234419,10.893241420429694,27.20704853626837,27.55122740502338,0,22.114289132425,48.08696060182313,1
transformed_image_pneumonia_39.png,37.57656339192425,14.683330363152594,0,17.33807387696086,31.359553338684133,0.0,15.349098695318936,57.5576051725768,1
transformed_image_pneumonia_40.png,19.548593816700894,16.02556579461795,0.0,41.44024735410083,37.23506820026997,7.988515944910288,11.202841547310927,49.082575959482696,1
transformed_image_pneumonia_41.png,27.16208010236632,19.64992304174353,0,38.25219086426097,18.37408227336426,0,13.452726501672666,48.18140400025789,1
transformed_image_pneumonia_42.png,32.21173976974484,26.236909308411274,0,44.75968446159035,23.15178778048376,0,7.835199164585091,33.26807614941157,1
transformed_image_pneumonia_43.png,35.08586943351623,11.18089541863026,7.908988186032838,34.3897609204273,22.921568185791376,0,21.962212859991926,47.942138931055,1
transformed_image_pneumonia_44.png,28.98301697309571,15.280331454013917,15.801553445722503,36.943050472341206,25.64494731248735,0,21.356647110207305,46.49484961040245,1
transformed_image_pneumonia_45.png,44.02048891866241,13.793957124555094,7.059571236998706,29.670261473629605,22.394158609789812,0,18.200130539114284,44.38231973032328,1
transformed_image_pneumonia_46.png,32.95496613049809,11.574365356707307,15.855557037779654,32.13046500226612,23.54891475870352,0,20.242801486224472,47.3416617942098,1
transformed_image_pneumonia_47.png,48.557378240975204,11.83071653791053,0.0,28.935251758901625,25.405627982403626,0,21.886105825377477,48.022214468897396,1
transformed_image_pneumonia_48.png,34.42011236481836,9.448442323852298,0.0,34.712464678142496,24.48042273541461,0,17.83999863415424,51.68875583454074,1
transformed_image_pneumonia_49.png,26.061074238192163,21.087006585823794,4.748374228333129,42.45341372367841,33.35765292502502,0,15.845451623975599,44.97717001178314,1
transformed_image_pneumonia_50.png,23.405657162246232,18.656266893055186,0,41.686148967234075,34.855362428881094,0.0,20.222108018271122,46.79132610490103,1
transformed_image_pneumonia_51.png,49.140419265710605,13.918836428320722,7.920510548702738,26.546158565219113,23.015912751808333,0,20.850541213697028,49.60874760630141,1
transformed_image_pneumonia_52.png,52.70854606143593,18.51257165653121,7.742716966809708,21.105066350104234,20.15464551002864,0,24.15711421409059,48.91302016186998,1
transformed_image_pneumonia_53.png,34.3452889017208,16.79011062459576,3.88082702315718,35.243703835830146,31.566749420650506,0.0,19.03744213910434,41.79942772295829,1
transformed_image_pneumonia_54.png,37.854691262402625,8.24174505657519,0.0,33.98294909860931,32.971825842154395,0.0,19.95937074543726,53.273938055952605,1
transformed_image_pneumonia_55.png,35.990629988609875,9.686796544452601,0.0,38.932864040595334,26.44818612767553,0,17.05740142953544,46.687100733271336,1
transformed_image_pneumonia_56.png,47.872237992411726,6.286473128796638,0,36.003487841650106,31.582473622765292,0,11.692768510613723,49.42287653555631,1
transformed_image_pneumonia_57.png,29.260145704703426,20.729036066268886,9.847545089247804,46.86662236389154,22.85912847694408,0,13.71035432211093,38.82439941643311,1
transformed_image_pneumonia_58.png,34.38225446552651,12.495757338875439,5.825433269470514,32.83201963704676,21.411998202469405,0,13.438372455590187,44.84507408866759,1
transformed_image_pneumonia_59.png,36.46299042183337,12.904710890247358,2.3143187596800785,37.1722978675776,23.778918580877885,0,13.197767715379957,44.05542045614692,1
transformed_image_pneumonia_60.png,26.090724957781273,19.386949597874384,0.0,43.942802992552515,34.42092971696205,0.0,15.827843652821056,47.66990154386792,1
transformed_image_pneumonia_61.png,31.444343606729856,13.039738265779164,0.0,41.50936650812424,25.107423280168792,0,11.437908127788385,44.47819336266196,1
transformed_image_pneumonia_62.png,32.277341880160904,15.097982441625817,0,40.116937201185365,23.301564881188646,0,12.188245593201257,42.19219965010088,1
transformed_image_pneumonia_63.png,38.270873044155614,10.420980129333719,0,31.876852991423274,31.05435282894999,0,19.948287911531175,44.3603131814635,1
transformed_image_pneumonia_64.png,43.91830298577447,10.21854975520053,6.589906646523887,37.01037292716888,24.645945805540997,0,17.252420254513012,45.733107948220585,1
transformed_image_pneumonia_65.png,32.69543986298945,24.221955724061164,6.8611227774186885,36.605548143729656,16.35342513022835,0,11.974817284767616,35.94030344847881,1
transformed_image_pneumonia_66.png,32.70012378692306,18.124168912454497,16.920554791311023,35.504816715753364,12.813490208983737,0,12.38882770772245,36.45427204533203,1
transformed_image_pneumonia_67.png,34.81504121284707,16.97460428790003,15.143736952802973,37.74241484412865,20.773902625057392,0,19.12911555724255,43.872870728285754,1
transformed_image_pneumonia_68.png,37.825603344062046,13.324366374956211,0,46.67133408914959,31.824530731902808,10.93165339829829,15.099551568748389,48.72382780224735,1
transformed_image_pneumonia_69.png,38.34569332918322,11.438451842676377,14.690182876099945,36.72258288932389,28.283459974725456,0,13.300417707592826,48.37350272099524,1
transformed_image_pneumonia_70.png,30.134651918909533,19.997398801010085,4.533890426935196,38.8186182645232,20.14078922040269,0,15.729983177070523,44.753887973031325,1
transformed_image_pneumonia_71.png,39.39132406188963,11.32937991108739,3.7840338686417154,28.43985894493552,25.59607316741327,0,19.903120094335943,50.65637436585096,1
transformed_image_pneumonia_72.png,31.04576373705303,16.414453147244984,11.06366541272395,36.6313586759558,18.179328489134,0,18.269835639586386,47.8725240539048,1
transformed_image_pneumonia_73.png,34.02111500798259,18.417816105509782,13.512846192196896,30.645342374797966,13.78726603313897,0,18.180241133230222,46.17353505457646,1
transformed_image_pneumonia_74.png,28.631709751768412,21.3530613204221,18.69495606434263,36.523852905446816,14.56118505398772,0,17.56868285687187,43.36785546175711,1
transformed_image_pneumonia_75.png,28.631709751768412,21.3530613204221,18.69495606434263,36.523852905446816,14.56118505398772,0,17.56868285687187,43.36785546175711,1
transformed_image_pneumonia_76.png,27.8193938539081,25.68123424850047,18.357585003979768,41.34301969979434,14.991102647704462,0,13.756578257713102,41.15357395835544,1
transformed_image_pneumonia_77.png,32.96498009006543,21.029272966696436,15.206257972267512,28.309264576560352,11.644695345566188,0,16.596247767234633,43.07050175745686,1
transformed_image_pneumonia_78.png,43.337260233152,10.198369595542013,4.179110366711133,36.031224007177634,30.123219868132026,0,15.943132233056197,48.90774659199762,1
transformed_image_pneumonia_79.png,30.577038932011256,12.69195729051759,0,41.05111197709301,34.08465557004236,7.568067737283431,19.125112182040223,47.84152980554771,1
transformed_image_pneumonia_80.png,43.84199577615624,11.138556152842202,5.886274906776002,25.53706258975843,32.836282473208115,0,23.626199636045822,55.40270628867509,1
transformed_image_pneumonia_81.png,29.124978582248485,16.931099521688218,10.561898183530817,40.84825355671697,28.551839151471725,0,20.927901683397724,47.4646786679124,1
transformed_image_pneumonia_82.png,37.934397298644186,10.24714631206239,7.669355588962386,40.6742967793582,24.391261269544614,0,14.325949027796161,45.734695809361746,1
transformed_image_pneumonia_83.png,31.71867003139448,25.142004344327074,0.0,48.13250453624165,17.839772848972316,0,8.448596001255781,37.51001190183953,1
transformed_image_pneumonia_84.png,48.06239954594736,12.651830556208488,7.772981830196309,24.500429872315248,22.05782298018081,0,22.123911919709236,49.246505424003125,1
transformed_image_pneumonia_85.png,37.25471261082504,9.468163555749939,13.033894436432576,38.06911788186182,26.58463876693631,0.0,17.288184172678495,44.81740669161956,1
transformed_image_pneumonia_86.png,25.120105593108924,20.504074661466287,0,41.801283908252216,32.584392126952004,0.42044820762685725,19.878928656802756,46.5086947714332,1
transformed_image_pneumonia_87.png,31.346094391193148,16.89519487791596,9.24986056779086,41.357109266181325,20.561138833772834,0,13.369867007399245,41.543930729182065,1
transformed_image_pneumonia_88.png,34.60933042455269,13.234251304061615,0,41.23734312458167,23.940245827787447,0,11.786061775166576,42.81736501517256,1
transformed_image_pneumonia_89.png,31.37289781186021,20.32495348390449,3.1009849086996693,39.45582223087832,15.629987152762691,0,10.14720359476736,38.962907384127234,1
transformed_image_pneumonia_90.png,38.135757062209784,8.967686936402671,0,34.06055523187076,22.93475573132846,0,12.533968430407908,45.8544165381994,1
transformed_image_pneumonia_91.png,23.23875967958992,21.738416315983194,0.0,45.88108512005438,32.32105175898301,0,18.359960313774756,45.51314870942987,1
transformed_image_pneumonia_92.png,29.626522395362805,13.93354300804019,7.329124385261686,35.26550053585393,19.811858639809298,0,17.094755676919466,44.110568862138294,1
transformed_image_pneumonia_93.png,28.07088241321647,24.44947779285784,0.0,34.68892273492013,28.40510127388247,0.0,15.380211613553644,40.460561744863355,1
transformed_image_pneumonia_94.png,26.055806694365547,16.65073247792924,7.424783447643709,34.7537189148325,27.531130773190714,0,16.79344242241464,45.18306757384987,1
transformed_image_pneumonia_95.png,33.815693172817475,15.720491222524535,6.694617605988074,38.29952769658154,20.079484669316255,0,11.940577687107155,38.61402691525148,1
transformed_image_pneumonia_96.png,33.82569480316002,14.482320811287831,0.0,37.57098555530996,32.84281920681534,0,19.205931196622164,50.30551815297856,1
transformed_image_pneumonia_97.png,28.811162660226362,22.01597052724059,8.13184421469992,44.208003812928126,18.35303221693663,0,11.676461841410376,38.69988916586523,1
transformed_image_pneumonia_98.png,30.588627638975222,26.63811979703302,10.090756983044574,42.97888334641016,11.766139002013432,0,10.630292905870895,34.73691309764069,1
transformed_image_pneumonia_99.png,28.447355432983805,15.470281429465693,0,42.45813304154435,23.79219687299575,0,13.466924571099531,43.22686801309217,1
transformed_image_pneumonia_100.png,34.73659175330408,13.284862152792517,0,44.01672824598964,26.31684576138524,0,11.118019124630408,44.35347280524581,1
transformed_image_pneumonia_101.png,34.81055652738703,14.399312263436975,3.597823670065039,40.176045155505946,25.03511710086923,0,16.62543768568666,44.65705680052376,1
transformed_image_pneumonia_102.png,37.058790690688234,15.396443082907156,3.1936767321400383,42.38058656771998,26.44390720832322,0,16.67323004965853,44.8395967903067,1
transformed_image_pneumonia_103.png,25.57310825589029,22.806868414049152,0,52.75332216991478,31.291094955421197,13.454342644059432,15.44444617400292,44.377240237577205,1
transformed_image_pneumonia_104.png,31.10418989274584,21.061735075014248,1.3966524539730127,44.181684241172,25.78774266544819,0,10.154527384298284,39.031986108214475,1
transformed_image_pneumonia_105.png,22.20071651730549,24.32669440535733,6.702344887444766,46.67262437571612,35.66233685162518,11.834476142794326,17.66414297821704,44.104953873149135,1
transformed_image_pneumonia_106.png,39.610764484784994,5.582158402153251,0,43.66225119880451,34.123384876304804,0,15.376596428281976,47.67373290504657,1
transformed_image_pneumonia_107.png,43.588771088063524,2.6103061001337986,0,34.5776616370146,31.36960196228296,0,10.375193284775891,45.49570662387279,1
transformed_image_pneumonia_108.png,48.281373511597344,15.112424696973243,10.826416055176352,26.35739037563862,24.944238739561403,0,21.300423158102944,48.43393404481993,1
transformed_image_pneumonia_109.png,46.56171570734201,5.081178622628696,0,37.27981587371425,26.701163803987523,0,18.23631283133866,48.29951707604553,1
transformed_image_pneumonia_110.png,40.3552811860213,5.034772978459587,0,33.40506546486408,29.8579496613114,0,10.938395440328947,47.232684776975766,1
transformed_image_pneumonia_111.png,27.881116376817133,13.563738330668379,0,36.946667340397674,33.498903125451655,0.0,17.691182904339097,47.95628740994276,1
transformed_image_pneumonia_112.png,32.84413981409634,12.686129432958966,1.2613446228805718,41.154203259522546,27.56864917489274,0,15.244775340816526,44.37191283351051,1
transformed_image_pneumonia_113.png,30.72981430915755,16.42357161670841,0,34.96427814826666,27.865738743422767,0.0,17.392255446101373,44.925626371005585,1
transformed_image_pneumonia_114.png,27.413660209772953,17.545726185307885,0.0,43.49414847345041,33.44448025155962,0.8408964152537145,20.882528148368355,46.61661408996444,1
transformed_image_pneumonia_115.png,30.606235917722152,15.72575431100944,0,47.43786628301129,24.229340045029307,0,14.812209669499161,46.072139107441714,1
transformed_image_pneumonia_116.png,30.11359462818186,23.848453822225444,0.0,57.51342440444648,26.943572954642505,0,14.514915694810664,39.10504186815968,1
transformed_image_pneumonia_117.png,41.3630001920966,10.10747715427064,0.8408964152537145,32.10865273324759,30.809807638929406,0,19.312718754479143,50.22966639081503,1
transformed_image_pneumonia_118.png,41.3630001920966,10.10747715427064,0.8408964152537145,32.10865273324759,30.809807638929406,0,19.312718754479143,50.22966639081503,1
transformed_image_pneumonia_119.png,29.64781342171264,26.92676493256104,0,47.28788555645943,6.4813362229705795,0,5.56782073034822,31.503980694562692,1
transformed_image_pneumonia_120.png,46.50261506575123,14.177662125263232,2.611136661700482,29.44296741493352,24.510909052040535,0,18.779324416618852,47.93489699143654,1
transformed_image_pneumonia_121.png,38.279154978203195,9.213072790516904,0,33.98609353964876,26.71231992365577,0,18.16028087794746,47.8305966250275,1
transformed_image_pneumonia_122.png,43.04451721853037,6.493936519788896,0.0,35.67060494017629,26.570044044722884,0,12.855597407160241,47.342303793130036,1
transformed_image_pneumonia_123.png,34.26237790329047,13.011199849016728,0.0,37.72036586671916,28.90311654619443,0.0,13.259977985601655,44.41718422640296,1
transformed_image_pneumonia_124.png,30.504568620211842,21.437818280095932,0.0,39.38979182701849,7.70636286826338,0,12.499625410641718,37.44575066166467,1
transformed_image_pneumonia_125.png,49.938905596684194,15.929089266423968,10.016244111745893,22.86154738774079,26.22478268683125,0,25.56663353924555,45.90799339590284,1
transformed_image_pneumonia_126.png,29.071413555861877,18.44528571065637,0.0,45.95727068261923,19.163354917340843,0,9.678104081497358,46.98689464246195,1
transformed_image_pneumonia_127.png,28.156005555594728,21.573663261387747,0.0,37.28660904066065,17.127070379703614,0,10.48803414159497,40.56031718782126,1
transformed_image_pneumonia_128.png,42.0814769911991,1.9968323913853405,0,34.19000240974491,32.901480712686876,0,9.531393278484819,47.62831989669628,1
transformed_image_pneumonia_129.png,32.9030535337236,18.163110499305496,0,44.890429098038894,19.17679634039381,0,11.415321244107519,38.82285236778446,1
transformed_image_pneumonia_130.png,34.150024584708696,12.561617271691363,0.0,39.95911298872035,23.946343364684864,0,15.687372371056622,44.419259859396604,1
transformed_image_pneumonia_131.png,40.70049454333401,9.461813975448742,0,41.94267092907745,27.32163999605346,0,11.243254530512193,42.90003929571866,1
transformed_image_pneumonia_132.png,43.400689105091836,5.169868543907261,0.0,39.777305500108675,28.23376906795667,0,12.372518140769733,44.31159627387108,1
transformed_image_pneumonia_133.png,33.74089905666681,9.783448407446414,0.0,39.775033935859135,24.84322141436131,0,12.374555973206045,44.035316355742246,1
transformed_image_pneumonia_134.png,38.87576255209226,9.742130547461807,19.50705445464766,35.57745385973693,29.269266913441694,0,18.85667893863812,48.987436689724234,1
transformed_image_pneumonia_135.png,28.68772084528194,19.877953845961976,0.0,37.57652305147947,28.87844526327019,0,15.955776432888968,42.34372068793129,1
transformed_image_pneumonia_136.png,31.88159782440973,15.883474826955995,0.0,41.3869062375678,22.550618989879023,0,13.434598978889278,42.12260091687082,1
transformed_image_pneumonia_137.png,37.75325380586805,6.676668398893665,0,33.49092932427953,39.908788519584796,0,14.152101039131328,56.95746974162283,1
transformed_image_pneumonia_138.png,28.894355151976733,19.633704793534758,0,38.59014487921326,25.91523305664206,0,10.548354243349488,41.2977057116713,1
transformed_image_pneumonia_139.png,32.42688237363654,27.45672041166016,0.0,41.1488191589741,29.038369365871954,0,8.635139726047973,33.55987478811637,1
transformed_image_pneumonia_140.png,26.567950293858498,29.39472991661059,16.307203120043436,46.144069159844804,10.421154826905772,0,11.145347025965174,32.63695171336248,1
transformed_image_pneumonia_141.png,32.90242419188961,15.28625530383207,0.0,41.34293389655966,23.433559420451157,0,14.355512238015468,43.1320411365833,1
transformed_image_pneumonia_142.png,39.497123508728215,4.419778398346718,0,35.26853983047428,32.855361106668454,0,14.757118515494149,54.30648775238732,1
transformed_image_pneumonia_143.png,28.602513367445077,23.148374633396827,6.537383874256956,45.358203200392296,18.404438494445714,0,14.348545179346537,41.384895358772624,1
transformed_image_pneumonia_144.png,41.017268377586596,16.250795283562248,12.768916270641302,27.92969126121266,18.58565864769229,0,16.55442671922792,42.84312922436152,1
transformed_image_pneumonia_145.png,39.062767214123056,14.550141379226055,0.0,22.161239980619754,31.67604937665723,0,25.29697078305547,49.71243333306902,1
transformed_image_pneumonia_146.png,32.86334021348411,10.846824964118422,0.0,38.41324043804001,24.592456182904854,0,16.404548682626693,46.07398546954425,1
transformed_image_pneumonia_147.png,41.91759564372885,9.69992980945002,4.951064645756526,26.711032648171525,43.60090857687972,0,26.5670773360349,52.73766661891018,1
transformed_image_pneumonia_148 (1).png,29.841765359816552,15.281059629482684,0,35.142165683748,28.817116311919108,0,16.772870439551546,44.7233749847873,1
transformed_image_pneumonia_148.png,29.841765359816552,15.281059629482684,0,35.142165683748,28.817116311919108,0,16.772870439551546,44.7233749847873,1
transformed_image_pneumonia_149 (1).png,29.859469707380256,21.78992845611398,0,42.15138566778204,22.968105631680324,0,12.316734157905545,43.31684854139211,1
transformed_image_pneumonia_149.png,29.859469707380256,21.78992845611398,0,42.15138566778204,22.968105631680324,0,12.316734157905545,43.31684854139211,1
transformed_image_pneumonia_150 (1).png,26.07336357067152,21.757036535997113,0,53.25863853721489,19.504671652152737,0,10.76621724942561,37.652248956352146,1
transformed_image_pneumonia_150.png,26.07336357067152,21.757036535997113,0,53.25863853721489,19.504671652152737,0,10.76621724942561,37.652248956352146,1
transformed_image_pneumonia_151 (1).png,51.24459045761385,8.788277901099105,0,28.78827654784185,34.5854564114454,0,12.45572597753833,53.29476267581378,1
transformed_image_pneumonia_151.png,51.24459045761385,8.788277901099105,0,28.78827654784185,34.5854564114454,0,12.45572597753833,53.29476267581378,1
transformed_image_pneumonia_152 (1).png,28.546648223959103,15.16349165210958,0,40.65432463307626,32.00655819192071,0,14.489580840591463,47.60883808556461,1
transformed_image_pneumonia_152.png,28.546648223959103,15.16349165210958,0,40.65432463307626,32.00655819192071,0,14.489580840591463,47.60883808556461,1
transformed_image_pneumonia_153 (1).png,30.705573328399172,13.850569097772965,0,43.426226859105356,30.26067195321612,0,12.942712295107725,46.06601304691501,1
transformed_image_pneumonia_153.png,30.705573328399172,13.850569097772965,0,43.426226859105356,30.26067195321612,0,12.942712295107725,46.06601304691501,1
transformed_image_pneumonia_154 (1).png,27.428399763492852,24.489261076716467,0,45.63174061070294,20.191741549473186,0,9.59972325881521,36.83335534954152,1
transformed_image_pneumonia_154.png,27.428399763492852,24.489261076716467,0,45.63174061070294,20.191741549473186,0,9.59972325881521,36.83335534954152,1
transformed_image_pneumonia_155.png,32.92824877298966,9.600378250862182,1.2613446228805718,22.532303194939722,41.69971830418764,0,20.306629310110367,57.39509547561173,1
transformed_image_pneumonia_156.png,27.401675777007043,25.064612350005504,0,43.901369297440965,23.430115318478666,0,9.296210464651006,39.42202688545805,1
transformed_image_pneumonia_157.png,38.84485796495823,10.47340310131746,9.468513019767155,26.252267211174992,32.66744286629707,0,24.161029468151938,59.12002202505445,1
transformed_image_pneumonia_158.png,27.362348962497293,15.928693743375677,0.0,35.56394570697706,17.680620712723275,0,14.293872004022443,45.228653656663305,1
transformed_image_pneumonia_159.png,42.67055658607034,10.12916032557219,0.0,27.709236038595712,30.697047777725274,0,18.611620283095863,50.71490467411628,1
transformed_image_pneumonia_160.png,28.046330734482048,17.901794375378515,0,45.77904584951397,32.75084550903413,0,13.396122243075803,48.462613917957604,1
transformed_image_pneumonia_161.png,31.680993949755436,15.26668547176154,0.0,36.702056145950756,20.163844077543907,0,14.089448421494199,43.212042130329024,1
transformed_image_pneumonia_162.png,50.59924931159884,13.076562365609949,0.0,25.773168150040384,29.39698119261474,0,19.408701618540025,48.524766705106536,1
transformed_image_pneumonia_163.png,43.630831855186926,15.35002375809061,5.886274906776002,22.644223732730534,30.78722888784569,0,22.507421841915516,55.01792112970572,1
transformed_image_pneumonia_164.png,29.77471755849129,14.220165256951532,0,42.41941871598015,28.65960460463585,0,15.077544597500635,53.863947680248785,1
transformed_image_pneumonia_165.png,32.22725943364346,12.180050379227003,0.0,37.31051162472105,36.676258707668964,0,23.396394278650657,53.4469142672177,1
transformed_image_pneumonia_166.png,29.638136919704422,20.966831697788535,0,46.85850797668102,23.417622127623332,0,11.504517878321783,43.448974245144214,1
transformed_image_pneumonia_167.png,27.19340940588857,18.74466651798288,0.0,42.54570054528574,27.432579423135522,0,19.438185927771986,47.446878124548526,1
transformed_image_pneumonia_168.png,27.32775085301743,15.858836388560597,0.0,38.18497695864924,16.179341101788573,0,14.836979856914668,42.755293495970406,1
transformed_image_pneumonia_169.png,28.399904465247783,20.026805038136825,0,42.3300176648917,27.8924554663916,0,10.403746630449618,41.367203205640116,1
