filename,bstd_bins0,bstd_bins1,bstd_bins2,bstd_bins3,bstd_bins4,bstd_bins5,bstd_bins6,bstd_bins7,class
transformed_image_pneumonia_1.png,35.14700928265499,18.8488625536093,8.361366736587009,6.101860534238323,2.641567667727813,0,33.725524553374015,27.42408575235732,2
transformed_image_pneumonia_2.png,35.4276072365712,14.347705637312876,0.0,4.974939113425098,3.7233097193408278,0,35.45499330720353,26.18719483984412,2
transformed_image_pneumonia_3.png,28.51079729785776,18.381849464507685,0.0,5.83880023299143,6.215340619296542,0,35.74757815241941,29.345261354324435,2
transformed_image_pneumonia_4.png,22.586198144519628,21.101791554014394,9.086518299921861,9.130371026841411,13.532778382419092,0,40.69134873100354,27.905330714429663,2
transformed_image_pneumonia_5.png,30.643272145932517,15.16389331421812,10.994395668298969,5.232633122054789,5.960555524396887,0,35.925933452834954,25.635026499599928,2
transformed_image_pneumonia_6.png,33.88255044098025,20.25957222841752,0,4.0196792367355965,1.6550830501805132,0,33.7466539180119,33.44924777790794,2
transformed_image_pneumonia_7.png,33.83176217219865,15.246378848671947,0,4.676528242637244,2.634192482444306,0,30.194201417718055,25.98417620877935,2
transformed_image_pneumonia_8.png,26.22333560878092,17.756530552818663,0,5.138940000994832,7.715801802869234,0,37.734138586583214,26.811110531984905,2
transformed_image_pneumonia_9.png,24.612306302231932,14.716634894917865,0,5.771538881636924,14.849871231482282,0,39.06598363804819,19.696682320587254,2
transformed_image_pneumonia_10.png,29.33661215528984,9.882517561723633,0,5.852898600196025,5.897420654205988,0,34.20191597237462,21.934435708811844,2
transformed_image_pneumonia_11.png,27.409875869972268,9.593630373942746,0,10.304990317055124,8.087147581142187,0,33.09963984997572,21.270062174635793,2
transformed_image_pneumonia_12.png,25.994571471380645,8.302644724469317,0.0,6.326931955468622,22.250623508024947,0,42.994686247215704,15.203724424481345,2
transformed_image_pneumonia_13.png,28.44264052858172,12.624222425775507,3.2514612099792934,5.231597823901176,15.990407865020204,0,42.30411302914311,16.57874779760143,2
transformed_image_pneumonia_14.png,28.946721793260387,10.287970719177892,0,5.705366216377203,11.029320197059498,0,37.64822241942605,16.48047150373895,2
transformed_image_pneumonia_15 (1).png,26.142533130185782,10.126154068382101,0.0,6.317587961599865,21.538181417080317,0,40.70630807874111,14.433676199098532,2
transformed_image_pneumonia_15.png,26.142533130185782,10.126154068382101,0.0,6.317587961599865,21.538181417080317,0,40.70630807874111,14.433676199098532,2
transformed_image_pneumonia_16.png,21.523005541179636,20.808302597134208,0.0,7.54912073562263,17.647249067206968,0,39.29119776660858,26.319428248769672,2
transformed_image_pneumonia_17.png,25.976075469315866,12.057125164770998,5.303300858899107,7.547446831346664,23.299909639910503,0,42.856647751964886,16.823497206807414,2
transformed_image_pneumonia_18.png,26.711864567037047,9.920492019151755,0,6.410325738148287,14.502166780726357,0,38.734883324754875,15.890012890259179,2
transformed_image_pneumonia_19.png,49.90048897606683,10.065607733617341,0,5.886318663440128,5.224359780408709,0,30.818803167725267,20.163524709564793,2
transformed_image_pneumonia_20.png,22.921383550120147,23.330876080720362,0.0,4.655488472524464,7.62661463329066,0,32.96808100003451,31.872769088482407,2
transformed_image_pneumonia_21.png,25.513553413015956,19.079993841119407,0,5.6113659145544705,5.763750490261244,0,34.61676167954764,28.688903669892238,2
transformed_image_pneumonia_22.png,35.738007342660055,17.05532718293625,0,5.4473682060658914,1.58423877350801,0,31.66080912737816,28.560012975897433,2
transformed_image_pneumonia_23.png,45.67080979868135,13.671855649219347,0,7.600534550062985,1.7545996629755232,0,32.638779936013506,23.237199104894795,2
transformed_image_pneumonia_24.png,48.139658530274936,10.340612488630404,8.207179708657806,7.317664636449813,7.160600472156968,0,27.063267940746115,25.865226134423935,2
transformed_image_pneumonia_25.png,23.249839279457383,14.77346962403691,4.0412869237410005,5.966382800797549,12.743558805317114,0,32.9874718150904,20.38056403567561,2
transformed_image_pneumonia_26.png,29.469383579223305,11.344971726940871,0.0,6.933868131377585,6.244692713807058,0,33.5897098097025,22.155253270454445,2
transformed_image_pneumonia_27.png,23.49191764892065,14.365585547162006,0,3.6007328573670874,12.670065646474862,0,34.501754228052285,23.163937849088192,2
transformed_image_pneumonia_28.png,25.57423386460721,17.830505450327422,0,4.2061165596899475,7.790187514022909,0,36.713041438167174,25.56940022660229,2
transformed_image_pneumonia_29.png,26.895448774185823,10.573300003643153,3.360565841904871,7.927756477496409,11.685320023801992,0,36.99809450988317,20.242426274421824,2
transformed_image_pneumonia_30.png,39.3256714964629,10.98246326146503,4.845624439001855,5.253782823760533,3.8420879980355664,0,32.62933041935299,20.514940784962715,2
transformed_image_pneumonia_31.png,31.25909390424789,7.556883508722993,7.491815524084863,8.870603875168253,6.0789964083250805,0,27.809837243145253,21.297136990273398,2
transformed_image_pneumonia_32.png,29.720049754948807,16.395643669765278,0,5.645180037335973,3.2866542267614673,0,36.23104630830618,29.627890398464928,2
transformed_image_pneumonia_33.png,35.469858803103264,11.139479276171233,6.6435557260743385,5.336213967474907,3.798158447859004,0,31.194875814633356,22.274987162753085,2
transformed_image_pneumonia_34.png,28.45982826185559,16.370943071098704,0.0,6.527861770219325,4.509821529235847,0,33.87457396094612,28.211062452189466,2
transformed_image_pneumonia_35.png,24.057508724746025,13.699898273902567,0,5.205655886137158,22.257342916307806,0,37.188545408455,14.270631795788848,2
transformed_image_pneumonia_36.png,36.552747352726286,13.045399896543888,0.0,4.617780158297806,4.402471715999832,0,31.55557740133776,21.36441638711784,2
transformed_image_pneumonia_37.png,29.521966602226993,14.20897749288289,0,4.013755792728957,9.925021851235773,0,41.54131567735683,16.847838552598244,2
transformed_image_pneumonia_38.png,30.588465855009016,9.716954377555169,6.939305067298652,4.400882188420617,6.257461192410139,0,34.193856147046745,19.135407124402423,2
transformed_image_pneumonia_39.png,37.011215527190274,5.871454916318963,0,2.788411320227607,7.226794085665719,0.0,33.39309686269421,14.481591096632108,2
transformed_image_pneumonia_40.png,23.938285491860714,18.664063828599318,0.0,6.220409386565842,22.96769254854697,3.181980515339464,50.11660237328202,18.421115841085957,2
transformed_image_pneumonia_41.png,22.329889199831804,18.064330683026093,0,9.565847757900238,12.982638871642418,0,36.31554205928299,25.077986171338576,2
transformed_image_pneumonia_42.png,35.34312164951065,20.407634477991785,0,5.700536923714376,0.8715790003967469,0,31.53162436166733,32.115916755471176,2
transformed_image_pneumonia_43.png,25.710463917848536,14.392665227912966,2.913093048824757,5.165871864039261,10.117084538714385,0,36.108155962934795,17.943660879780126,2
transformed_image_pneumonia_44.png,22.592055181544183,15.745601008723382,14.502224119756818,4.755581779782564,18.984949938332022,0,36.97923887337172,21.19412639151917,2
transformed_image_pneumonia_45.png,44.16507444591776,9.44272595984828,5.2877426395601175,6.574257461158422,3.3914894581125483,0,30.293159025334035,23.862617575349258,2
