filename,bskew_bins0,bskew_bins1,bskew_bins2,bskew_bins3,bskew_bins4,bskew_bins5,bskew_bins6,bskew_bins7,class
transformed_image_pneumonia_1.png,38.20795499396279,21.225268768968977,9.118533828694309,7.741617870266662,6.725967017552177,0,36.89900258968082,32.3394200209757,2
transformed_image_pneumonia_2.png,38.330569629609386,16.578255217048284,0.0,6.291361293241306,8.232243666473957,0,38.83168894443369,30.25228511949493,2
transformed_image_pneumonia_3.png,31.687539635774144,20.683958871561963,0.0,7.910467414130942,10.764700673985029,0,39.273481544082486,33.55473425223355,2
transformed_image_pneumonia_4.png,25.059026717370813,23.40007769655829,10.865837072120872,12.991957636662653,18.585220753929473,0,44.10967242226075,31.809657212795823,2
transformed_image_pneumonia_5.png,34.13349533803815,17.145250206303853,12.776776060501074,7.661899968957401,11.191067515619187,0,39.39611705614335,30.083626232900837,2
transformed_image_pneumonia_6.png,36.68117596969227,22.21505819978266,0,5.371091635248713,4.821241713566049,0,36.57376166483559,37.295923130837735,2
transformed_image_pneumonia_7.png,37.276597664040445,16.965026343830655,0,5.777900745585092,5.096197307867754,0,33.06246949496185,29.892117201775278,2
transformed_image_pneumonia_8.png,29.16179521996654,19.752706573668256,0,6.814739780878703,11.503346512000242,0,41.264821246361166,30.27090690385224,2
transformed_image_pneumonia_9.png,27.420226028604255,16.274835126901728,0,7.854263894495285,18.5074563647308,0,42.720465025587174,22.92998979683199,2
transformed_image_pneumonia_10.png,33.20655254103571,11.334612858452783,0,6.831533755392993,9.208244358643398,0,37.086567937561696,25.329718217614293,2
transformed_image_pneumonia_11.png,31.05885113099678,10.881114747805297,0,11.433113496162191,11.86249309042763,0,36.2827241052838,25.97337291752575,2
transformed_image_pneumonia_12.png,30.821376850100716,9.294579133062268,0.0,7.4284556721726815,24.558074900869496,0,48.64135677332164,19.422224263961837,2
transformed_image_pneumonia_13.png,31.42297169661372,14.077847187713115,3.578805506426984,6.697124502211065,19.34066567780246,0,46.46501557305752,19.103996276770335,2
transformed_image_pneumonia_14.png,31.915306986551503,11.404281580567408,0,6.861103813749704,14.908317020673433,0,41.374976326430094,19.644135536862088,2
transformed_image_pneumonia_15 (1).png,29.785542217072855,11.272768614133318,0.0,7.654894071697753,23.478408280247283,0,45.64208480397269,18.99072071090339,2
transformed_image_pneumonia_15.png,29.785542217072855,11.272768614133318,0.0,7.654894071697753,23.478408280247283,0,45.64208480397269,18.99072071090339,2
