filename,gkurto_bins0,gkurto_bins1,gkurto_bins2,gkurto_bins3,gkurto_bins4,gkurto_bins5,gkurto_bins6,gkurto_bins7,class
transformed_image_pneumonia_1.png,28.887908367148572,49.31748035385977,6.415202438765105,26.743978523684785,42.01400548273958,0,27.065483297562782,15.713404649228032,1
transformed_image_pneumonia_2.png,31.246760096492448,41.06285298038258,0.0,23.936886164202313,43.265703731179904,0,27.666397677237573,16.880346970911198,1
transformed_image_pneumonia_3.png,28.49756871092526,45.03288717093259,0.0,24.8317579284142,43.143386954241215,0,29.381672598090883,15.26679111833627,1
transformed_image_pneumonia_4.png,28.13291090572607,47.85960419543854,4.009164420432878,30.644476576203346,48.161412183024574,0,33.29676842095042,13.004799619897883,1
transformed_image_pneumonia_5.png,31.411003987226756,42.097262075519886,2.2475095856957292,25.02247399627229,45.93158479652035,0,28.801521037789485,16.439892048524058,1
transformed_image_pneumonia_6.png,23.310766076887344,47.663688497216384,0,27.245250558720677,37.621721079669996,0,27.96088917222151,14.540058639320794,1
transformed_image_pneumonia_7.png,24.863346795103162,53.04159397131774,0,24.237599404597184,43.274348735519986,0,24.439521724230787,20.016950255455644,1
transformed_image_pneumonia_8.png,18.524662981453826,44.93215758383454,0,21.01098790205359,46.16226266167852,0,29.485794258916684,15.312524455004562,1
transformed_image_pneumonia_9.png,24.28922377509785,40.2208620164836,0,21.536646939475936,49.97663874985764,0,30.751164568869566,20.577239513891772,1
transformed_image_pneumonia_10.png,22.810460544282822,45.32015740940583,0,21.214198499846876,50.11331515462454,0,27.34309503958808,20.862886868056542,1
transformed_image_pneumonia_11.png,31.228467327551314,43.27916317486967,0,21.21587785186359,52.308892560826685,0,28.62283184346911,19.49619600159376,1
transformed_image_pneumonia_12.png,35.91223986565846,30.95745621026392,0.0,16.92490060755185,57.2518522288649,0,36.99879125849383,22.745954194647297,1
transformed_image_pneumonia_13.png,34.58655739126059,29.62646551305071,2.5895307174205366,19.94702900330891,58.4512208762412,0,30.63680939692281,20.420814831101982,1
transformed_image_pneumonia_14.png,30.710542563344156,39.27900631496314,0,18.223155980220298,53.020462218225006,0,28.743863454234525,22.331985015800605,1
transformed_image_pneumonia_15 (1).png,30.79172320331905,34.864407664869404,0.0,18.988884729155213,55.941074143711205,0,34.67842854915775,21.208356730533044,1
transformed_image_pneumonia_15.png,30.79172320331905,34.864407664869404,0.0,18.988884729155213,55.941074143711205,0,34.67842854915775,21.208356730533044,1
transformed_image_pneumonia_16.png,13.833430982997736,45.801740960041464,0.0,30.8737627089622,48.041053265842116,0,31.998738063244502,15.394178749469285,1
transformed_image_pneumonia_17.png,28.7134599158804,34.43699014571666,4.204482076268572,20.278832933633577,53.77239599843333,0,33.63809582358635,20.141737694024222,1
transformed_image_pneumonia_18.png,31.450989200598684,36.911092218308774,0,19.095814315890898,53.3315060731357,0,30.26276507449829,21.491519849642923,1
transformed_image_pneumonia_19.png,35.12526503907694,36.23792672051752,0,16.036520093165507,51.62235240338362,0,26.01108135003851,23.791681991407938,1
transformed_image_pneumonia_20.png,21.333387975720285,51.85508224950468,0.0,28.29912613311337,41.35791212593199,0,26.95996613845861,17.096539926796925,1
transformed_image_pneumonia_21.png,21.56396805879857,45.55080580599031,0,25.801162065299618,40.999311570936904,0,27.173870771089796,16.39224669943069,1
transformed_image_pneumonia_22.png,23.968960933703812,46.41043596715176,0,26.49892490843302,39.999911269798496,0,25.730722621542327,17.367114765663615,1
transformed_image_pneumonia_23.png,24.977032079838004,39.149867064378896,0,21.438743440299813,46.0160380501394,0,26.43058641664216,19.77636745758012,1
transformed_image_pneumonia_24.png,48.27483447921481,38.6483813086065,6.499958447772267,17.766517276782267,36.92649388129087,0,23.00916689268904,23.388020064816402,1
transformed_image_pneumonia_25.png,30.274512724786664,48.12789922233739,7.486562783629011,22.08644863775371,50.150935616522496,0,27.899422172186323,18.106017591270877,1
transformed_image_pneumonia_26.png,27.179991630328537,41.20436268447183,0.0,19.7243137307115,55.00753920220363,0,28.392833428825007,21.58703266827465,1
transformed_image_pneumonia_27.png,21.96342529810445,47.27193704446786,0,21.13317138362131,49.80045308037662,0,28.982633248761307,20.30029331344922,1
transformed_image_pneumonia_28.png,18.873046159212556,44.774556727014655,0,22.139700869498416,45.964075252358505,0,28.71100731980064,15.85002432451348,1
transformed_image_pneumonia_29.png,25.67372447694418,42.50129174333217,2.3421925779566215,20.638879156364446,50.831635011129244,0,30.877944240755074,20.312692941890013,1
transformed_image_pneumonia_30.png,22.46810627485123,42.84028110066219,5.616984359199461,18.110665657204752,53.0128547063747,0,26.989456113785085,22.040939534424144,1
transformed_image_pneumonia_31.png,46.50663333039167,45.2660710568026,6.1419829985077925,17.69029858946361,53.30705844091098,0,25.68725745824625,20.644632436324564,1
transformed_image_pneumonia_32.png,21.216794964098046,43.378315487700526,0,25.24549104888572,42.57830818770379,0,28.87031964315691,15.47300054257932,1
transformed_image_pneumonia_33.png,39.163585484403434,42.59148082649533,4.7867854051787875,18.525348909865844,51.763169005469535,0,25.873783902804306,22.84130515261386,1
transformed_image_pneumonia_34.png,21.705948394121332,43.011027485549434,0.0,25.24102162366944,40.89590865262904,0,27.165960272209297,17.53518777537124,1
transformed_image_pneumonia_35.png,26.70314807344819,29.061007037518458,0,20.29494378323617,56.00678633489379,0,35.014584363784124,21.981596108025784,1
transformed_image_pneumonia_36.png,29.055379464742906,42.14701939407018,0.0,17.688827036979603,51.16035006501069,0,27.18046106632828,23.033667759581576,1
transformed_image_pneumonia_37.png,24.09860574268801,35.82610557463281,0,18.15653311314225,51.65283907489889,0,31.328753320638764,22.520578678822353,1
transformed_image_pneumonia_38.png,33.75342862724618,38.344391314728675,4.641926963006151,16.069787999871547,55.40573355641732,0,27.542858215491147,23.60150808185495,1
transformed_image_pneumonia_39.png,32.657349398745836,24.23231958660539,0,10.981106622088594,53.040413193428925,0.0,27.48769178217388,29.41305505444945,1
transformed_image_pneumonia_40.png,12.431987961901683,33.88103030660284,0.0,29.635353016247528,49.754458501314396,42.465268970312586,40.3602954839617,13.458917006730179,1
transformed_image_pneumonia_41.png,17.624953911522784,52.825838714327446,0,27.05622679218002,43.87858475642832,0,29.69215523185227,15.8333976857636,1
transformed_image_pneumonia_42.png,26.803727909032524,44.702276970891525,0,24.899173165679596,32.23755432315065,0,24.939039258239074,16.93538917774282,1
transformed_image_pneumonia_43.png,29.557088535559565,45.82597144695929,8.523554047874052,20.3518455949164,49.914727406909634,0,29.277217676101753,20.132725414325417,1
transformed_image_pneumonia_44.png,34.52818167159111,44.94334059453125,12.488008345759521,22.2691534391522,48.86333855347918,0,30.391054683053213,19.30073437814495,1
transformed_image_pneumonia_45.png,36.60964604090118,41.11649299727374,8.295809467991303,19.0630167172201,46.00937140020153,0,24.217281636256732,21.383452315753956,1
transformed_image_pneumonia_46.png,28.147624191097346,43.152786599716976,9.143020521009621,16.750388492365914,46.89300460423226,0,28.57474307658638,24.397615826881218,1
transformed_image_pneumonia_47.png,26.836036576986288,40.19804278304095,0.0,20.628929036923175,51.40030564628499,0,27.229054417228348,19.35708100448774,1
transformed_image_pneumonia_48.png,19.88165137391078,46.574485524167244,0.0,23.3319971688811,50.269240818180144,0,30.102257985164215,19.27686074002127,1
transformed_image_pneumonia_49.png,8.776624570943515,40.60290982393015,5.350106641404993,33.28504437604027,47.03108774541348,0,38.99504928006841,12.606485109353107,1
transformed_image_pneumonia_50.png,6.354771146295306,38.549088758134545,0,29.44778301559386,49.71951257463996,0.0,40.004031054400286,20.558748895957077,1
transformed_image_pneumonia_51.png,37.16332379303643,38.24026663650923,3.9337134248743113,17.279106829924544,48.19366939575697,0,25.23144702702326,23.262152680451457,1
transformed_image_pneumonia_52.png,45.28236126192104,37.93462650422503,4.990316827836076,13.496008678104015,42.57876892961501,0,24.216349427473293,25.819772659385404,1
transformed_image_pneumonia_53.png,27.76535952525876,49.19172663209068,3.4127108862149216,19.75329961650432,46.887070008842294,0.0,28.252633952788866,16.98027637368957,1
transformed_image_pneumonia_54.png,25.605057862728163,41.08933156934161,0.0,21.846792287698776,50.31272825293588,0.0,32.88909906816451,20.30994144210633,1
transformed_image_pneumonia_55.png,29.667250944141465,45.59139938564408,0.0,26.011969052612745,44.489177045884055,0,30.458249438500925,13.565679164192307,1
transformed_image_pneumonia_56.png,24.968455430139496,36.937348626735954,0,26.86626737990931,44.88348503241265,0,30.729995301445,14.215748485281145,1
transformed_image_pneumonia_57.png,31.187840851761685,46.24476041026652,10.476186337874296,29.183975502847954,35.77172619904268,0,26.38557413986692,16.112368916571747,1
