filename,gstd_bins0,gstd_bins1,gstd_bins2,gstd_bins3,gstd_bins4,gstd_bins5,gstd_bins6,gstd_bins7,class
clean_p_1.jpg,5.551669417,7.104256395,0,0,0,12.25501626,0,6.951217164,1
clean_p_2.jpg,0.747069169,1.767766953,0,0,0,22.31565234,0,6.871344661,1
clean_p_3.jpg,6.25009374,4.242640687,0,0,17.81547351,20.11060516,0,6.096653359,1
clean_p_4.jpg,0.638838878,2.433846978,0,0,0,19.52535334,0,8.321284748,1
clean_p_5.jpg,0.683990965,0,0,0,0,0,0,3.971441609,1
clean_p_6.jpg,0.702135691,14.54744675,0,0,0,12.74718082,0,6.287580812,1
clean_p_7.jpg,1.189793317,0,0,0,7.455239892,25.36191229,0,4.702571217,1
clean_p_8.jpg,0.781468909,0,0,0,1.060660172,27.20669819,0,5.09151371,1
clean_p_9.jpg,5.056082986,5.07409405,0,0,0,7.394607735,0,4.495269016,1
clean_p_10.jpg,0.722444636,1.060660172,0,0,0,26.32894111,0,7.497967608,1
clean_p_11.jpg,2.157761946,15.73211188,0,0,0,15.97152758,0,8.421369962,1
clean_p_12.jpg,0.770886599,0,0,0,0,20.39634752,0,6.931621968,1
clean_p_13.jpg,1.845866461,4.493683917,0,0,0,9.445788245,0,6.014449017,1
clean_p_14.jpg,0.726220902,0,0,0,0,28.86306098,0,7.336893089,1
clean_p_15.jpg,0.725128268,0,0,0,0,0,0,4.894492943,1
clean_p_16.jpg,0.830805887,1.2148007,0,0,0,20.51121852,0,5.780293716,1
clean_p_17.jpg,0.719620753,4.491726719,0,0,0,8.650704837,0,17.01971896,1
clean_p_18.jpg,0.70676096,0,0,0,0,16.04011591,0,5.819983698,1
clean_p_19.jpg,0.573505509,0,0,0,0,18.07187344,0,5.664168418,1
clean_p_20.jpg,1.549799614,15.56823292,0,0,0,21.19709892,0,5.32621977,1
clean_p_21.jpg,1.601203714,0,0,0,9.852139892,24.75724448,0,5.293853985,1
clean_p_22.jpg,1.520476196,1.946186674,0,0,7.027261865,17.00804656,0,12.45240101,1
clean_p_23.jpg,2.828280724,6.401554825,0,0,0,0.769800359,0,5.700699061,1
clean_p_24.jpg,0.778417836,0,0,0,0,23.90104716,0,7.623751811,1
clean_p_25.jpg,0.739515919,0,0,0,0,0.347131099,0,6.858567765,1
clean_p_26.jpg,0.834494925,0,0,0,0,21.73929089,0,8.565232992,1
clean_p_27.jpg,0.673104583,0,0,0,0,1.82746219,4.242640687,10.10162367,1
clean_p_28.jpg,0.617441901,0,0,0,0,19.19237815,0,7.040082473,1
clean_p_29.jpg,2.970340514,3.714835124,0,0,12.58497251,30.11899438,0,9.73877058,1
clean_p_30.jpg,0.68081482,0,0,0,0,8.120593902,0,7.068020283,1
clean_p_31.jpg,0.711287934,0,0,0,0,30.1674133,0,7.763945893,1
clean_p_32.jpg,0.766436361,0,0,0,0,28.18871586,0,4.801426303,1
clean_p_33.jpg,0.914059735,0,0,0,0,26.25593938,0,7.05293229,1
clean_p_34.jpg,0.753228991,0,0,0,0,20.92032373,0,5.944887238,1
clean_p_35.jpg,12.36534262,6.519928057,0,0,0,5.747777873,0,4.802719077,1
clean_p_36.jpg,1.342377443,6.532549867,0,0,0,16.14726587,0,5.776341252,1
clean_p_37.jpg,0.576902937,0,0,0,0,11.95037485,0,15.00655813,1
clean_p_38.jpg,0.687764819,0,0,0,0,17.26072132,0,12.13763409,1
clean_p_39.jpg,0.704628715,2.828427125,0,0,0,14.47070812,0,5.349107654,1
clean_p_40.jpg,0.646502041,0,0,0,0,30.64082235,0,5.58366135,1
clean_p_41.jpg,3.499896712,9.617443305,0,0,0,9.275178744,0,5.541072063,1
clean_p_42.jpg,0.774721575,11.81618106,0,0,0,17.41100655,0,4.813964994,1
clean_p_43.jpg,0.508088409,0,0,0,0,3.659107464,0,6.983475529,1
clean_p_44.jpg,0.745800111,2.280789337,0,0,0,13.17981327,0,8.256568514,1
clean_p_45.jpg,3.405233842,11.25007716,0,0,13.61649411,24.22423114,0,5.27521438,1
clean_p_46.jpg,1.503400586,12.77294595,0,0,11.97430503,28.10594461,0,6.097782974,1
clean_p_47.jpg,0.610589468,0,0,0,0,0.709864435,0,11.03987797,1
clean_p_48.jpg,5.425663927,0,0,0,2.474873734,11.43533272,0,5.154074452,1
clean_p_49.jpg,0.825088545,1.904769558,0,0,0,7.581654919,0,7.760128017,1
clean_p_50.jpg,0.765255946,0,0,0,0,17.62334237,0,15.25569579,1
clean_p_51.jpg,0.699807165,0,0,0,0,0,0,6.8723537,1
clean_p_52.jpg,8.365781778,3.076875088,0,0,1.529357769,7.113676049,7.561561172,5.939462077,1
clean_p_53.jpg,0.771913637,0,0,0,0,20.32953047,0,7.03544124,1
clean_p_54.jpg,0.612652146,4.230516342,0,0,0,24.87257136,0,6.85240884,1
clean_p_55.jpg,0.698101835,0,0,0,6.811066363,32.22909229,0,7.027008411,1
clean_p_56.jpg,3.854695234,11.62532592,0,0,6.218811069,25.97980201,0,4.99079705,1
clean_p_57.jpg,1.833409,0,0,0,9.612388921,28.39672983,0,4.996605866,1
clean_p_58.jpg,3.567035168,17.80599912,0,0,11.30322042,29.07017492,0,14.31518444,1
clean_p_59.jpg,2.394602715,20.06014641,0,0,15.26089735,22.03839516,0,9.344824899,1
clean_p_60.jpg,2.097029199,0,0,0,11.63716508,17.76536346,0,6.53917269,1
clean_p_61.jpg,2.715421181,10.82995145,0,0,0,17.62594748,5.656854249,10.38544156,1
clean_p_62.jpg,0.80185757,0,0,0,0,17.98347749,0,10.98923241,1
clean_p_63.jpg,5.13665809,11.53120337,0,0,11.82317921,20.12374333,0,9.673849877,1
clean_p_64.jpg,9.644497522,5.007082626,0,0,0,8.435962445,0,9.893690187,1
clean_p_65.jpg,0.724166872,0,0,0,0,26.65970746,0.935414347,12.2769393,1
clean_p_66.jpg,0.695382546,0,0,0,0,16.8710006,0,16.28930897,1
clean_p_67.jpg,2.115523582,7.059592127,0,0,10.57000692,30.61405612,0,9.954080148,1
clean_p_68.jpg,3.302239592,10.22304714,0,0,7.035627588,24.98084026,0,8.9728283,1
clean_p_69.jpg,1.331176942,8.877014638,0,0,0,10.47939683,0,8.381127325,1
clean_p_70.jpg,0.723119001,7.274861587,0,0,0,23.44811985,0,8.297301294,1
clean_p_71.jpg,1.329184526,0,0,0,10.08731688,29.23435408,0,11.21993308,1
clean_p_72.jpg,2.106618394,3.646802188,0,0,0,9.282822523,0,9.456756097,1
clean_p_73.jpg,0.606525412,0,0,0,0,1.773698698,0,10.64027347,1
clean_p_74.jpg,0.608633503,0,0,0,0,16.31618326,0,10.55879572,1
clean_p_75.jpg,0.642120173,0,0,0,0,19.97077408,0,10.60608324,1
clean_p_76.jpg,0.889079627,4.015810766,0,0,6.305325125,27.61182508,0,11.03778859,1
clean_p_77.jpg,0.783296417,3.535533906,0,0,8.851286051,18.18796425,0,8.058500509,1
clean_p_78.jpg,0.741702635,0,0,0,0,5.974642582,0,6.779826691,1
clean_p_79.jpg,5.085436138,0,0,0,10.14929932,15.13582716,0,7.799710011,1
clean_p_80.jpg,1.602861608,3.464505081,0,0,0,4.771688516,0,9.160561761,1
clean_p_81.jpg,2.863972305,13.41682786,0,0,11.85717473,21.57895896,0,15.35835937,1
clean_p_82.jpg,5.581625154,7.928351875,0,0,9.712015066,22.29635537,0,10.09560203,1
clean_p_83.jpg,1.299003669,0,0,0,0.346944333,23.66943961,0.707106781,11.61949214,1
clean_p_84.jpg,0.634898106,17.83329695,0,0,0,28.31938859,0,7.238426329,1
clean_p_85.jpg,7.971024186,10.16021145,0,0,13.11988076,11.14932563,0,9.981110043,1
clean_p_86.jpg,2.340546399,2.977443948,0,0,0,2.739529696,0,5.609339461,1
clean_p_87.jpg,0.667540736,3.329035741,0,0,0,16.1001391,0,7.145165691,1
clean_p_88.jpg,3.345344798,9.346315225,0,0,0,14.56546884,0,15.07954084,1
clean_p_89.jpg,1.762234811,0,0,0,14.8499542,29.87019041,0,10.74340391,1
clean_p_90.jpg,0.824497305,0,0,0,6.870530184,25.84212429,0,11.73244049,1
clean_p_91.jpg,0.797108418,0,0,0,4.388537257,21.43518793,3.535533906,10.07887486,1
clean_p_92.jpg,2.241742134,2.474873734,0,0,9.947506436,29.27592394,0,7.890114194,1
clean_p_93.jpg,0.971168201,0,0,0,11.35584447,27.52237188,0,8.986519331,1
clean_p_94.jpg,0.700577981,5.791466456,0,0,0,24.44013541,0,9.022214961,1
clean_p_95.jpg,0.755235171,0,0,0,0,19.58266923,1.891593244,11.32971594,1
clean_p_96.jpg,2.106982914,0,0,0,33.26448027,31.44423549,9.626695099,9.445867909,1
clean_p_97.jpg,1.781655534,0,0,0,0,17.11665401,0,12.464635,1
clean_p_98.jpg,1.710593238,11.41830165,0,0,12.22647856,26.38821989,0,11.90265946,1
clean_p_99.jpg,4.275957022,6.901453148,0,0,15.81045641,18.40137784,0,8.867660099,1
clean_p_100.jpg,0.741043478,0,0,0,14.58492586,27.31525509,0,9.824670274,1
clean_p_101.jpg,0.564679526,0,0,0,0,1.925897815,0,7.037503558,1
clean_p_102.jpg,2.889404381,9.146360446,0,0,0,16.67985173,0,7.682039017,1
clean_p_103.jpg,10.11429198,3.451381903,0,0,0,5.759084235,0,5.930290939,1
clean_p_104.jpg,1.478909688,8.509681384,0,0,0,19.46289464,0,7.326073743,1
clean_p_105.jpg,2.730945954,9.488425698,0,0,5.832122534,27.49427465,0,8.48234675,1
clean_p_106.jpg,0.706191342,0,0,0,0,23.45457576,0,10.30474033,1
clean_p_107.jpg,0.654712957,0,0,0,0,0,0,9.365141625,1
clean_p_108.jpg,3.884910811,15.69264985,0,0,22.47555876,30.14825722,13.0951395,8.507635996,1
clean_p_109.jpg,0.728596086,0,0,0,0,23.10574632,0,9.514272324,1
clean_p_110.jpg,1.022935479,8.28693351,0,0,0,19.34951166,0,11.80490063,1
clean_p_111.jpg,2.043944484,10.33853919,0,0,0,23.01851086,0,5.676868883,1
clean_p_112.jpg,6.056780876,20.55499573,0,0,22.64436383,20.80603832,0,8.583285205,1
clean_p_113.jpg,0.745449818,0,0,0,0,0,0,9.915218247,1
clean_p_114.jpg,1.597142201,9.107764366,4.042597258,0,13.0803445,18.09284029,8.023047632,25.57904366,1
clean_p_115.jpg,0.783575773,0,0,0,8.817771804,28.78039518,0,9.553585957,1
clean_p_116.jpg,2.505626724,5.470801113,4.819844684,0,12.09323541,12.03999187,0,33.31168682,1
clean_p_117.jpg,7.180254911,3.673022586,0,0,13.44399371,14.31713488,0,6.932031837,1
clean_p_118.jpg,0.729625353,0,0,0,0,30.02581569,0,12.10405695,1
clean_p_119.jpg,1.032637816,5.303300859,0,0,17.63605632,28.81263729,0,8.93789228,1
clean_p_120.jpg,0.750766991,0,0,0,0,26.63851857,0,7.42464336,1
clean_p_121.jpg,0.684854492,0,0,0,0,26.71501057,0,9.737105004,1
clean_p_122.jpg,0.725124419,10.39230485,0,0,0,26.51231318,0,6.050078875,1
clean_p_123.jpg,0.739341437,0,0,0,0,30.64689718,0,9.178437454,1
clean_p_124.jpg,0.71307606,0,0,0,6.138071841,27.85692806,0,10.25007741,1
clean_p_125.jpg,4.749668773,8.949643003,0,0,0,11.99680227,0,7.775370083,1
clean_p_126.jpg,1.934554943,0,0,0,5.976294036,30.54288189,0,10.98886027,1
clean_p_127.jpg,3.857243165,15.28301949,0,0,10.46111032,27.5403933,0,10.94344031,1
clean_p_128.jpg,3.163313117,4.695742753,0,0,11.06236058,24.3346804,0,9.714425371,1
clean_p_129.jpg,0.818201328,0,0,0,0,23.22237278,0,11.10171426,1
clean_p_130.jpg,2.317953847,8.052513042,0,0,0,13.46840571,0,8.248038365,1
clean_p_131.jpg,0.759928092,0,0,0,0,26.87171923,0,9.69986815,1
clean_p_132.jpg,3.468825743,19.46124519,0,0,13.8918458,20.13487965,0,9.730224312,1
clean_p_133.jpg,0.959199319,0,0,0,20.61507619,30.55347046,12.03171075,8.755977281,1
clean_p_134.jpg,5.570015789,4.673352354,0,0,1.767766953,11.49813685,0.707106781,6.124085976,1
clean_p_135.jpg,2.02123063,13.44767858,0,0,15.25828893,30.51868444,0,9.385869099,1
clean_p_136.jpg,4.680062314,6.299980011,0,0,14.96269622,29.19198172,3.548604316,11.37686878,1
clean_p_137.jpg,1.771954674,25.22264206,0,0,16.07152719,23.87300715,0,11.0998879,1
clean_p_138.jpg,7.70096306,3.669946615,0,0,0,2.644010021,0,5.396898834,1
clean_p_139.jpg,4.112654807,2.813208496,0,0,12.37306727,17.30146973,0,7.622419907,1
clean_p_140.jpg,3.068376962,4.571949499,0,0,5.285757856,20.06302568,0,11.16285706,1
clean_p_141.jpg,3.416132744,8.236564904,0,0,0,9.234779996,0,8.568861006,1
clean_p_142.jpg,8.301163835,7.746474947,0,0,17.69769471,16.91308174,1.17260394,10.30259837,1
clean_p_143.jpg,5.018675127,3.012682425,0,0,16.63146652,23.03361467,0,11.92840614,1
clean_p_144.jpg,3.504039947,5.815077829,0,0,0,10.89598945,0,9.667073739,1
clean_p_145.jpg,0.923916149,0,0,0,2.121320344,29.35861108,0,9.84506556,1
clean_p_146.jpg,0.700992369,0,0,0,12.00844076,27.21636031,0,9.169092637,1
clean_p_147.jpg,7.228811582,3.424596195,0,0,0,3.777701515,0,6.375481798,1
clean_p_148.jpg,1.127581303,4.073525135,0,0,0,9.345187361,0,6.837876648,1
clean_p_149.jpg,4.149258239,9.871020878,0,0,0,22.16498245,0,11.39267423,1
clean_p_150.jpg,4.914570454,12.76627294,0,0,10.87141001,18.66504758,0,7.430718867,1
clean_p_151.jpg,5.067312845,21.96135439,0,0,5.398825114,18.27413575,0,7.117751033,1
clean_p_152.jpg,5.028209804,20.66821146,0,0,12.89819952,19.96257533,0,7.000050762,1
clean_p_153.jpg,6.418936493,7.59764985,0,0,0,10.4967219,0,6.967300483,1
clean_p_154.jpg,0.813592768,21.69335827,0,0,8.737572535,32.66210853,0,8.195559002,1
clean_p_155.jpg,1.152644079,19.14233198,0,0,0,13.9965738,0,8.395175524,1
clean_p_156.jpg,0.807270308,0,0,0,0,26.23559658,0,11.85607647,1
clean_p_157.jpg,0.741051346,0,0,0,0,21.43076238,0,9.195033089,1
clean_p_158.jpg,4.315846875,12.6282734,0,0,0,12.15121131,0,8.039808914,1
clean_p_159.jpg,0.721209598,4.492741059,0,0,0,15.06913489,0,7.931103786,1
clean_p_160.jpg,1.095864446,6.57867727,0,0,0,16.13531442,0,7.09882298,1
clean_p_161.jpg,1.24024116,26.85120308,0,0,5.566742021,30.82364143,0,8.164988597,1
clean_p_162.jpg,3.207653322,7.174087717,0,0,0.645497224,17.90815614,0,13.89429435,1
clean_p_163.jpg,1.237878312,0,0,0,0,26.03116734,6.624939628,7.85667265,1
clean_p_164.jpg,2.429722284,8.702350417,0,0,3.643229537,17.96155107,0,6.247451507,1
clean_p_165.jpg,1.441473054,1.060660172,0,0,14.34229195,21.47810527,0,10.332361,1
clean_p_166.jpg,4.877275749,7.205418486,0,0,1.414213562,12.98192371,0,8.723191904,1
clean_p_167.jpg,0.971201299,8.033487487,0,0,0,18.68014972,0,12.53397341,1
clean_p_168.jpg,1.232031066,10.33808639,0,0,0,18.24425678,0,10.14819927,1
clean_p_169.jpg,0.676137262,0,0,0,0,18.1884308,2.474873734,8.461954502,1
clean_p_170.jpg,1.773232009,5.44921098,0,0,0,14.81029593,0,5.287173611,1
clean_p_171.jpg,2.608615976,7.097208632,0,0,11.34885354,24.07473867,0,11.24413663,1
clean_p_172.jpg,0.786147145,0,0,0,0,28.58750081,0,9.358988092,1
clean_p_173.jpg,4.292293443,11.92080383,0,0,3.889087297,23.03956897,0,4.477293551,1
clean_p_174.jpg,2.650325327,9.000987741,0,0,0.807946643,16.89253989,0,7.576954339,1
clean_p_175.jpg,0.839853959,0,0,0,0,18.6060612,0,10.08436972,1
clean_p_176.jpg,1.000318562,0,0,0,6.029085579,32.78613776,0,9.317282641,1
clean_p_177.jpg,1.16261609,0,0,0,14.84586353,14.03205101,1.294575578,10.99308184,1
clean_p_178.jpg,0.681626414,0,0,0,2.828427125,26.48802057,0,8.551052632,1
clean_p_179.jpg,0.83227974,8.481570459,0,0,1.767766953,24.77831618,0,6.885629025,1
clean_p_180.jpg,0.558700124,0,0,0,0,25.28535817,0,6.830258375,1
clean_p_181.jpg,0.687701344,0,0,0,13.55361744,33.53967824,0,8.06704158,1
clean_p_182.jpg,0.704429944,0,0,0,0,24.3654742,0,11.77837772,1
clean_p_183.jpg,1.854366872,0,0,0,6.531505133,18.5516337,0,8.103743376,1
clean_p_184.jpg,6.120447554,5.886529721,0,0,20.33164321,15.86684717,0,8.760761932,1
clean_p_185.jpg,0.700174833,0,0,0,0,0,0,12.52495248,1
clean_p_186.jpg,0.701187545,0,0,0,0,23.23621589,0,12.44403987,1
clean_p_187.jpg,3.634698757,13.51807992,0,0,8.247088036,20.60558577,14.29640535,17.29638462,1
clean_p_188.jpg,1.24962765,11.99653298,0,0,0,21.50777468,0,11.18396922,1
clean_p_189.jpg,0.754657048,0,0,0,0,25.38373085,0,9.602653922,1
clean_p_190.jpg,0.734499488,0,0,0,0,22.79228311,0,12.36339654,1
clean_p_191.jpg,1.810688151,10.25063778,0,0,0.353553391,22.7614647,0,8.018797961,1
clean_p_192.jpg,3.022055053,7.741819399,0,0,0,12.07377528,0,11.8295855,1
clean_p_193.jpg,6.09870704,3.588722323,0,0,0,4.472247665,0,4.887508631,1
clean_p_194.jpg,0.747750836,0,0,0,12.102287,32.66508425,0,9.455029666,1
clean_p_195.jpg,0.69300699,0,0,0,0,24.31357666,0,10.73985032,1
clean_p_196.jpg,0.684386591,1.077961038,0,0,0,9.841864925,0,10.0042702,1
clean_p_197.jpg,7.547180071,10.90088239,0,0,0,11.75678522,0,7.332264236,1
clean_p_198.jpg,0.764524578,0,0,0,0,20.44314647,0,14.16894852,1
clean_p_199.jpg,2.864943265,8.861103173,0,0,16.38771844,19.7949257,0,11.69273235,1
clean_p_200.jpg,5.066549491,13.10854854,0,0,12.45898124,14.89702326,0,11.14132627,1
clean_p_201.jpg,2.143176844,5.218379201,0,0,13.41267671,27.60456528,0,8.70864465,1
clean_p_202.jpg,2.329295054,4.564064685,0,0,13.55775184,24.00780753,0,8.367905117,1
clean_p_203.jpg,5.336698061,5.98493479,0,0,2.121320344,14.69681219,0,8.917551151,1
clean_p_204.jpg,0.702015077,0,0,0,0,5.456515678,0,7.637147936,1
clean_p_205.jpg,1.5456176,4.203173404,0,0,0,24.861352,0,7.052824455,1
clean_p_206.jpg,0.777683454,0,0,0,0,25.49517314,0,9.578855132,1
clean_p_207.jpg,0.727280791,1.731633377,0,0,0,8.794430085,0,7.469405411,1
clean_p_208.jpg,0.685610887,0,0,0,7.80320803,22.25736089,0,10.21468319,1
clean_p_209.jpg,2.211105221,18.28577971,0,0,4.596194078,28.73971323,0,5.396294541,1
clean_p_210.jpg,0.697671319,10.31243853,0,0,0,18.95282188,0,11.84408215,1
clean_p_211.jpg,1.638494898,0,0,0,14.93090013,27.17715777,0,7.628282547,1
clean_p_212.jpg,3.280073648,14.21610873,0,0,15.4158446,21.60989839,0,7.706346184,1
clean_p_213.jpg,3.556638743,10.37186451,0,0,15.64197841,25.45668828,0,11.7631377,1
clean_p_214.jpg,9.587679877,3.307149427,0,0,0,5.074498241,0,5.698683421,1
clean_p_215.jpg,1.848720223,0,0,0,10.3563768,21.3554394,0,8.675860878,1
clean_p_216.jpg,1.068382671,6.054153762,0,0,0,20.2111252,0,7.31480895,1
clean_p_217.jpg,3.414065027,15.94913791,0,0,7.885525095,18.3392851,0,8.174738223,1
clean_p_218.jpg,0.667501074,0,0,0,0,27.66793121,0,9.327084888,1
clean_p_219.jpg,5.640889068,14.23792348,0,0,0,13.52366391,0,5.269390069,1
clean_p_220.jpg,0.914827591,0,0,0,9.016625018,30.24907852,6.394891136,9.184739089,1
clean_p_221.jpg,3.376018038,0,0,0,29.4499016,25.67492493,0,5.443502178,1
clean_p_222.jpg,3.829972451,5.705198237,9.875186795,0,10.51478808,8.187176202,18.72256603,25.83387738,1
clean_p_223.jpg,0.65752428,0,0,0,0,16.90951748,0,8.96067969,1
clean_p_224.jpg,3.582478196,2.546784465,0,0,19.71557234,28.61434778,0,10.10670421,1
clean_p_225.jpg,0.762926453,0,0,0,10.91101358,26.61775489,0,10.81671654,1
clean_p_226.jpg,0.68407457,4.485573583,0,0,19.6592786,34.28860436,0,7.435446505,1
clean_p_227.jpg,1.841989198,0,0,0,14.62508921,18.50449384,0,7.777656663,1
clean_p_228.jpg,2.279240492,2.276549255,0,0,2.474873734,26.80819907,7.10798705,9.55433238,1
clean_p_229.jpg,10.51911284,5.618102493,0,0,4.936171293,8.834236962,0,5.684032297,1
clean_p_230.jpg,1.415852857,12.37930492,0,0,12.89333512,26.73118538,0,9.777980084,1
clean_p_231.jpg,0.80493181,0,0,0,0,29.73261342,0,8.736925153,1
clean_p_232.jpg,5.005317616,18.12379159,0,0,15.15024812,17.51179497,0,9.999371798,1
clean_p_233.jpg,0.698706873,0,0,0,0,25.71944693,0,10.56208039,1
clean_p_234.jpg,2.952613239,7.424621202,0,0,18.71264653,18.80779494,0,8.883915781,1
clean_p_235.jpg,0.704034648,0,0,0,0,6.99430858,0,16.42213398,1
clean_p_236.jpg,0.753035931,12.39518556,0,0,0,22.79564194,0,12.01212646,1
clean_p_237.jpg,7.917180989,9.622527086,0,0.353553391,16.79848477,13.07726371,15.77038985,20.57198958,1
clean_p_238.jpg,2.03250402,18.04588412,0,0,0,23.99653527,0,8.831855519,1
clean_p_239.jpg,1.788387604,4.987498121,0,0,0,22.46932816,0,7.534363737,1
clean_p_240.jpg,3.238279608,8.519859697,0,0,7.601062716,18.76034947,0,7.81399436,1
clean_p_241.jpg,1.08774017,11.00555604,0,0,0,30.90493912,0,9.726730638,1
clean_p_242.jpg,5.290284268,7.125606369,0,0,11.7301862,16.61977744,0,7.438053932,1
clean_p_243.jpg,2.567577582,18.28706282,0,0,8.554961739,23.74429369,0.32542707,15.19851606,1
clean_p_244.jpg,1.276310744,0,0,0,6.252651407,26.66557054,0,13.02426867,1
clean_p_245.jpg,0.718125985,2.121320344,0,0,5.329295346,26.13113705,0,13.99842843,1
clean_p_246.jpg,2.638114787,5.968167404,0,0,5.809475019,22.29150821,0,6.118745181,1
clean_p_247.jpg,6.281817526,2.034923796,0,0,0,6.894985497,0,7.472069154,1
clean_p_248.jpg,0.781393643,0,0,0,0,20.26932487,0,9.341150174,1
clean_p_249.jpg,2.234194788,11.17516357,0,0,0,10.99267216,0,18.14470509,1
clean_p_250.jpg,0.912048583,0,0,0,9.250937279,26.08691172,0,9.304784297,1
clean_p_251.jpg,0.704358314,0,0,0,0,16.29897123,0,14.22499935,1
clean_p_252.jpg,0.715145583,0,0,0,0,22.29515774,0,8.461462584,1
clean_p_253.jpg,1.194305528,0,0,0,0,0,4.577526625,6.329461706,1
clean_p_254.jpg,0.649825962,0,0,0,0,20.90063945,0,8.601822594,1
clean_p_255.jpg,1.991937329,3.535533906,0,0,0,24.09413046,0,8.124116932,1
clean_p_256.jpg,0.632704347,0,0,0,0,18.35652792,0,6.143438712,1
clean_p_257.jpg,0.713471187,0,0,0,15.98786807,30.11792545,0,4.999453815,1
clean_p_258.jpg,0.70781902,0,0,0,0,24.93919571,0,9.597087949,1
clean_p_259.jpg,0.919687294,15.34608827,0,0,0,22.78314487,0,10.90918907,1
clean_p_260.jpg,1.035197033,0,0,0,0,0,0,7.781511638,1
clean_p_261.jpg,5.173138781,14.23368209,0,0,10.73370859,12.88165655,0,10.38781653,1
clean_p_262.jpg,0.780120066,0,0,0,0,0,0,6.359063072,1
clean_p_263.jpg,0.827059844,6.753369529,0,0,3.647635944,26.63867961,0,9.948416921,1
clean_p_264.jpg,4.602711314,12.56987962,0,0,12.60771962,19.45779225,0,10.72480695,1
clean_p_265.jpg,22.83505478,22.10754322,0,0,11.11797593,18.09498697,0,7.28423997,1
clean_p_266.jpg,0.622555188,0,0,0,0,15.77704722,0,9.530991985,1
clean_p_267.jpg,0.928055171,9.553304402,0,0,10.47903811,29.92641164,0,4.695245445,1
clean_p_268.jpg,0.752863694,0,0,0,0,22.99141337,0,8.362720222,1
clean_p_269.jpg,3.791179335,14.78568823,0,0,6.102392045,20.45367228,0,14.56086016,1
clean_p_270.jpg,0.653150592,0,0,0,0,22.85599979,0,10.0658385,1
clean_p_271.jpg,4.484897813,17.67766953,0,0,14.98025766,31.64552894,0,10.16890277,1
clean_p_272.jpg,2.069494643,0.962250449,0,0,16.77382881,26.36104873,1.539600718,9.590161047,1
clean_p_273.jpg,2.04733874,2.312003193,0,0,13.33632822,29.47731437,0,9.422259016,1
clean_p_274.jpg,0.636596717,0,0,0,0,26.22834657,0,7.908534881,1
clean_p_275.jpg,5.760079614,27.98602597,0,0,11.22845159,21.95821525,0,5.432070285,1
clean_p_276.jpg,0.625636315,0,0,0,0,22.40156754,0,12.18282403,1
clean_p_277.jpg,0.680996558,0,0,0,0,13.1864217,0,9.07717629,1
clean_p_278.jpg,0.819336307,1.060660172,0,0,5.948246543,22.52917687,0,9.925212205,1
clean_p_279.jpg,4.085960848,8.556639574,0,0,13.08898751,23.28654249,0,8.492295669,1
clean_p_280.jpg,0.762894059,0,0,0,3.411023214,25.68305421,0,10.98711819,1
clean_p_281.jpg,1.102504879,0,0,0,14.82146841,23.18366478,0,6.362938228,1
clean_p_282.jpg,1.941856036,6.01040764,0,0,7.784807625,28.81256018,0,8.676800852,1
clean_p_283.jpg,3.899258955,5.632131415,0,0,0,9.427114119,0,5.322354216,1
clean_p_284.jpg,0.765849574,0,0,0,8.150425898,29.64531016,1.414213562,8.103727388,1
clean_p_285.jpg,2.006877169,0,0,0,8.564442393,21.70356062,0,7.294949469,1
clean_p_286.jpg,1.18177743,0,0,0,0,0,4.322308244,5.929258706,1
clean_p_287.jpg,1.741253436,12.12677791,0,0,5.715233151,20.7656607,0.707106781,8.910202746,1
clean_p_288.jpg,4.949493814,13.45523148,0,0,0,14.75704997,0,11.29292775,1
clean_p_289.jpg,0.661621215,6.940209142,0,0,0,18.22029153,0,4.825469375,1
clean_p_290.jpg,5.024490105,2.288427563,0,0,8.157875086,8.557574848,0,6.477471409,1
clean_p_291.jpg,8.1181912,3.218101024,0,0,0.353553391,3.487948281,0,11.25313311,1
